ID,DBH,SPP,MAIN,DEG,DIST,NOTES,NAIL,MS,PLOT,TRI,DATE
5562,7.20,ASTGRA,,114,8.72,,,,115,W,7/10/19
5563,6.70,BERNIC,,110,8.35,,,,115,W,7/10/19
5564,1.40,,5563,,,,,,115,W,7/10/19
5565,3.00,COCVIT,,112,6.92,,,,115,W,7/10/19
5566,2.50,CORPAN,,102,6.64,,,,115,W,7/10/19
5567,3.20,CORPAN,,96,6,Sandpaper,,,115,W,7/10/19
5568,2.20,BACGUI,,106,9.13,Spalm,,,115,W,7/10/19
5569,3.30,SOLHAZ,,90,8.77,,,,115,W,7/10/19
5570,2.90,CORPAN,,80,6.32,Cordia sp,,,115,W,7/10/19
5571,3.50,CORPAN,,80,6.01,Same 5570,,,115,W,7/10/19
5572,3.20,OCOVER,,78,5,,,,115,W,7/10/19
5573,1.20,BERNIC,,88,8.55,,,,115,W,7/10/19
5574,2.20,CORPAN,,72,5.56,Same 5570,,,115,W,7/10/19
5575,2.20,ASTGRA,,66,7.79,,,,115,W,7/10/19
5576,1.40,FORSPI,,64,7.79,Dotted liana,,,115,W,7/10/19
5577,3.30,ACACOL,,68,7.75,,,,115,W,7/10/19
5578,3.20,FORSPI,,72,7.83,Dotted liana,,,115,W,7/10/19
5579,1.80,,5578,,,Dotted liana,,,115,W,7/10/19
5580,7.80,THODEC,,74,10.06,Same 5445,,,115,W,7/10/19
5581,1.80,FORSPI,,72,,Dotted liana,,,115,W,7/10/19
5582,1.70,,5581,,,Dotted liana,,,115,W,7/10/19
5583,6.00,,5580,,,Same 5445,,,115,W,7/10/19
5584,9.20,ASTGRA,,74,11.1,,,,115,W,7/10/19
5585,1.70,XYLSEE,,68,11.68,"Rough liana?, Bignoniaceae liana",,,115,W,7/10/19
5586,1.90,,5585,,,,,,115,W,7/10/19
5587,1.10,,5585,,,,,,115,W,7/10/19
5588,1.10,,5585,,,,,,115,W,7/10/19
5589,3.30,LONMIN,,60,14.24,MS:1094,,1094,115,W,7/10/19
5590,3.70,ASTGRA,,64,14.5,MS:1095,,1095,115,W,7/10/19
5591,1.50,SOLHAZ,,60,15.06,,,1092,115,W,7/10/19
5592,1.90,SOLHAZ,,58,15.21,MS:1090,,1090,115,W,7/10/19
5593,1.50,ALLOCC,,86,9.83,,,,115,W,7/10/19
5594,2.00,CYDHET,,94,11.2,Striped liana,,,115,W,7/10/19
5595,8.70,ASTGRA,,82,8.66,,,,115,W,7/10/19
5596,2.40,BACGUI,,106,9.3,Spalm,,,115,W,7/10/19
5597,1.50,,,,,Same as 5445,,,115,W,7/10/19
5598,1.70,BACGUI,,132,15.5,"NW:128, 15.95",,1127,115,N,7/10/19
5599,2.10,BACGUI,,130,15.5,"MS:1125, Spalm",,1125,115,N,7/10/19
5600,1.60,BACGUI,,130,15.5,"MS:1123, Spalm",,1123,115,N,7/10/19
5601,1.90,BACGUI,,136,14.05,"MS:1120, Spalm",,1120,115,N,7/10/19
5602,3.00,ASTGRA,,128,14.05,MS:1119,,1119,115,N,7/10/19
5603,2.60,BACGUI,,138,14.05,"MS:2295, Spalm",,2295,115,N,7/10/19
5604,2.20,BACGUI,,134,14.05,"MS:2296, Spalm",,2296,115,N,7/10/19
5605,1.60,BACGUI,,134,13.25,Spalm,,,115,N,7/10/19
5606,3.20,BACGUI,,134,12.71,Spalm,,,115,N,7/10/19
5607,2.20,BACGUI,,134,12.71,Spalm,,,115,N,7/10/19
5608,2.10,BACGUI,,128,12.56,Spalm,,,115,N,7/10/19
5609,2.20,BACGUI,,128,12.56,Spalm,,,115,N,7/10/19
5610,2.20,SEMMEX,,132,10.77,,,,115,N,7/10/19
5611,1.40,TETVOL,,140,12.11,,,,115,N,7/10/19
5612,3.60,CERTET,,148,10.46,Bignoniaceae liana,,,115,N,7/10/19
5613,7.50,SAPPAL,,138,10.43,,,,115,N,7/10/19
5614,2.00,,,142,10.32,liana,,,115,N,7/10/19
5615,6.80,ASTGRA,,158,8.92,,,,115,N,7/10/19
5616,2.20,FORSPI,,154,8.92,Dotted liana,,,115,N,7/10/19
5617,2.40,ACACOL,,154,8.86,,,,115,N,7/10/19
5618,1.80,,5619,,,,,,115,N,7/10/19
5619,1.80,LONOLI,,150,8.01,,,,115,N,7/10/19
5620,22.50,ANNPUR,,156,7.1,,,,115,N,7/10/19
5621,1.90,MACUNG,,156,7.23,Hairy liana,,,115,N,7/10/19
5622,1.20,ALLOCC,,140,7.51,,,,115,N,7/10/19
5623,2.10,BERNIC,,144,6.45,,,,115,N,7/10/19
5624,1.30,PETVOL,,156,6.18,,,,115,N,7/10/19
5625,1.40,PETVOL,,148,5.72,,,,115,N,7/10/19
5626,1.70,,5627,,,,,,115,N,7/10/19
5627,2.30,BUNBIO,,142,5.85,,,,115,N,7/10/19
5628,2.00,BACGUI,,182,5.52,Spalm,,,115,N,7/10/19
5629,2.10,BACGUI,,182,5.52,Spalm,,,115,N,7/10/19
5630,2.10,BACGUI,,182,5.52,Spalm,,,115,N,7/10/19
5631,3.10,BACGUI,,176,5.75," MS:1474, Spalm",,1474,115,N,7/10/19
5632,2.20,BACGUI,,176,5.75,"MS:1472, Spalm",,1472,115,N,7/10/19
5633,1.40,BACGUI,,176,5.75,Spalm,,,115,N,7/10/19
5634,3.30,,5620,,,,,,115,N,7/10/19
5635,2.40,CAPIND,,174,7.25,MS:1478,,1478,115,N,7/10/19
5636,3.70,CORPAN,,1,7.95,"MS:1485, Cordia sp, Huge goddamn leaves",,1485,115,N,7/10/19
5637,1.60,BACGUI,,186,6.82,Spalm,,,115,N,7/10/19
5638,2.00,BACGUI,,186,6.82,Spalm,,,115,N,7/10/19
5639,2.30,BACGUI,,184,6.42,Spalm,,,115,N,7/10/19
5640,1.30,BACGUI,,184,6,Spalm,,,115,N,7/10/19
5641,1.30,BACGUI,,184,6,Spalm,,,115,N,7/10/19
5642,1.90,BACGUI,,184,6,Spalm,,,115,N,7/10/19
5643,2.50,CASCOR,,176,8.28,MS:1483,,1483,115,N,7/10/19
5644,2.40,BACGUI,,188,7.12,Spalm,,,115,N,7/10/19
5645,1.00,BYTCAT,,190,8.36,Liana,,,115,N,7/10/19
5646,2.00,XYLSEE,,194,8.4,Same as 5612,,,115,N,7/10/19
5647,2.20,BACGUI,,190,6.69,Spalm,,,115,N,7/10/19
5648,2.20,BACGUI,,190,6.69,Spalm,,,115,N,7/10/19
5649,1.70,BACGUI,,202,7.31,Spalm,,,115,N,7/10/19
5650,2.00,BACGUI,,202,7.31,Spalm,,,115,N,7/10/19
5651,1.90,BACGUI,,202,7.31,Spalm,,,115,N,7/10/19
5652,1.90,LONMIN,,204,9.48,,,,115,N,7/10/19
5653,4.40,ASTGRA,,218,10.14,,,,115,N,7/10/19
5654,2.80,XYLSEE,,216,9.94,Same 5612,,,115,N,7/10/19
5655,3.40,FORSPI,,212,10.94,Apo liana,,,115,N,7/10/19
5656,1.30,CAPIND,,,,Near 5661,,,115,N,7/10/19
5657,2.80,ACACOL,,192,4.46,Near 5670,,,115,N,7/10/19
5658,2.80,BACGUI,,,,Spalm,,,115,N,7/10/19
5659,2.10,BACGUI,,188,5,Spalm,,,115,N,7/10/19
5660,1.80,BACGUI,,206,7.43,Spalm,,,115,N,7/10/19
5661,2.30,BACGUI,,206,7.43,Spalm,,,115,N,7/10/19
5662,2.20,BACGUI,,206,7.43,Spalm,,,115,N,7/10/19
5663,2.50,BACGUI,,206,7.43,Spalm,,,115,N,7/10/19
5664,2.20,BACGUI,,206,7.43,Spalm,,,115,N,7/10/19
5665,2.70,BACGUI,,208,6.48,Spalm,,,115,N,7/10/19
5666,2.30,BACGUI,,208,6.48,Spalm,,,115,N,7/10/19
5667,2.00,BACGUI,,208,6.48,Spalm,,,115,N,7/10/19
5668,2.10,BACGUI,,212,6.48,Spalm,,,115,N,7/10/19
5669,2.20,BACGUI,,194,6.48,Spalm,,,115,N,7/10/19
5670,2.20,BACGUI,,188,5,Spalm,,,115,N,7/10/19
5671,2.70,BACGUI,,188,5,Spalm,,,115,N,7/10/19
5672,2.40,BACGUI,,180,4.74,Spalm,,,115,N,7/10/19
5673,2.20,BACGUI,,180,4.74,"MS:1473, Spalm",,1473,115,N,7/10/19
5674,1.40,,5675,,,,,,115,N,7/10/19
5675,2.10,CORGRA,,176,4.23,"MS:1459, Cornutia",,1459,115,N,7/10/19
5676,1.00,EUGSAL,,178,3.49,"MS:1458, Eugenia salamensis",,1458,115,N,7/10/19
5677,1.90,BACGUI,,,,Spalm,,,115,N,7/10/19
5678,2.70,BERNIC,,124,6.59,,,,115,N,7/10/19
5679,1.70,,5678,,,,,,115,N,7/10/19
5680,2.40,,5678,,,,,,115,N,7/10/19
5681,1.40,,5678,,,,,,115,N,7/10/19
5682,1.50,,5678,,,,,,115,N,7/10/19
5683,2.10,THODEC,,142,8.63,Same 5445,,,115,N,7/10/19
5684,1.10,BYTCAT,,144,7.73,Ipomea look a like,,,115,N,7/10/19
5685,2.60,SOLHAZ,,126,9.77,,,,115,N,7/10/19
5686,2.60,,5685,,,,,,115,N,7/10/19
5687,27.80,LUESPE,,224,11.12,"NE:218,12.21",66,1978,115,E,7/10/19
5688,3.60,TABOCH,,224,9.39,,,,115,E,7/10/19
5689,1.10,CYDDIV,,224,9.19,Same as 5612,,,115,E,7/10/19
5690,5.90,CAPIND,,232,8.82,,,,115,E,7/10/19
5691,3.20,,5690,,,,,,115,E,7/10/19
5692,1.60,LONOLI,,222,7.8,LONOLI or Trichilia,,,115,E,7/10/19
5693,1.20,LONMIN,,222,7.51,,,,115,E,7/10/19
5694,1.20,CASCOR,,234,6.97,,,,115,E,7/10/19
5695,2.00,LONOLI,,228,6.26,,,,115,E,7/10/19
5696,1.80,XYLSEE,,240,6.53,"Same 5612, Huge liana",,,115,E,7/10/19
5697,2.20,,5698,,,MS:1965,,1965,115,E,7/10/19
5698,7.10,ALLOCC,,248,8.2,MS:1964,,1964,115,E,7/10/19
5699,1.20,CASCOR,,252,7.94,MS:1962,,1962,115,E,7/10/19
5700,7.30,CORALI,,258,7.66,"MS:1958, Diospyros?",,1958,115,E,7/10/19
5701,1.50,CYDHET,,258,7.61,"MS:1957, Striped liana",,1957,115,E,7/10/19
5702,4.20,ALLOCC,,264,7.73,MS:1955,,1955,115,E,7/10/19
5703,1.50,LONMIN,,266,6.67,,,,115,E,7/10/19
5704,2.10,CASCOR,,258,5.35,,,,115,E,7/10/19
5705,1.60,OCOVER,,258,4.91,,,,115,E,7/10/19
5706,1.20,MACBIO,,266,5.65,,,,115,E,7/10/19
5707,1.10,,5706,,,,,,115,E,7/10/19
5708,2.20,ACACOL,,276,6.63,,,,115,E,7/10/19
5709,1.10,BYTCAT,,276,5.78,Ipomea thing,,,115,E,7/10/19
5710,1.60,FORSPI,,280,7.41,"MS:1954, Dotted liana",,1954,115,E,7/10/19
5711,2.00,TRITRI,,288,7.14,"Trifoliate, nonserrate u",,,115,E,7/10/19
5712,1.70,,5711,,,"Trifoliate, nonserrate u",,,115,E,7/10/19
5713,1.80,,5711,,,"Trifoliate, nonserrate u",,,115,E,7/10/19
5714,2.80,,5711,,,"Trifoliate, nonserrate u",,,115,E,7/10/19
5715,2.60,CAPIND,,298,7.38,,,,115,E,7/10/19
5716,1.20,,,296,6.92,Trichilia pleana,,,115,E,7/10/19
5717,1.20,,5719,,,,,,115,E,7/10/19
5718,1.60,,5719,,,,,,115,E,7/10/19
5719,1.80,,,306,6.36,Maybe Neea psychotroides NEEPSY,,,115,E,7/10/19
5720,1.70,,5719,,,,,,115,E,7/10/19
5721,5.00,TRITRI,,312,7.4,Same 5711,,,115,E,7/11/19
5722,4.30,,5721,,,,,,115,E,7/11/19
5723,1.40,,5721,,,,,,115,E,7/11/19
5724,9.50,SEMMEX,,322,9.58,,,,115,E,7/11/19
5725,16.60,MANCHI,,334,7.95,,,,115,E,7/11/19
5726,1.50,CAPIND,,310,5.88,,,,115,E,7/11/19
5727,1.00,,5726,,,,,,115,E,7/11/19
5728,1.10,,5726,,,,,,115,E,7/11/19
5729,2.30,ALLOCC,,304,5.5,,,,115,E,7/11/19
5730,9.90,RANMON,,292,5.4,Fallen sideways and dying,,,115,E,7/11/19
5731,4.50,CYDHET,,328,6.57,Striped liana,,,115,E,7/11/19
5732,10.10,RANMON,,350,3.96,,,,115,E,7/11/19
5733,1.60,BUNBIO,,344,3.82,,,,115,E,7/11/19
5734,1.50,FORSPI,,8,2,Dotted liana,,,115,E,7/11/19
5735,5.70,MACUNG,,8,2.5,Hairy liana,,,115,E,7/11/19
5736,31.90,,5737,,,,,,115,E,7/11/19
5737,40.30,THODEC,,8,2.25,,,,115,E,7/11/19
5738,1.30,CORPAN,,30,1.36,,,1438,115,E,7/11/19
5739,1.30,BURSIM,,24,1.01,,,1445,115,E,7/11/19
5740,1.60,BYTCAT,,62,2.16,Smooth gray liana,,,115,E,7/11/19
5741,6.30,SWACUB,,74,1.6,,,1449,115,E,7/11/19
5742,5.90,BYTCAT,,102,1.34,Striped liana,,1453,115,E,7/11/19
5743,2.10,BYTCAT,,80,3.15,Smooth gray liana,,,115,E,7/11/19
5744,2.80,BERNIC,,352,0.47,,,,115,E,7/11/19
5745,1.40,CISSIC,,80,1.6,Green liana,,,115,E,7/11/19
5746,2.20,MACBIO,,194,0.97,,,,115,E,7/11/19
5747,1.00,FORSPI,,232,0.97,Dotted liana,,,115,E,7/11/19
5748,1.10,,,286,1.31,Maybe Neea psychotroides NEEPSY,,,115,E,7/11/19
5749,1.40,,,282,1.31,Rough liana,,,115,E,7/11/19
5750,1.20,CHRBRE,,252,1.55,"Voucher, Euphorb",,,115,E,7/11/19
5751,2.30,CAPFRO,,256,2.13,"Voucher, double pulvinus",,,115,E,7/11/19
5752,1.50,FORSPI,,256,2.13,Dotted liana,,,115,E,7/11/19
5753,8.60,TABOCH,,198,3.49,,,,115,E,7/11/19
5754,6.90,,5753,,,,,,115,E,7/11/19
5755,2.60,LONMIN,,238,3.31,,,,115,E,7/11/19
5756,1.50,,,264,2.79,Maybe Neea psychotroides NEEPSY,,,115,E,7/11/19
5757,1.60,EUGSAL,,202,4.5,,,,115,E,7/11/19
5758,2.10,TETVOL,,230,4,,,,115,E,7/11/19
5759,1.00,BANMUR,,228,3.9,"Speckled liana, voucher",,,115,E,7/11/19
5760,4.50,THODEC,,234,4.21,,,,115,E,7/11/19
5761,8.10,PISACU,,212,5.42,,,,115,E,7/11/19
5762,2.20,LONOLI,,210,5.78,,,,115,E,7/11/19
5763,1.90,CAPFRO,,216,5.53,Same 5751,,,115,E,7/11/19
5764,1.00,LONMIN,,214,6.9,,,,115,E,7/11/19
5765,1.10,CAPIND,,222,6.75,,,,115,E,7/11/19
5766,1.00,,5765,,,,,,115,E,7/11/19
5767,1.30,,5765,,,,,,115,E,7/11/19
5768,1.20,,,210,6.14,Striped liana,,,115,E,7/11/19
5769,3.30,XYLSEE,,220,10.81,"Huge liana/Rough liana, Bignoniaceae trifoliate",,,115,E,7/11/19
5770,3.20,CYDHET,,22,11.65,Striped liana,,,115,E,7/11/19
5771,3.00,XYLSEE,,220,10.81,"Huge liana/Rough liana, Bignoniaceae trifoliate",,,115,E,7/11/19
5772,2.20,,,218,11.64,Striped liana,,,115,E,7/11/19
5773,6.20,RANMON,,224,12.03,,,1979,115,E,7/11/19
5774,20.20,,5687,,,,,1977,115,E,7/11/19
5775,6.50,CYDHET,,226,10.15,Striped liana,,,115,E,7/11/19
5776,2.20,ERYROT,,250,4.4,"Center, Huge liana/Rough liana, Bignoniaceae trifoliate",,,115,E,7/11/19
5777,1.70,TETVOL,,356,1.54,Center,,,115,E,7/11/19
5778,1.60,CORPAN,,316,2.7,Center,,,115,E,7/11/19
5779,1.80,BANMUR,,286,1.8,Speckled liana,,,115,E,7/11/19
5780,1.90,CYDHET,,302,1.75,Striped liana,,,115,E,7/11/19
5781,3.30,LONOLI,,306,3.5,Center,,,115,E,7/11/19
5782,1.70,CASCOR,,312,4.05,Center,,,115,E,7/11/19
5783,1.30,FORSPI,,306,3.56,"Center, Dotted liana",,,115,E,7/11/19
5784,1.30,CAPIND,,296,3.87,Center,,,115,E,7/11/19
5785,1.50,SAPPAL,,294,4.65,Center,,,115,E,7/11/19
5786,3.10,BERNIC,,284,4.07,Center,,,115,E,7/11/19
5787,1.00,ARRPAT,,286,4.73,"Center, Rough liana",,,115,E,7/11/19
5788,2.30,LONMIN,,312,5.28,Center,,,115,E,7/11/19
5789,3.10,ALLOCC,,320,5.29,Center,,,115,E,7/11/19
5790,1.00,CASCOR,,288,6.04,Center,,,115,E,7/11/19
5791,4.90,BUNBIO,,344,10.05,"SE:326,12.13",,,115,S,7/11/19
5792,2.50,,5791,,,,,,115,S,7/11/19
5793,3.20,,5791,,,,,,115,S,7/11/19
5794,4.10,ALBEDU,,356,10.53,,,,115,S,7/11/19
5795,1.20,,5794,,,,,,115,S,7/11/19
5796,2.70,CAPFRO,,358,9.11,Same 5751,,,115,S,7/11/19
5797,3.60,SOLHAZ,,4,10.41,,,,115,S,7/11/19
5798,1.20,CAPFRO,,358,8.05,Same 5751,,,115,S,7/11/19
5799,1.00,,5798,,,,,,115,S,7/11/19
5800,1.30,LONOLI,,2,7.34,,,,115,S,7/11/19
5801,1.30,,5804,,,,,1425,115,S,7/11/19
5802,3.60,,5804,,,,,1419,115,S,7/11/19
5803,3.00,,5804,,,,,1420,115,S,7/11/19
5804,3.80,BERNIC,,6,6.61,,,1421,115,S,7/11/19
5805,2.00,,5804,,,,,1426,115,S,7/11/19
5806,5.00,BUNBIO,,10,8.93,,,1412,115,S,7/11/19
5807,1.60,BYTCAT,,14,9.11,Smooth gray liana,,1416,115,S,7/11/19
5808,2.10,LONMIN,,24,10.47,,,,115,S,7/11/19
5809,1.30,,5809,,,,,,115,S,7/11/19
5810,1.30,BYTCAT,,20,10.06,"Smooth gray liana, Ipomea sp",,,115,S,7/11/19
5811,2.30,ALLOCC,,22,9.74,,,,115,S,7/11/19
5812,1.20,SEMMEX,,18,7.79,,,,115,S,7/11/19
5813,1.00,ALLOCC,,16,7.91,,,,115,S,7/11/19
5814,1.10,,5812,,,,,,115,S,7/11/19
5815,11.10,,5816,,,,,,115,S,7/11/19
5816,17.50,THODEC,,16,11.63,,,,115,S,7/11/19
5817,2.60,,,18,11.7,Striped liana,,,115,S,7/11/19
5818,20.30,EXOMEX,,20,11.54,,,,115,S,7/11/19
5819,2.30,ALLOCC,,26,10.39,,,,115,S,7/11/19
5820,2.30,ALLOCC,,36,9.48,,,,115,S,7/11/19
5821,1.40,CASCOR,,34,8.54,,,,115,S,7/11/19
5822,1.40,MACBIO,,24,9.24,,,,115,S,7/11/19
5823,1.20,LONMIN,,24,8.72,Glabrous minimiflorus,,,115,S,7/11/19
5824,2.10,ALLOCC,,40,8.16,,,,115,S,7/11/19
5825,1.10,,5826,,,,,,115,S,7/11/19
5826,1.50,TABOCH,,42,11.24,,,,115,S,7/11/19
5827,2.90,THODEC,,40,13.2,,,,115,S,7/11/19
5828,1.30,,5827,,,,,,115,S,7/11/19
5829,3.50,THODEC,,38,13.72,,,,115,S,7/11/19
5830,6.40,ASTGRA,,42,13.87,,,,115,S,7/11/19
5831,2.70,SPOPUR,,52,15.64,,,1086,115,S,7/11/19
5832,2.50,THODEC,,,12.1,,,,115,S,7/11/19
5833,1.70,,5832,,,,,,115,S,7/11/19
5834,1.50,,5835,,,,,,115,S,7/11/19
5835,1.70,THODEC,,56,12,,,,115,S,7/11/19
5836,18.90,CARPAP,,58,12.05,,,,115,S,7/11/19
5837,1.40,MALARB,,52,8.97,"Voucher, almost Bernardia",,,115,S,7/11/19
5838,1.00,LONMIN,,48,9.26,,,,115,S,7/11/19
5839,1.20,BUNBIO,,40,9.2,,,,115,S,7/11/19
5840,1.70,CORPAN,,54,8.14,,,,115,S,7/11/19
5841,3.30,THODEC,,48,8.12,,,,115,S,7/11/19
5842,2.10,,5841,,,,,,115,S,7/11/19
5843,1.10,FORSPI,,42,8.07,Dotted liana,,,115,S,7/11/19
5844,2.90,LONMIN,,42,8.07,"Defoliated, pole pruners",,,115,S,7/11/19
5845,1.40,CASCOR,,58,7.15,,,,115,S,7/11/19
5846,2.40,ALLOCC,,54,7.33,,,,115,S,7/11/19
5847,5.90,ASTGRA,,54,6.34,,,,115,S,7/11/19
5848,1.10,FORSPI,,56,5.94,Dotted liana,,,115,S,7/11/19
5849,1.90,FORSPI,,56,6.71,Dotted liana,,,115,S,7/11/19
5850,1.60,BYTCAT,,48,5.54,Smooth gray liana,,,115,S,7/11/19
5851,1.40,ALLOCC,,40,6.72,,,,115,S,7/11/19
5852,1.00,,5851,,,,,,115,S,7/11/19
5853,2.00,THODEC,,46,4.06,,,,115,S,7/11/19
5854,1.80,FORSPI,,42,4.02,,,,115,S,7/11/19
5855,1.70,ERYROT,,42,3.52,Voucher,,,115,S,7/11/19
5856,1.00,BANMUR,,42,3.52,Speckled liana,,,115,S,7/11/19
5857,1.10,BERNIC,,30,4.49,,,,115,S,7/11/19
5858,3.70,MACUNG,,22,5.07,Hairy liana,,,115,S,7/11/19
5859,2.90,MACUNG,,22,5.07,Hairy liana,,,115,S,7/11/19
5860,3.10,MACUNG,,24,5.57,Hairy liana,,,115,S,7/11/19
5861,1.40,BYTCAT,,12,3.97,Smooth gray liana,,1434,115,S,7/11/19
5862,7.00,CYDHET,,8,5.67,Striped liana,,,115,S,7/11/19
5863,1.30,CYDDIV,,12,5.27,Dotted liana,,1432,115,S,7/11/19
5864,2.60,SPOPUR,,30,6.58,,,,115,S,7/11/19
5865,2.30,BYTCAT,,36,5.03,smooth gray liana,,,115,S,7/11/19
5866,1.70,FORSPI,,22,7.17,Dotted liana,,,115,S,7/11/19
5867,1.50,,5869,,,,,,115,S,7/11/19
5868,1.00,,5869,,,,,,115,S,7/11/19
5869,2.50,BERNIC,,22,6.72,,,,115,S,7/11/19
5870,1.20,,5871,,,,,,115,S,7/11/19
5871,1.80,MANCHI,,30,7.18,,,,115,S,7/11/19
5872,1.00,,5871,,,,,,115,S,7/11/19
5873,9.30,CYDHET,,26,7,Striped liana,,,115,S,7/11/19
5874,3.60,CAPFRO,,0,4.79,Same 5751,,,115,S,7/11/19
5875,1.10,,5874,,,Sloanea ternifolia,,,115,S,7/11/19
5877,1.90,,,,,Dotted liana,,,115,S,7/11/19
5878,1.00,BERNIC,,10,9.55,Near 5806,,1409,115,S,7/11/19
19048,1.10,CYDHET,,52.00,14.19,"SW:48,15.48",,,215,W,12/12/19
19049,1.20,BYTCAT,,60.00,13.81,,,,215,W,12/12/19
19050,2.60,SOLHAZ,,60.00,13.20,,,,215,W,12/12/19
19051,1.40,BYTCAT,,64.00,13.67,,,,215,W,12/12/19
19052,7.70,BERNIC,,64.00,11.17,,,1949,215,W,12/12/19
19053,2.40,FORSPI,,64.00,11.05,,,1948,215,W,12/12/19
19054,1.20,CYDHET,,64.00,11.14,,,,215,W,12/12/19
19055,1.50,CYDHET,,64.00,10.98,,,,215,W,12/12/19
19056,1.10,CYDHET,,76.00,9.37,,,,215,W,12/12/19
19057,1.20,FORSPI,,76.00,9.33,,,,215,W,12/12/19
19058,1.20,FORSPI,,76.00,9.15,,,,215,W,12/12/19
19059,2.90,ALLOCC,,76.00,7.72,,,,215,W,12/12/19
19060,1.40,ALLOCC,,92.00,9.01,,,,215,W,12/12/19
19061,3.40,ALLOCC,,98.00,9.09,,,,215,W,12/12/19
19062,1.90,,19061,,,,,,215,W,12/12/19
19063,5.90,ASTGRA,,98.00,8.09,,,,215,W,12/12/19
19064,3.40,CAPIND,,104.00,7.91,,,,215,W,12/12/19
19065,1.20,FORSPI,,104.00,9.77,,,,215,W,12/12/19
19066,1.20,SOLHAZ,,106.00,10.41,,,1959,215,W,12/12/19
19067,4.10,EUGSAL,,116.00,8.12,,,,215,W,12/12/19
19068,2.30,MANCHI,,120.00,9.23,,,,215,W,12/12/19
19069,1.10,,19068,,,,,,215,W,12/12/19
19070,1.10,TETVOL,,120.00,10.52,,,1953,215,W,12/12/19
19071,12.00,MACBIO,,132.00,12.68,,,,215,W,12/12/19
19072,4.00,ASTGRA,,132.00,13.15,,,1975,215,W,12/12/19
19073,1.40,TETVOL,,132.00,11.57,,,,215,W,12/12/19
19074,1.20,FORSPI,,130.00,9.44,,,,215,W,12/12/19
19075,1.10,CYDHET,,130.00,11.81,,,,215,W,12/12/19
19076,1.10,TETVOL,,132.00,11.00,,,,215,W,12/12/19
19077,2.60,,19080,,,,,,215,W,12/12/19
19078,1.20,,19080,,,,,,215,W,12/12/19
19079,1.10,,19080,,,,,,215,W,12/12/19
19080,4.40,RANMON,,132.00,9.46,,,,215,W,12/12/19
19081,2.10,,19080,,,,,,215,W,12/12/19
19082,1.50,TETVOL,,134.00,7.84,,,,215,W,12/12/19
19083,5.70,ASTGRA,,120.00,7.37,,,,215,W,12/12/19
