ID,DBH,SPP,MAIN,DEG,DIST,NOTES,NAIL,MS,PLOT,TRI,DATE
8883,1.40,,8881,,,,,,131,W,7/26/19
8884,1.50,LONMIN,,126,11.66,,,5941,131,W,7/26/19
8885,3.50,STEOBO,,130,11.75,,,5946,131,W,7/26/19
8886,1.10,,8884,,,,,5942,131,W,7/26/19
8887,2.60,ACACOL,,132,9.18,,,,131,W,7/26/19
8888,1.30,MACTIN,,118,8.01,,,,131,W,7/26/19
8889,1.10,,8888,,,,,,131,W,7/26/19
8890,2.70,LONMIN,,128,7.39,,,,131,W,7/26/19
8891,2.10,LONMIN,,132,6.66,,,,131,W,7/26/19
8892,1.60,,8891,,,,,,131,W,7/26/19
8893,12.00,LONFEL,,112,5.62,,,,131,W,7/26/19
8894,1.30,MACUNG,,112,5.86,,,,131,W,7/26/19
8895,1.80,LONMIN,,,,,,,131,W,7/26/19
8896,3.00,LONMIN,,112,5.15,,,,131,W,7/26/19
8897,3.40,LONMIN,,108,5.14,,,,131,W,7/26/19
8898,1.40,LONMIN,,102,4.01,,,,131,W,7/26/19
8899,1.10,,8898,,,,,,131,W,7/26/19
8900,1.80,LONMIN,,94,4.34,,,,131,W,7/26/19
8901,1.80,,,86,4.01,"Voucher, liana bush, simple opposite leaves, possible family malpigiaceae",,,131,W,7/26/19
8902,1.80,LONMIN,,34,3.53,,,,131,W,7/26/19
8903,23.30,,8904,,,,,,131,W,7/26/19
8904,27.00,EXOMEX,,54,4.97,,,,131,W,7/26/19
8905,3.20,XYLSEE,,66,4.92,,,,131,W,7/26/19
8906,3.70,CYDHET,,56,5.62,,,,131,W,7/26/19
8907,2.10,CYDHET,,72,5.98,Cydista,,,131,W,7/26/19
8908,4.30,MACUNG,,80,5.79,,,,131,W,7/26/19
8909,2.10,LONMIN,,48,6.04,,,,131,W,7/26/19
8910,3.20,LONMIN,,34,6.52,,,,131,W,7/26/19
8911,1.30,MACUNG,,34,6.52,,,,131,W,7/26/19
8912,2.10,CAPIND,,40,6.77,,,,131,W,7/26/19
8913,2.40,CYDHET,,36,7.33,,,,131,W,7/26/19
8914,2.40,LONMIN,,42,7.11,,,,131,W,7/26/19
8915,1.00,FORSPI,,38,7.61,,,,131,W,7/26/19
8916,6.30,BURSIM,,36,10.11,,,,131,W,7/26/19
8917,4.60,TABOCH,,42,10.63,Sullivan H11,,5904,131,W,7/26/19
8918,2.40,,8917,,,,,5905,131,W,7/26/19
8919,22.50,TRIAME,,42,11.61,Extremely large compound leaves,,5696,131,W,7/26/19
8920,3.50,LONMIN,,38,12.37,,,5694,131,W,7/26/19
8921,3.20,FORSPI,,38,13.22,,,5690,131,W,7/26/19
8922,2.20,CAPIND,,50,7.97,,,,131,W,7/26/19
8923,4.20,LONMIN,,92,7.07,,,,131,W,7/26/19
8924,2.50,LONMIN,,100,6.31,,,,131,W,7/26/19
8925,1.00,CAPIND,,142,13,"NW:134,13.93",,,131,N,7/26/19
8926,4.90,SEMMEX,,156,10,,,,131,N,7/26/19
8927,1.40,FORSPI,,160,9,,,,131,N,7/26/19
8928,1.30,MACUNG,,160,9,,,,131,N,7/26/19
8929,4.70,LONMIN,,164,7.94,,,,131,N,7/26/19
8930,1.80,LONMIN,,172,8.61,,,,131,N,7/26/19
8931,2.40,LONMIN,,174,9.29,,,,131,N,7/26/19
8932,0.90,CYDDIV,,176,8.78,,,5435,131,N,7/26/19
8933,2.80,LONMIN,,176,8.7,,,5437,131,N,7/26/19
8934,1.90,LONMIN,,178,8.18,,,5434,131,N,7/26/19
8935,4.00,LONMIN,,180,7.46,,,5432,131,N,7/26/19
8936,1.00,,8935,,,,,,131,N,7/26/19
8937,17.20,LONMIN,,188,8.72,,,,131,N,7/26/19
8938,1.60,PAUCUR,,206,6.57,,,,131,N,7/26/19
8939,2.10,SERROH,,210,6.12,Serjania,,,131,N,7/26/19
8940,1.60,FORSPI,,206,6.75,,,,131,N,7/26/19
8941,1.20,MACUNG,,206,7,,,,131,N,7/26/19
8942,5.20,LONMIN,,206,7,,,,131,N,7/26/19
8943,3.80,SERROH,,202,8.21,Serjania,,,131,N,7/26/19
8944,1.90,MACUNG,,198,9.08,,,,131,N,7/26/19
8945,16.70,LONMIN,,200,8.48,,,,131,N,7/26/19
8946,4.70,MACUNG,,200,8.48,Wrapped tightly around 8945,,,131,N,7/26/19
8947,1.70,LONMIN,,214,8,,,,131,N,7/26/19
8948,1.10,PAUCUR,,218,7.56,,,,131,N,7/26/19
8949,1.90,PAUCUR,,218,8.47,,,,131,N,7/26/19
8950,4.80,CAPIND,,220,9.75,,,,131,N,7/26/19
8951,5.00,,8950,,,,,,131,N,7/26/19
8952,1.00,CYDHET,,222,9.59,,,,131,N,7/26/19
8953,3.50,LONMIN,,220,7.56,,,,131,N,7/26/19
8954,3.30,,8953,,,,,,131,N,7/26/19
8955,3.50,,8953,,,,,,131,N,7/26/19
8956,1.70,FORSPI,,218,7.33,,,,131,N,7/26/19
8957,2.00,PAUCUR,,222,7.66,,,,131,N,7/26/19
8958,1.00,MACTIN,,226,5.92,,,,131,N,7/26/19
8959,1.40,FORSPI,,234,6.13,,,,131,N,7/26/19
8960,1.20,FORSPI,,230,5.86,,,,131,N,7/26/19
8961,2.20,LONMIN,,210,4.80,,,,131,N,7/26/19
8962,1.40,FORSPI,,214,4.13,,,,131,N,7/26/19
8963,3.00,LONMIN,,200,3.53,,,,131,N,7/26/19
8964,2.30,CORPAN,,200,2.86,,,,131,N,7/26/19
8965,1.90,LONMIN,,172,4.21,,,5424,131,N,7/26/19
8966,2.80,LONMIN,,248,4.06,,,,131,N,7/26/19
8967,1.00,LONMIN,,140,3.95,,,,131,N,7/26/19
8968,2.80,LONMIN,,164,4.89,,,,131,N,7/26/19
8969,3.40,LONMIN,,152,4.86,,,,131,N,7/26/19
8970,1.90,LONMIN,,138,4.97,,,,131,N,7/26/19
8971,1.00,CAPIND,,150,5.35,,,,131,N,7/26/19
8972,35.70,ADETRI,,168,5.98,Chomelia,,5425,131,N,7/26/19
8973,3.00,,8972,,,,,5427,131,N,7/26/19
8974,1.10,MACUNG,,174,6.3,,,,131,N,7/26/19
8975,2.70,SEMMEX,,154,6.77,,,,131,N,7/26/19
8976,2.60,,8975,,,,,,131,N,7/26/19
8977,1.40,MACUNG,,150,7.31,,,,131,N,7/26/19
8978,23.90,ATEHER,,150,7.3,Tall tree,,,131,N,7/26/19
8979,2.60,LONMIN,,140,9.15,,,,131,N,7/26/19
8980,2.10,,8972,,,,,,131,N,7/26/19
8981,1.10,CYDDIV,,174,6.7,,,,131,N,7/26/19
8982,1.20,CYDDIV,,178,7,Wrapped around 8935,,5433,131,N,7/26/19
8983,5.70,LONMIN,,186,5,,,,131,N,7/26/19
8984,5.20,MACTIN,,196,4,,,,131,N,7/26/19
8985,2.70,STEOBO,,232,12,"Main stem broken,NE:230,13.98",,,131,E,7/26/19
8986,8.10,,,244,10.71,"Voucher, serrated asteracea",,,131,E,7/26/19
8987,4.00,,8986,,,,,,131,E,7/26/19
8988,3.00,,8986,,,,,,131,E,7/26/19
8989,2.50,,8986,,,"""K. pittieri""",,6402,131,E,7/26/19
8990,9.30,,8986,,,,,,131,E,7/26/19
8991,2.60,,8986,,,,,,131,E,7/26/19
8992,4.30,,8986,,,,,,131,E,7/26/19
8993,1.60,CYDDIV,,244,10.71,,,,131,E,7/26/19
8994,1.70,CYDDIV,,244,10.71,,,,131,E,7/26/19
8995,1.80,MACUNG,,244,10.71,,,,131,E,7/26/19
8996,1.20,MACUNG,,242,10.63,,,,131,E,7/26/19
8997,2.50,MYRFRU,,252,10.72,,,,131,E,7/26/19
8998,1.70,CASCOR,,176,9.32,,,,131,E,7/26/19
8999,1.00,XYLSEE,,270,8.17,,,,131,E,7/26/19
9000,2.00,BUNBIO,,282,8.46,,,,131,E,7/26/19
9001,1.20,,9000,,,,,,131,E,7/26/19
9002,2.50,XYLSEE,,284,9.4,,,,131,E,7/26/19
9003,5.00,CAPIND,,286,10.2,,,5893,131,E,7/26/19
9004,1.10,FORSPI,,288,10.52,,,5881,131,E,7/26/19
9005,1.20,CYDDIV,,286,10.2,,,,131,E,7/26/19
9006,5.90,CAPIND,,294,11.05,,,5874,131,E,7/26/19
9007,1.70,FORSPI,,294,11.14,,,5877,131,E,7/26/19
9008,2.60,CAPIND,,296,9.18,,,,131,E,7/26/19
9009,1.40,CAPIND,,308,11.46,,,,131,E,7/26/19
9010,1.10,,9009,,,,,,131,E,7/26/19
9011,1.50,,9009,,,,,,131,E,7/26/19
9012,40.40,BURSIM,,218,14.9,,,,131,E,7/26/19
9013,1.30,CYDDIV,,312,12.58,,,,131,E,7/26/19
9014,1.10,CYDDIV,,312,12.58,,,,131,E,7/26/19
9015,2.70,CYDDIV,,316,9.63,,,,131,E,7/26/19
9016,2.00,CYDDIV,,316,10.16,,,,131,E,7/26/19
9017,19.10,EXOMEX,,318,9.84,,,,131,E,7/26/19
9018,12.50,,9017,,,,0,,131,E,7/26/19
9019,2.10,FORSPI,,314,9.88,,,,131,E,7/26/19
9020,2.90,FORSPI,,314,9.75,Liana,,,131,E,7/26/19
9021,1.70,CYDDIV,,314,9.25,,,,131,E,7/26/19
9022,2.30,SERRHO,,314,9.25,Shaggy liana,,,131,E,7/26/19
9023,7.10,CAPIND,,298,6.74,,,,131,E,7/26/19
9024,1.40,CYDHET,,308,7.07,,,,131,E,7/26/19
9025,1.40,CYDHET,,304,5.04,,,,131,E,7/26/19
9026,1.70,CYDHET,,302,5.14,,,,131,E,7/26/19
9027,1.90,CYDDIV,,302,5.14,,,,131,E,7/26/19
9028,1.60,CYDDIV,,304,5.04,,,,131,E,7/26/19
9029,1.40,CYDDIV,,304,4.6,,,,131,E,7/26/19
9030,1.00,FORSPI,,318,5.37,,,,131,E,7/26/19
9031,3.60,MACUNG,,304,5.04,,,,131,E,7/26/19
9032,14.10,CHOSPI,,304,4.6,,,,131,E,7/26/19
9033,1.30,MACUNG,,304,4.6,,,,131,E,7/26/19
9034,42.40,BURSIM,,262,2.14,,,,131,E,7/26/19
9035,3.70,ARRPAT,,312,1.48,,,,131,E,7/26/19
9036,1.90,FORSPI,,280,2.66,,,,131,E,7/26/19
9037,1.40,FORSPI,,272,3.57,,,,131,E,7/26/19
9038,5.30,FORSPI,,254,4.71,,,,131,E,7/26/19
9039,3.80,CYDHET,,272,3.57,,,,131,E,7/26/19
9040,6.00,CYDDIV,,272,3.57,,,,131,E,7/26/19
9041,2.10,CYDHET,,258,3.64,,,,131,E,7/26/19
9042,1.50,TETVOL,,270,4.75,,,,131,E,7/26/19
9043,1.30,FORSPI,,278,5.32,,,,131,E,7/26/19
9044,1.20,CYDHET,,274,4.61,Cydista,,,131,E,7/26/19
9045,2.30,CYDDIV,,280,4.81,,,,131,E,7/26/19
9046,1.10,MACUNG,,280,4.81,,,,131,E,7/26/19
9047,5.90,GUEMAC,,280,4.81,,,,131,E,7/26/19
9048,2.40,CAPIND,,284,5.02,,,,131,E,7/26/19
9049,6.40,RANMON,,264,5.78,,,,131,E,7/26/19
9050,4.80,,9049,,,,,,131,E,7/26/19
9051,2.90,FORSPI,,268,6.06,,,,131,E,7/26/19
9052,1.40,FORSPI,,262,5.4,,,,131,E,7/26/19
9053,1.10,CYDDIV,,250,5.04,,,,131,E,7/26/19
9054,2.50,FORSPI,,266,6.21,,,,131,E,7/26/19
9055,9.70,CAPIND,,242,8.07,,,,131,E,7/26/19
9056,1.20,TETVOL,,240,7.17,,,,131,E,7/26/19
9057,1.00,CYDDIV,,240,7.17,,,,131,E,7/26/19
9058,1.20,MACUNG,,242,8.07,,,,131,E,7/26/19
9059,1.30,CYDDIV,,246,7.91,,,,131,E,7/26/19
9060,2.00,MACUNG,,242,8.07,,,,131,E,7/26/19
9061,1.30,MACUNG,,242,8.44,,,,131,E,7/26/19
9062,1.10,MACUNG,,,,,,,131,E,7/26/19
9063,1.50,MACUNG,,274,4.07,,,,131,E,7/26/19
9064,1.50,MACUNG,,272,3.57,,,,131,E,7/26/19
9065,4.40,MACUNG,,272,3.57,,,,131,E,7/26/19
9066,3.20,GUEMAC,,286,6.93,,,,131,E,7/26/19
9067,1.00,,9066,,,,,,131,E,7/26/19
9068,1.10,FORSPI,,282,6.64,,,,131,E,7/26/19
9069,1.00,CYDDIV,,288,7.3,,,,131,E,7/26/19
9070,6.60,XYLSEE,,340,11.58,"SE:312,15.41",,,131,S,7/26/19
9071,10.70,CALCAN,,248,11.84,,,,131,S,7/26/19
9072,1.10,CYDDIV,,346,,,,,131,S,7/26/19
9073,1.10,LONMIN,,346,12.83,,,,131,S,7/26/19
9074,1.90,MACBIO,,352,11.54,,,,131,S,7/26/19
9075,6.80,ALBADI,,0,8,,,,131,S,7/26/19
9076,3.30,SEMMEX,,4,9.61,,,5392,131,S,7/26/19
9077,1.30,FORSPI,,356,8.42,,,,131,S,7/26/19
9078,1.00,LONMIN,,6,9.18,,,5394,131,S,7/26/19
9079,1.90,CYDHET,,16,9.75,,,,131,S,7/26/19
9080,12.30,SAPPAL,,24,11.11,,,,131,S,7/26/19
9081,2.20,MACUNG,,24,11.1,,,,131,S,7/26/19
9082,1.00,CYDHET,,20,11.57,,,,131,S,7/26/19
9083,1.10,CYDHET,,20,11.22,,,,131,S,7/26/19
9084,25.20,SPOPUR,,38,12.91,,,5689,131,S,7/26/19
9085,2.30,,9084,,,,,,131,S,7/26/19
9086,1.50,,9084,,,,,,131,S,7/26/19
9087,1.50,,9084,,,,,,131,S,7/26/19
9088,1.90,CYDHET,,28,8.29,Cydista,,,131,S,7/26/19
9089,13.80,ALBADI,,40,8.88,,,,131,S,7/26/19
9090,1.90,CYDHET,,26,9.55,Cydista,,,131,S,7/26/19
9091,1.10,CYDHET,,26,9.55,Cydista,,,131,S,7/26/19
9092,9.50,LONMIN,,30,7.84,,,,131,S,7/26/19
9093,4.00,CYDDIV,,34,8.08,,,,131,S,7/26/19
9094,3.40,TABOCH,,20,7.67,,,,131,S,7/26/19
9095,1.40,FORSPI,,16,8.06,,,,131,S,7/26/19
9096,1.80,CYDDIV,,6,7.8,,,,131,S,7/26/19
9097,1.70,LONMIN,,28,7,,,,131,S,7/26/19
9098,3.30,CYDHET,,12,5.02,Cydista,,5415,131,S,7/26/19
9099,3.40,LONMIN,,14,6,,,,131,S,7/26/19
9100,1.60,LONFEL,,16,5.09,,,,131,S,7/26/19
9101,1.00,CYDDIV,,12,4.87,,,,131,S,7/26/19
9102,3.30,CYDHET,,34,3.71,,,,131,S,7/26/19
9103,1.90,CYDDIV,,20,1,,,,131,S,7/26/19
9104,3.10,MACUNG,,18,2.22,,,5414,131,S,7/26/19
9105,2.40,CYDHET,,8,2.33,Liana,,5410,131,S,7/26/19
9106,1.90,CYDDIV,,18,2.42,Liana,,5411,131,S,7/26/19
9107,3.80,CYDDIV,,326,1.15,,,,131,S,7/26/19
9108,12.60,CHOSPI,,326,1.15,,,,131,S,7/26/19
9109,3.40,LONMIN,,326,0.67,,,5418,131,S,7/26/19
9110,3.20,ARRPAT,,316,2.36,,,,131,S,7/26/19
9111,1.90,,,318,3.91,Black liana,,,131,S,7/26/19
9112,11.50,CAPIND,,326,3.22,,,,131,S,7/26/19
9113,1.40,CYDDIV,,352,3.57,,,5408,131,S,7/26/19
9114,1.70,CYDDIV,,356,4.93,,,5401,131,S,7/26/19
9115,2.00,CYDHET,,0,7.01,Liana,,5397,131,S,7/26/19
9116,1.40,FORSPI,,352,4.82,,,,131,S,7/26/19
9117,1.40,CYDHET,,352,6.24,Cydista,,,131,S,7/26/19
9118,1.70,DIONIC,,348,6.3GLANDULAR,,,,131,S,7/26/19
9119,1.80,ROUGLA,,342,6.65,,,,131,S,7/26/19
9120,2.70,CYDDIV,,338,7.03,,,,131,S,7/26/19
9121,4.30,CYDHET,,338,7.03,Cydista,,,131,S,7/26/19
9122,5.80,CYDDIV,,332,6.65,,,,131,S,7/26/19
9123,1.20,CYDDIV,,332,7.03,,,,131,S,7/26/19
9124,2.00,CYDDIV,,336,6.68,,,,131,S,7/26/19
9125,2.20,FORSPI,,336,6.68,,,,131,S,7/26/19
9126,6.00,FORSPI,,316,7.31,,,,131,S,7/26/19
9127,2.20,CYDDIV,,320,7.38,,,,131,S,7/26/19
9128,3.20,CYDDIV,,322,7.89,,,,131,S,7/26/19
9129,8.60,ASTGRA,,320,7.4,,,,131,S,7/26/19
9130,37.50,PSEBOM,,332,7.06,,,,131,S,7/26/19
9131,27.30,,9130,,,,,,131,S,7/26/19
9132,2.80,CYDDIV,,324,7.16,,,,131,S,7/26/19
9133,2.00,CYDDIV,,318,6.99,,,,131,S,7/26/19
9134,4.40,TRIHUR,,330,8.14,,,,131,S,7/26/19
9135,1.10,,9134,,,,,,131,S,7/26/19
9136,1.80,,9134,,,,,,131,S,7/26/19
9137,2.00,MACUNG,,328,8.21,,,,131,S,7/26/19
9138,2.00,CERTET,,322,8.46,Liana,,,131,S,7/26/19
9139,3.60,SEMMEX,,332,9.36,,,,131,S,7/26/19
9140,4.50,CYDDIV,,320,10.91,Liana,0,,131,S,7/26/19
9141,23.70,CAPIND,,322,10.91,,,,131,S,7/26/19
9142,4.50,CYDDIV,,320,10.91,Liana,,,131,S,7/26/19
9143,5.90,CYDHET,,328,10.89,Cydista,,,131,S,7/26/19
9144,1.30,CYDDIV,,324,11.03,,,,131,S,7/26/19
9145,2.10,DIONIC,,350,10.2,,,,131,S,7/26/19
9146,4.20,XYLSEE,,352,7.7,,,,131,S,7/26/19
9147,10.70,CAPIND,,356,7.82,,,,131,S,7/26/19
9148,1.20,CYDDIV,,352,7.62,,,,131,S,7/26/19
9149,2.00,CYDDIV,,358,7.39,,,,131,S,7/26/19
9150,2.60,FORSPI,,354,8.47,,,,131,S,7/26/19
9151,2.80,CYDDIV,,354,7.52,,,,131,S,7/26/19
9152,2.50,PAUCUR,,354,8.37,,,,131,S,7/26/19
9153,2.80,XYLSEE,,4,6.73,,,5395,131,S,7/26/19
9154,1.60,CYDDIV,,2,5.5,,,5398,131,S,7/26/19
15369,1.90,CAPIND,,64,10.9,"SW:54,12.7",,5859,231,W,8/15/19
15370,4.50,CAPIND,,78,10.43,,,,231,W,8/15/19
15371,1.50,,15370,,,,,,231,W,8/15/19
15372,37.10,BURSIM,,72,9.09,,,,231,W,8/15/19
15373,2.60,CYDDIV,,68,8.2,,,,231,W,8/15/19
15374,6.20,SEMMEX,,94,9.97,,,5882,231,W,8/15/19
15375,1.00,FORSPI,,94,9.97,,,5885,231,W,8/15/19
15376,1.60,FORSPI,,98,10.37,,,5883,231,W,8/15/19
15377,1.20,CYDHET,,94,9.97,Cydista,,,231,W,8/15/19
15378,3.80,FORSPI,,108,9.22,,,,231,W,8/15/19
15379,4.60,FORSPI,,108,9.22,,,,231,W,8/15/19
15380,2.90,FORSPI,,110,8.6,,,,231,W,8/15/19
15381,2.20,FORSPI,,110,8.6,,,,231,W,8/15/19
15382,7.00,TABOCH,,100,8.42,,,,231,W,8/15/19
15383,1.70,FORSPI,,106,9.63,,,,231,W,8/15/19
15384,46.50,LONMIN,,104,8.99,,4,,231,W,8/15/19
15385,1.70,CYDDIV,,100,10.1,,,5892,231,W,8/15/19
15386,3.80,ALBADI,,102,11.07,,,5895,231,W,8/15/19
15387,7.50,XYLSEE,,122,10.18,,,,231,W,8/15/19
15388,4.10,TABOCH,,124,11.51,,,,231,W,8/15/19
15389,1.20,FORSPI,,138,11.82,,,,231,W,8/15/19
15390,14.60,BURSIM,,128,12.56,,,,231,W,8/15/19
15391,7.50,SEMMEX,,120,12.18,,,5897,231,W,8/15/19
15392,1.90,ARRPAT,,122,12.59,,,5899,231,W,8/15/19
15393,1.20,ARRPAT,,126,11.77,,,,231,W,8/15/19
15394,2.30,FORSPI,,124,12.68,,,,231,W,8/15/19
15395,4.70,MACBIO,,132,8.69,,,,231,W,8/15/19
15396,3.90,TABOCH,,130,7.9,,,,231,W,8/15/19
15397,2.40,,15396,,,,,,231,W,8/15/19
15398,3.40,,15396,,,,,,231,W,8/15/19
15399,3.10,,15396,,,,,,231,W,8/15/19
15400,1.40,,15396,,,,,,231,W,8/15/19
15401,5.00,FORSPI,,110,8.57,,,,231,W,8/15/19
15402,4.40,ASTGRA,,106,7.09,,,,231,W,8/15/19
15403,7.00,TABOCH,,100,6.84,,,,231,W,8/15/19
15404,1.60,FORSPI,,106,7.1,,,,231,W,8/15/19
15405,1.20,FORSPI,,112,5.37,,,,231,W,8/15/19
15406,2.60,CAPIND,,118,4.68,,,,231,W,8/15/19
15407,2.20,,15406,,,,,,231,W,8/15/19
15408,1.90,,15406,,,,,,231,W,8/15/19
15409,1.50,FORSPI,,124,5.78,,,,231,W,8/15/19
15410,1.70,FORSPI,,118,6.11,,,,231,W,8/15/19
15411,7.90,LONMIN,,130,2.44,,,6089,231,W,8/15/19
15412,2.90,ACACOL,,134,1.98,,,6088,231,W,8/15/19
15413,2.90,SEMMEX,,86,10.94,,,,231,W,8/15/19
15414,1.20,,15413,,,,,,231,W,8/15/19
15415,1.40,,15413,,,,,,231,W,8/15/19
15416,1.00,,15413,,,,,,231,W,8/15/19
15417,4.70,CYDHET,,86,6.14,Cydista,,,231,W,8/15/19
15418,4.80,LONMIN,,84,6.81,,,,231,W,8/15/19
15419,1.60,CYDHET,,88,6.61,,,,231,W,8/15/19
15420,5.70,TABOCH,,74,6.48,,,,231,W,8/15/19
15421,4.60,CYDHET,,72,6.81,Cydista,,,231,W,8/15/19
15422,3.30,CAPIND,,66,9.06,,,,231,W,8/15/19
15423,1.40,,15422,,,,,,231,W,8/15/19
15424,1.20,,15422,,,,,,231,W,8/15/19
15425,6.50,LONMIN,,60,9.44,,,,231,W,8/15/19
15426,1.40,CAPIND,,60,10.34,,,,231,W,8/15/19
15427,7.70,SIMGLA,,154,12.85,"NW:138,16.48",,,231,N,8/15/19
15428,2.00,CYDDIV,,154,12.85,,,,231,N,8/15/19
15429,1.80,CASCOR,,174,12.66,,,,231,N,8/15/19
15430,6.60,STEOBO,,176,11.26,,,,231,N,8/15/19
15431,2.30,CAPIND,,178,12.83,,,,231,N,8/15/19
15432,1.30,FORSPI,,180,12.93,,,,231,N,8/15/19
15433,1.60,ACATEN,,168,11.36,,,,231,N,8/15/19
15434,1.80,SEMMEX,,176,10.37,,,,231,N,8/15/19
15435,7.80,CAPIND,,190,11.4,,,6104,231,N,8/15/19
15436,7.90,CAPIND,,192,11.73,,,,231,N,8/15/19
15437,7.60,,15436,,,,,,231,N,8/15/19
15438,1.10,CYDDIV,,192,11.73,,,,231,N,8/15/19
15439,1.50,SEMMEX,,200,11.77,,,,231,N,8/15/19
15440,3.70,TABOCH,,198,12.12,,,,231,N,8/15/19
15441,4.80,CAPIND,,194,12.38,,,,231,N,8/15/19
15442,3.20,SEMMEX,,204,10.99,,,,231,N,8/15/19
15443,1.30,CYDDIV,,204,10.85,,,,231,N,8/15/19
15444,4.90,SAPPAL,,204,12.54,,,,231,N,8/15/19
15445,2.40,CAPIND,,210,12.89,,,,231,N,8/15/19
15446,1.20,,15445,,,,,,231,N,8/15/19
15447,1.60,CASCOR,,220,8.85,,,,231,N,8/15/19
15448,2.00,ALLOCC,,208,7.42,,,,231,N,8/15/19
15449,2.30,,15448,,,,,,231,N,8/15/19
15450,1.10,,15448,,,,,,231,N,8/15/19
15451,1.20,,15448,,,,,,231,N,8/15/19
15452,1.10,,15448,,,,,,231,N,8/15/19
15453,7.10,ALBADI,,204,5.91,,,,231,N,8/15/19
15454,1.30,CYDDIV,,204,5.51,,,,231,N,8/15/19
15455,1.90,CYDDIV,,202,4.55,,,,231,N,8/15/19
15456,2.20,SEMMEX,,198,6.5,,,,231,N,8/15/19
15457,1.70,MALARB,,200,6.2,,,,231,N,8/15/19
15458,1.40,CYDDIV,,210,5.37,,,,231,N,8/15/19
15459,4.60,CYDDIV,,206,5.36,,,,231,N,8/15/19
15460,2.50,SEMMEX,,182,5.33,,,,231,N,8/15/19
15461,1.70,ALLOCC,,164,4.49,,,,231,N,8/15/19
15462,1.10,,15461,,,,,6092,231,N,8/15/19
15463,2.00,CYDHET,,156,7.44,Cydista,,,231,N,8/15/19
15464,3.60,CYDDIV,,174,6.7,,,6096,231,N,8/15/19
15465,2.80,MACUNG,,164,6.76,,,,231,N,8/15/19
15466,2.30,CYDDIV,,164,6.76,,,,231,N,8/15/19
15467,1.50,ARRPAT,,172,7.5,,,,231,N,8/15/19
15468,4.80,CYDHET,,162,6.05,,,,231,N,8/15/19
15469,3.80,ARRPAT,,164,8.04,,,,231,N,8/15/19
15470,3.70,CYDHET,,172,6.74,,,,231,N,8/15/19
15471,2.30,CYDDIV,,174,5.77,,,,231,N,8/15/19
15472,1.30,FORSPI,,160,6.31,,,,231,N,8/15/19
15473,1.10,FORSPI,,162,5.75,,,,231,N,8/15/19
15474,1.50,CYDDIV,,164,7.25,,,,231,N,8/15/19
15475,30.80,ASTGRA,,160,6.61,,,,231,N,8/15/19
15476,4.30,POURET,,160,8.82,,,,231,N,8/15/19
15477,2.00,,,162,8.45,Black liana,,,231,N,8/15/19
15478,2.60,FORSPI,,160,8.48,,,,231,N,8/15/19
15479,22.00,ASTGRA,,168,10.44,,,,231,N,8/15/19
15480,1.90,LONMIN,,156,10.43,,,,231,N,8/15/19
15481,1.20,FORSPI,,152,8.71,,,,231,N,8/15/19
15482,4.00,CAPIND,,150,10.49,,,,231,N,8/15/19
15483,1.80,,15482,,,,,,231,N,8/15/19
15484,2.10,FORSPI,,140,10.87,,,,231,N,8/15/19
15485,1.10,ALBADI,,,,Dead,,,231,N,8/15/19
15486,2.30,DIONIC,,154,11.38,,,,231,N,8/15/19
