ID,DBH,SPP,MAIN,DEG,DIST,NOTES,NAIL,MS,PLOT,TRI,DATE
2829,5.6,CAPIND,,356,7.07,,,,008,S,6/20/19
2830,5.1,CAPIND,,2,10.1,,,,008,S,6/20/19
2831,2.7,,,2,9.28,Rough liana,,,008,S,6/20/19
2832,19.4,COUHEX,,16,9.61,"Pole, Nail",0,,008,S,6/20/19
2833,2.8,CAPIND,,20,10.9,,,,008,S,6/20/19
2834,1.8,,,28,10.63,Elbow liana,,,008,S,6/20/19
2835,5.1,,,42,12.02,Cydista,,,008,S,6/20/19
2836,3.5,SOLHAZ,,42,10.16,,,,008,S,6/20/19
2837,8.6,LONMIN,,30,8.06,Too tall,,,008,S,6/20/19
2838,19.9,COUHEX,,30,6.82,"Voucher, Exo or Coutarea, Nial",0,,008,S,6/20/19
2839,4.3,LONMIN,,30,6.64,"Voucher, 2714",,,008,S,6/20/19
2840,11.1,,,18,6.15,"Same as 2838, 2832",,,008,S,6/20/19
2841,9.6,ASTGRA,,8,3.17,,,,008,S,6/20/19
2842,4.1,CAPIND,,332,7.07,,,,008,S,6/20/19
2843,2.8,,2842,,,,,,008,S,6/20/19
2844,2,,2842,,,,,,008,S,6/20/19
2845,1.5,LONFEL,,332,8.48,,,,008,S,6/20/19
2846,3.4,,,334,9.06,Cydista,,,008,S,6/20/19
2847,2.7,,,320,8.98,Rough liana,,,008,S,6/20/19
2848,2.8,,,318,10.85,Rough liana,,,008,S,6/20/19
2849,12.7,GUEMAC,,324,10.69,,,,008,S,6/20/19
2850,1.3,,2849,,,,,,008,S,6/20/19
2851,7.4,,2849,,,,,,008,S,6/20/19
2852,1.8,SPOPUR,,328,12.25,,,,008,S,6/20/19
2853,1.3,,,26,8.8,Cydista,,,008,S,6/20/19
2854,2.3,SERRHO,,26,9.4,"Striped liana, lobed, serrated, compound, alternate leaves",,,008,S,6/20/19
2855,3,,,66,9.08,Cable liana,,,108,W,7/4/2019
2856,2.5,,,86,7.75,Cable liana,,,108,W,7/4/2019
2857,2.4,,,90,8.42,Cable liana,,,008,E,7/4/2019
2858,2.3,,,96,6.83,Cable liana,,,108,W,7/4/2019
2859,4.2,ARRPAT,,98,6.45,Rough liana,,,108,W,7/4/2019
2860,2.5,CYDHET,,106,7.6,Rough liana,,,108,W,7/4/2019
2861,4.4,ARRPAT,,102,8.25,,,,108,W,7/4/2019
2862,8.5,ASTGRA,,100,9.57,,,,108,W,7/4/2019
2863,5,,,102,9.28,Cable liana,,,108,W,7/4/2019
2864,2.6,CAPIND,,110,8.44,,,,108,W,7/4/2019
2865,8.6,CAPIND,,120,8.68,,,,108,W,7/4/2019
2866,4.1,PETVOL,,120,8.68,Rock liana,,,108,W,7/4/2019
2867,30.2,GUEMAC,,132,9.99,,,,108,W,7/4/2019
2868,1.9,CAPIND,,132,10.23,,,,108,W,7/4/2019
2869,1.1,,2870,,,,,,108,W,7/4/2019
2870,1.4,SOLHAZ,,140,12.54,,,,108,W,7/4/2019
2871,1.7,SAPTHE,,144,13.64,,,,108,W,7/4/2019
2872,1.5,SAPTHE,,144,14.28,,,,108,W,7/4/2019
2873,7.5,CAPIND,,144,7.84,,,,108,W,7/4/2019
2874,1.8,OCOVER,,128,6.96,,,,108,W,7/4/2019
2875,10.2,MANCHI,,140,3.42,,,,108,W,7/4/2019
2876,3.2,,,114,1.98,Cable liana,,,108,W,7/4/2019
2877,2.4,SOLHAZ,,170,2.23,,,,108,W,7/4/2019
2878,1.6,SOLHAZ,,186,2.96,,,,108,W,7/4/2019
2879,1.2,SOLHAZ,,168,3.34,,,,108,W,7/4/2019
2880,20.2,GUEMAC,,40,10.31,,,,108,W,7/4/2019
2881,2.6,,2880,,,,,,108,W,7/4/2019
2882,13.4,,2880,,,,,,108,W,7/4/2019
2883,1.6,,2880,,,,,,108,W,7/4/2019
2884,2,CAPFRO,,62,9.23,,,,108,W,7/4/2019
2885,1.4,,2884,,,,,,108,W,7/4/2019
2886,10.8,BURSIM,,54,10.23,,,,108,W,7/4/2019
2887,1.9,,2888,,,,,,108,W,7/4/2019
2888,5.9,CORALI,,44,11.03,,,,108,W,7/4/2019
2889,3,,,82,7.15,Cable liana,,,108,W,7/4/2019
2890,2.8,,,74,5.99,Cable liana,,,108,W,7/4/2019
2891,4.1,ARRPAT,,108,4.58,Rough liana,,,108,W,7/4/2019
2892,3.1,ARRPAT,,104,5.26,Rough liana,,,108,W,7/4/2019
2893,2.9,,,108,5.53,Striped liana,,,108,W,7/4/2019
2894,1.4,,,106,4.35,Striped liana,,,108,W,7/4/2019
2895,2.2,XYLSEE,,110,2.69,Liana,,,108,W,7/4/2019
2896,4.7,,,82,9.24,Cable liana,,,108,W,7/4/2019
2897,3.2,,,68,8.8,Cable liana,,,108,W,7/4/2019
2898,1.5,XYLSEE,,80,6.78,"Bignoniaceae, opposite trifoliate, no latex,",,,108,W,7/4/2019
2899,2.1,,2901,,,,,,108,N,7/4/2019
2900,8.6,LUECAN,,174,11.33,Luehea sp 1,,,108,N,7/4/2019
2901,1.7,,,174,11.33,Dotted liana,,,108,N,7/4/2019
2902,3.4,LONMIN,,170,9.99,Lonchocarpus sp 2,,,108,N,7/4/2019
2903,2,,,190,9.08,Dotted liana,,,108,N,7/4/2019
2904,6.8,ASTGRA,,190,9.08,,,,108,N,7/4/2019
2905,7.4,CAPIND,,170,8.02,,,,108,N,7/4/2019
2906,4.4,RANMON,,216,10.46,,,,108,N,7/4/2019
2907,3.7,,2906,,,,,,108,N,7/4/2019
2908,1.8,FORSPI,,216,10.18,Apo liana,,,108,N,7/4/2019
2909,1.2,ARPAT,,216,10.77,Rough liana,,,108,N,7/4/2019
2910,1.7,ACACOL,,228,10.81,,,,108,N,7/4/2019
2911,4.4,ARRPAT,,220,11.99,Rough liana,,,108,N,7/4/2019
2912,17.5,GENAME,,214,13.22,,0,,108,N,7/4/2019
2913,5.5,GUEMAC,,212,7.43,,,,108,N,7/4/2019
2914,2.4,SAPTHE,,200,6.56,,,,108,N,7/4/2019
2915,1.1,HELBAR,,186,6.57,"Voucher, strong bark",,,108,N,7/4/2019
2916,1.2,LONMIN,,188,4.98,Lonchocarpus sp 2,,,108,N,7/4/2019
2917,1.4,SOLHAZ,,190,3.99,,,,108,N,7/4/2019
2918,1,,2919,,,,,,108,N,7/4/2019
2919,1.7,SOLHAZ,,192,3.46,,,,108,N,7/4/2019
2920,1.5,,,146,3.92,Dotted liana,,,108,N,7/4/2019
2921,4.8,EUGSAL,,150,5.66,Pole pruners,,,108,N,7/4/2019
2922,12,CAPIND,,172,5.45,Pole pruners,,,108,N,7/4/2019
2923,3.6,FORSPI,,172,5.27,Apo liana,,,108,N,7/4/2019
2924,9.6,ASTGRA,,150,5.78,,,,108,N,7/4/2019
2925,3.2,FORSPI,,150,6.39,Tag in North triangle,,,108,N,7/4/2019
2926,8.7,ASTGRA,,168,7.39,Pole pruners,,,108,N,7/4/2019
2927,5.4,ALBEDU,,154,9.67,,,,108,N,7/4/2019
2928,1.1,,2927,,,,,,108,N,7/4/2019
2929,5.2,,2927,,,,,,108,N,7/4/2019
2930,1.8,,2927,,,,,,108,N,7/4/2019
2931,10.1,CARPAP,,150,11.56,,,,108,N,7/4/2019
2932,3.2,OCOVER,,142,4.46,,,,108,N,7/4/2019
2933,1.5,SAPTHE,,162,4.43,,,,108,N,7/4/2019
2934,1.3,SOLHAZ,,174,3.84,,,,108,N,7/4/2019
2935,1.1,SOLHAZ,,180,5.31,,,,108,N,7/4/2019
2936,7,RANMON,,246,9.91,,,,108,E,7/4/2019
2937,70.1,BURSIM,,,8.9,,0,,108,E,7/4/2019
2938,1.5,SOLHAZ,,284,7.21,,,,108,E,7/4/2019
2939,1.2,,2938,,,,,,108,E,7/4/2019
2940,2.2,SAPTHE,,310,6.17,,,,108,E,7/4/2019
2941,1.5,SOLHAZ,,302,5.6,,,,108,E,7/4/2019
2942,2.5,SOLHAZ,,272,6.44,,,,108,E,7/4/2019
2943,2,SPOPUR,,272,5.29,,,,108,E,7/4/2019
2944,1.5,SOLHAZ,,280,4.92,,,,108,E,7/4/2019
2945,3.3,ACACOL,,296,4.79,,,,108,E,7/4/2019
2946,1.9,SOLHAZ,,296,4.63,,,,108,E,7/4/2019
2947,1.5,SOLHAZ,,300,4.41,,,,108,E,7/4/2019
2948,1.8,SOLHAZ,,304,4.08,,,,108,E,7/4/2019
2949,3.6,ACACOL,,300,3.78,,,,108,E,7/4/2019
2950,2.4,SOLHAZ,,284,4.47,,,,108,E,7/4/2019
2951,1.6,SOLHAZ,,272,4.55,,,,108,E,7/4/2019
2952,1.2,SOLHAZ,,286,3.5,,,,108,E,7/4/2019
2953,2.8,SAPTHE,,286,3.5,,,,108,E,7/4/2019
2954,2,SOLHAZ,,312,2.87,,,,108,E,7/4/2019
2955,8.3,KRUFER,,280,0.81,"Voucher, Pink slash, white/grey striped bark",,,108,E,7/4/2019
2956,2,,2955,,,,,,108,E,7/4/2019
2957,1,SOLHAZ,,260,1.96,,,,108,E,7/4/2019
2958,2.5,SOLHAZ,,246,2.49,,,,108,E,7/4/2019
2959,8.3,SIDCAP,,248,4.27,"Pole pruner, Fake Manilkara, Lauraceae",,,108,E,7/4/2019
2960,2.7,CAPFRO,,256,4.76,,,,108,E,7/4/2019
2961,1.8,,2960,,,,,,108,E,7/4/2019
2962,1.8,MACUNG,,256,4.54,Rough liana,,,108,E,7/4/2019
2963,29.8,EXOMEX,,244,4.64,,,,108,E,7/4/2019
2964,5.8,ERYHAV,,224,5.56,,,,108,E,7/4/2019
2965,1.1,,,224,5.06,Dotted liana,,,108,E,7/4/2019
2966,19.7,EXOMEX,,242,6.72,,,,108,E,7/4/2019
2967,1,RANTHU,,240,8.4,,,,108,E,7/4/2019
2968,3.3,CAPIND,,226,8.75,,,,108,E,7/4/2019
2969,2.2,ROUGLA,,244,4.39,,,,108,E,7/4/2019
2970,8,MANCHI,,230,9.82,,,,108,E,7/4/2019
2971,5.5,ARRPAT,,230,10.66,Rough liana,,,108,E,7/4/2019
2972,6.8,MANCHI,,256,6.63,,,,108,E,7/4/2019
2973,5.8,ERYHAV,,256,6.51,,,,108,E,7/4/2019
2974,3.1,TABOCH,,266,5.15,,,,108,E,7/4/2019
2975,1.3,,2974,,,,,,108,E,7/4/2019
2976,1.1,,2974,,,,,,108,E,7/4/2019
2977,6.8,CALCAN,,354,6.47,,,,108,S,7/4/2019
2978,11.4,CAPIND,,2,6.35,Measure at tag 78cm,,,108,S,7/4/2019
2979,4.3,FORSPI,,2,6.01,Apo liana,,,108,S,7/4/2019
2980,2.8,ASTGRA,,34,10.28,,,,108,S,7/4/2019
2981,10.8,EXOMEX,,40,6.71,,,,108,S,7/4/2019
2982,15.9,CALCAN,,44,5.93,,,,108,S,7/4/2019
2983,1.3,FORSPI,,58,3.52,Rough liana,,,108,S,7/4/2019
2984,1.4,,,16,1.71,Rock liana,,,108,S,7/4/2019
2985,4.1,,,358,1.97,Rock liana,,,108,S,7/4/2019
2986,10.1,LONOLI,,332,1.11,Lonchocarpus sp 2,,,108,S,7/4/2019
2987,2.7,,,332,1.11,Rock liana,,,108,S,7/4/2019
2988,1.4,,,22,1.34,Rock liana,,,108,S,7/4/2019
2989,1.2,,,358,2.09,Rock liana,,,108,S,7/4/2019
2990,3.2,BUNBIO,,352,1.98,,,,108,S,7/4/2019
2991,2.3,CAPIND,,94,8.91,,,,108,W,7/4/2019
2992,3.2,SOLHAZ,,320,2.94,,,,108,S,7/4/2019
2993,2.7,SOLHAZ,,346,3.02,,,,108,S,7/4/2019
2994,2.1,SOLHAZ,,318,3.41,,,,108,S,7/4/2019
2995,2.3,SAPTHE,,320,4.56,,,,108,S,7/4/2019
2996,2.3,SOLHAZ,,320,5.05,,,,108,S,7/4/2019
2997,1.2,SAPPAL,,320,5.11,,,,108,S,7/4/2019
2998,2.2,SOLHAZ,,332,5.26,,,,108,S,7/4/2019
2999,12.9,SAPPAL,,332,5.6,,,,108,S,7/4/2019
3000,3.8,FORSPI,,346,6.73,Apo liana,,,108,S,7/4/2019
3001,1.8,SOLHAZ,,330,6.32,,,,108,S,7/4/2019
3002,2.8,,,340,8.35,Striped liana,,,108,S,7/4/2019
3003,4.1,,,324,9.46,Striped liana,,,108,S,7/4/2019
3004,2.6,,,312,9.69,Striped liana,,,108,S,7/4/2019
3005,28.2,EXOMEX,,322,9.02,,,,108,S,7/4/2019
3006,11.9,,3005,,,,,,108,S,7/4/2019
3007,3.4,,,314,10.72,Cable liana,,,108,S,7/4/2019
3008,3.2,,,52,14.31,Striped liana,,,208,W,7/5/2019
3009,1.3,SOLHAZ,,68,12.81,,,,208,W,7/5/2019
3010,2.4,SOLHAZ,,76,12.75,,,,208,W,7/5/2019
3011,13.8,CHOSPI,,,,,,,208,W,7/5/2019
3012,8.9,,3011,,,,,,208,W,7/5/2019
3013,3.3,,3011,,,,,,208,W,7/5/2019
3014,1.4,,3011,,,,,,208,W,7/5/2019
3015,5.6,,3011,,,,,,208,W,7/5/2019
3016,5,SEMMEX,,100,7.59,,,,208,W,7/5/2019
3017,4.3,RANTHU,,114,11.84,,,,208,W,7/5/2019
3018,1.2,ROUGLA,,118,9.99,,,,208,W,7/5/2019
3019,1.9,DIONIC,,122,9.62,Voucher,,,208,W,7/5/2019
3020,3.6,ASTGRA,,138,8.45,,,,208,W,7/5/2019
3021,2.9,ASTGRA,,120,6.02,,,,208,W,7/5/2019
3022,1.1,LONFEL,,138,5.04,,,,208,W,7/5/2019
3023,33.4,CALCAN,,90,1.93,,0,,208,W,7/5/2019
3024,1.5,,3023,,,,,,208,W,7/5/2019
3025,8.2,,3026,,,,,,208,W,7/5/2019
3026,17.3,COUHEX,,62,2.46,,,,208,W,7/5/2019
3027,14.8,LUECAN,,72,3.28,Luehea sp 2,,,208,W,7/5/2019
3028,4,ASTGRA,,60,6.33,,,,208,W,7/5/2019
3029,65.1,SPORAD,,60,7.28,Lacks mombin furrowing,,,208,W,7/5/2019
3030,2.4,,3031,,,,,,208,W,7/5/2019
3031,3.5,MANCHI,,72,7.51,,,,208,W,7/5/2019
3032,2.1,,3031,,,,,,208,W,7/5/2019
3033,1.5,,,72,7.51,Dotted liana,,,208,W,7/5/2019
3034,1,ROUGLA,,72,9.62,,,,208,W,7/5/2019
3035,2.4,SOLHAZ,,66,10.6,,,,208,W,7/5/2019
3036,1.8,SOLHAZ,,62,11.07,,,,208,W,7/5/2019
3037,1.6,CHRBRE,,68,10.57,,,,208,W,7/5/2019
3038,5.8,SEBPAV,,102,7.31,,,,208,W,7/5/2019
3039,3,ASTGRA,,172,9.62,,,,208,N,7/5/2019
3040,1.6,LONFEL,,170,10.01,,,,208,N,7/5/2019
3041,1.4,HELBAR,,166,9.62,"Alternate serrate, hairlike stipules, glabrous",,,208,N,7/5/2019
3042,1.2,,,190,9.06,Hairy liana,,,208,N,7/5/2019
3043,21.1,LONACU,,190,9.06,"Tall tree, Nail, Lonchocarpus",0,,208,N,7/5/2019
3044,1.5,,3045,,,,,,208,N,7/5/2019
3045,2.1,CAPIND,,174,8.18,,,,208,N,7/5/2019
3046,3.6,,,180,9.35,Apo liana,,,208,N,7/5/2019
3047,2.9,COUELI,,198,10.01,"Voucher, Lonchocarpus sp 2",,,208,N,7/5/2019
3048,3,TABOCH,,198,9.47,,,,208,N,7/5/2019
3049,5,LUECAN,,188,10.11,Luehea sp 2,,,208,N,7/5/2019
3050,3.6,,,198,8.34,Cable liana,,,208,N,7/5/2019
3051,6.1,,,198,8.47,Cable liana,,,208,N,7/5/2019
3052,3.7,,,194,8.84,Cable liana,,,208,N,7/5/2019
3053,3.4,ARRPAT,,204,7.94,Rough liana,,,208,N,7/5/2019
3054,1.5,,,200,9.64,Dotted liana,,,208,N,7/5/2019
3055,3.8,,,200,8.16,Cable liana,,,208,N,7/5/2019
3056,8.1,GUEMAC,,206,9.31,,,,208,N,7/5/2019
3057,6,,3056,,,,,,208,N,7/5/2019
3058,8,,3056,,,,,,208,N,7/5/2019
3059,3.3,,3056,,,,,,208,N,7/5/2019
3060,2.9,,,206,9.31,Cable liana,,,208,N,7/5/2019
3061,3.2,ARRPAT,,218,9.93,Rough liana,,,208,N,7/5/2019
3062,4.4,MANCHI,,214,10.46,,,,208,N,7/5/2019
3063,1.4,,,222,10.65,Dotted liana,,,208,N,7/5/2019
3064,2.9,ARRPAT,,226,10.55,Rough liana,,,208,N,7/5/2019
3065,2.5,TETVOL,,222,10.65,,,,208,N,7/5/2019
3066,3.4,SOLHAZ,,206,12.71,,,,208,N,7/5/2019
3067,2.1,,,226,14.87,Dotted liana,,,208,N,7/5/2019
3068,1.9,ARRPAT,,228,15.81,Rough liana,,,208,N,7/5/2019
3069,7.9,CAPIND,,236,15.94,,,,208,N,7/5/2019
3070,6.3,CECPEL,,246,13,,,,208,N,7/5/2019
3071,3.3,SOLHAZ,,244,11,,,,208,N,7/5/2019
3072,2.4,SPOPUR,,236,11.07,,,,208,N,7/5/2019
3073,4.6,MYRFRU,,224,6.41,,,,208,N,7/5/2019
3074,1.8,,,238,4.44,Striped liana,,,208,N,7/5/2019
3075,2,,,232,4.92,Striped liana,,,208,N,7/5/2019
3076,3.5,,3080,,,,,,208,N,7/5/2019
3077,2.9,,3080,,,,,,208,N,7/5/2019
3078,2.6,,3080,,,,,,208,N,7/5/2019
3079,2.5,,3080,,,,,,208,N,7/5/2019
3080,4.2,JAQNER,,212,4.73,,,,208,N,7/5/2019
3081,1.8,,3080,,,,,,208,N,7/5/2019
3082,1.2,SOLHAZ,,216,2.64,,,,208,N,7/5/2019
3083,4.7,,,208,0.53,Cable liana,,,208,N,7/5/2019
3084,4.9,,,156,0.34,Cable liana,,,208,N,7/5/2019
3085,3,HYMCOU,,188,4.29,,,,208,N,7/5/2019
3086,5.8,ASTGRA,,134,5.43,,,,208,N,7/5/2019
