ID,DBH,SPP,MAIN,DEG,DIST,NOTES,NAIL,MS,PLOT,TRI,DATE
5451,1.30,FORSPI,,174,8.16,Dotted liana,,,114,N,7/10/19
5452,7.10,LUECAN,,168,8.98,,,,114,N,7/10/19
5453,2.10,,5452,,,,,,114,N,7/10/19
5454,1.70,,5452,,,Dead mark mortality,,,114,N,7/10/19
5455,1.10,CYDDIV,,160,8.92,Smooth liana,,,114,N,7/10/19
5456,13.30,REHTRI,,166,10.29,MS:1081,,1081,114,N,7/10/19
5457,1.90,CASCOR,,216,8.36,Center near 5440,,,114,N,7/10/19
5458,2.60,FORSPI,,212,10.5,Apo liana,,,114,N,7/10/19
5459,1.00,EUGSAL,,226,7.88,"Voucher, malphigiaceae, Eugenia?, Center near 5440",,,114,N,7/10/19
5460,1.00,SOLHAZ,,212,6.68,,,,114,N,7/10/19
5461,1.00,SOLHAZ,,212,6.73,,,,114,N,7/10/19
5462,1.00,CYDHET,,212,7.28,"Striped liana, near 5457",,,114,N,7/10/19
5463,1.30,ARRPAT,,234,17.6,"Dotted liana, near 5419",,,114,N,7/10/19
5464,4.6,LONOLI,,256,16.03,"NE:234, 18.6",,,114,E,7/10/19
5465,1.40,FORSPI,,258,16.05,Dotted liana,,,114,E,7/10/19
5466,1.60,FORSPI,,256,16.23,Dotted liana,,,114,E,7/10/19
5467,3.80,BERNIC,,262,13.35,,,,114,E,7/10/19
5468,1.80,BUNBIO,,268,13.77,,,,114,E,7/10/19
5469,1.00,,5468,,,,,,114,E,7/10/19
5470,1.10,,5468,,,,,,114,E,7/10/19
5471,5.60,ERYHAV,,268,11.45,,,,114,E,7/10/19
5472,1.80,BUNBIO,,294,16.25,,,,114,E,7/10/19
5473,9.80,BERNIC,,296,14.65,,,,114,E,7/10/19
5474,1.60,,5473,,,,,,114,E,7/10/19
5475,6.20,,5473,,,,,,114,E,7/10/19
5476,1.60,BERNIC,,296,12.06,,,,114,E,7/10/19
5477,1.30,,5476,,,,,,114,E,7/10/19
5478,2.10,BERNIC,,272,7.91,,,,114,E,7/10/19
5479,55.00,BURSIM,,256,7.54,"ID:NULL, MS:1398",0,1398,114,E,7/10/19
5480,3.70,LONMIN,,302,16.65,"SE:304,17.95",,,114,S,7/10/19
5481,6.90,LUECAN,,306,13.35,,,,114,S,7/10/19
5482,4.40,BUNBIO,,304,13.22,,,,114,S,7/10/19
5483,6.50,RANMON,,260,10.69,,,,114,E,7/10/19
5484,2.50,BERNIC,,252,12,,,,114,E,7/10/19
5485,1.40,,5484,,,,,,114,E,7/10/19
5486,1.80,,5487,,,,,,114,E,7/10/19
5487,17.70,CHOSPI,,252,14.25,,,,114,E,7/10/19
5488,3.20,FORSPI,,246,10.54,Apo liana,,,114,E,7/10/19
5489,2.20,,5488,,,Apo liana,,,114,E,7/10/19
5490,13.40,PISACU,,296,11.2,,,,114,S,7/10/19
5491,7.30,,5490,,,,,,114,S,7/10/19
5492,2.00,,5490,,,,,,114,S,7/10/19
5493,2.10,,5490,,,,,,114,S,7/10/19
5494,2.30,,5490,:-,,,,,114,S,7/10/19
5495,2.80,FORSPI,,300,9.5,Apo liana,,,114,S,7/10/19
5496,5.50,MACUNG,,296,7.37,"MS:1386, Hairy liana",,1386,114,S,7/10/19
5497,3.30,CYDHET,,338,7.5,"MS:1380, Striped liana",,1380,114,S,7/10/19
5498,7.30,BUNBIO,,354,4.62,"Pole pruners, bunbio",,,114,S,7/10/19
5499,47.20,LONMIN,,326,7.73,"ID:9, ATEHER?",9,,114,S,7/10/19
5500,2.20,BERNIC,,344,8.43,,,,114,S,7/10/19
5501,1.10,SOLHAZ,,308,3.98,,,,114,S,7/10/19
5502,2.90,BERNIC,,284,4.7,,,,114,S,7/10/19
5503,1.80,,5502,,,,,,114,S,7/10/19
5504,3.90,BERNIC,,302,6.64,MS:1385,,1385,114,S,7/10/19
5505,10.60,GUEMAC,,268,6.14,MS:1391,,1391,114,N,7/10/19
5506,4,,5505,,,MS:1392,,1392,114,N,7/10/19
5507,14.90,STEOBO,,262,5.83,"MS:1394, Nail",0,1394,114,N,7/10/19
5508,4.10,PROCRU,,296,8.46,,,,114,S,7/10/19
5509,3.00,,5508,,,,,,114,S,7/10/19
5510,5.20,BERNIC,,352,8.76,,,,114,S,7/10/19
5511,1.30,,5510,,,,,,114,S,7/10/19
5512,1.70,FORSPI,,302,10.75,Dotted liana,,,114,S,7/10/19
5513,1.10,FORSPI,,312,8.43,"MS:1571, Apo liana",,1571,114,S,7/10/19
5514,1.80,,,328,6.83,Striped liana,,,114,S,7/10/19
5515,2.70,LONOLI,,326,7.55,,,,114,S,7/10/19
5516,2.90,BERNIC,,328,11.85,MS:1378,,1378,114,S,7/10/19
5517,1.6,,5516,,,MS:1369,,1369,114,S,7/10/19
5518,1.00,,5516,,,,,,114,S,7/10/19
5519,3.20,CYDHET,,350,6.52,Rough liana,,,114,S,7/10/19
5520,2.80,CYDHET,,350,5.34,Rough liana,,,114,S,7/10/19
5521,3.40,CYDHET,,346,4.61,Rough liana,,,114,S,7/10/19
5522,1.50,SOLHAZ,,318,12.53,,,,114,S,7/10/19
5523,2.20,SOLHAZ,,318,13.95,,,,114,S,7/10/19
5524,2.30,CYDHET,,12,9,Striped liana,,,114,S,7/10/19
19256,2.00,ASTGRA,,52.00,14.98,"SW:50,15.77",,1697,214,W,12/13/2019
19257,1.60,CASCOR,,50.00,13.42,,,1903,214,W,12/13/2019
19258,6.20,EXOMEX,,54.00,13.66,,,1904,214,W,12/13/2019
19259,8.70,BERNIC,,60.00,11.68,,,1911,214,W,12/13/2019
19260,2.20,GUEMAC,,62.00,12.02,,,1907,214,W,12/13/2019
19261,1.90,,19260,,,,,1908,214,W,12/13/2019
19262,1.60,,19260,,,,,1909,214,W,12/13/2019
19263,3.10,BUNBIO,,72.00,9.80,,,1915,214,W,12/13/2019
19264,2.20,FORSPI,,72.00,9.71,,,1916,214,W,12/13/2019
19265,1.30,FORSPI,,78.00,8.42,,,,214,W,12/13/2019
19266,1.00,ALBEDU,,78.00,9.01,,,,214,W,12/13/2019
19267,23.70,CALCAN,,82.00,10.84,,,,214,W,12/13/2019
19268,3.20,,19267,,,,,,214,W,12/13/2019
19269,1.20,,19267,,,,,,214,W,12/13/2019
19270,15.40,CHOSPI,,92.00,10.00,,0,1920,214,W,12/13/2019
19271,1.80,MACUNG,,92.00,8.06,,,1919,214,W,12/13/2019
19272,1.50,BUNBIO,,96.00,10.62,,,1926,214,W,12/13/2019
19273,1.90,FORSPI,,118.00,10.59,,,1931,214,W,12/13/2019
19274,14.50,GUAULM,,118.00,10.41,,,1932,214,W,12/13/2019
19275,3.10,,19275,,,,,1934,214,W,12/13/2019
19276,2.70,POURET,,122.00,9.57,,,,214,W,12/13/2019
19277,1.20,FORSPI,,122.00,9.61,,,,214,W,12/13/2019
19278,1.40,CYDHET,,116.00,8.89,,,,214,W,12/13/2019
19279,2.70,EUGSAL,,132.00,9.87,,,,214,W,12/13/2019
19280,3.10,CAPIND,,126.00,8.72,,,,214,W,12/13/2019
19281,2.00,,19280,,,,,,214,W,12/13/2019
19282,1.40,,19280,,,,,,214,W,12/13/2019
19283,35.30,SPOMOM,,122.00,6.32,,,,214,W,12/13/2019
19284,3.70,,,108.00,4.17,Voucher,,,214,W,12/13/2019
19285,1.80,,19284,,,,,,214,W,12/13/2019
19286,3.70,,19284,,,,,,214,W,12/13/2019
19287,2.20,,19284,,,,,,214,W,12/13/2019
19288,3.50,,19284,,,,,,214,W,12/13/2019
19289,2.30,,19284,,,,,,214,W,12/13/2019
19290,1.90,,19284,,,,,,214,W,12/13/2019
19291,1.50,,19284,,,,,,214,W,12/13/2019
19292,3.80,,19284,,,,,,214,W,12/13/2019
19293,1.30,,19284,,,,,,214,W,12/13/2019
19294,2.50,,19284,,,,,,214,W,12/13/2019
19295,2.40,,19284,,,,,,214,W,12/13/2019
19296,1.70,FORSPI,,108.00,3.94,,,,214,W,12/13/2019
19297,7.20,LONOLI,,122.00,2.87,,,,214,W,12/13/2019
19298,7.30,BUNBIO,,48.00,8.01,,,,214,W,12/13/2019
19299,4.40,BERNIC,,78.00,6.08,,,,214,W,12/13/2019
19300,2.00,,19299,,,,,,214,W,12/13/2019
19301,1.00,FORSPI,,78.00,5.32,,,,214,W,12/13/2019
19302,10.40,BERNIC,,118.00,6.90,,,,214,W,12/13/2019
19303,1.50,LONOLI,,120.00,8.01,,,,214,W,12/13/2019
19304,11.80,STEOBO,,138.00,12.02,"NW:134,14.13",,,214,N,12/13/2019
19305,1.50,BUNBIO,,136.00,11.60,,,,214,N,12/13/2019
19306,1.00,,19305,,,,,,214,N,12/13/2019
19307,5.90,BERNIC,,138.00,11.60,,,,214,N,12/13/2019
19308,3.60,FORSPI,,142.00,11.17,,,,214,N,12/13/2019
19309,1.50,FORSPI,,138.00,11.94,,,,214,N,12/13/2019
19310,1.70,CAPIND,,146.00,12.15,,,,214,N,12/13/2019
19311,3.20,XYLSEE,,156.00,9.94,,,,214,N,12/13/2019
19312,1.80,LONMIN,,158.00,10.10,,,,214,N,12/13/2019
19313,3.20,ALLOCC,,162.00,11.25,,,,214,N,12/13/2019
19314,1.30,ALLOCC,,164.00,10.84,,,,214,N,12/13/2019
19315,3.50,SOLHAZ,,166.00,10.83,,,,214,N,12/13/2019
19316,2.90,,19315,,,,,,214,N,12/13/2019
19317,1.40,FORSPI,,170.00,11.61,,,,214,N,12/13/2019
19318,1.30,CAPIND,,172.00,10.41,,,,214,N,12/13/2019
19319,2.50,DIONIC,,178.00,10.95,,,,214,N,12/13/2019
19320,4.00,BERNIC,,,10.83,,,1877,214,N,12/13/2019
19321,2.80,,19320,,,,,1878,214,N,12/13/2019
19322,2.80,BERNIC,,196.00,10.62,,,,214,N,12/13/2019
19323,2.50,,19322,,,,,,214,N,12/13/2019
19324,1.30,ARRPAT,,194.00,9.56,,,,214,N,12/13/2019
19325,4.30,ARRPAT,,210.00,11.47,,,,214,N,12/13/2019
19326,1.10,BERNIC,,208.00,10.24,,,,214,N,12/13/2019
19327,11.60,SAPPAL,,206.00,9.74,,,,214,N,12/13/2019
19328,1.10,ARRPAT,,206.00,10.06,,,,214,N,12/13/2019
19329,23.50,BURSIM,,214.00,10.58,,0,,214,N,12/13/2019
19330,4.50,ASTGRA,,210.00,12.06,,,,214,N,12/13/2019
19331,1.10,ARRPAT,,206.00,11.73,,,,214,N,12/13/2019
19332,2.40,ARRPAT,,216.00,11.13,,,,214,N,12/13/2019
19333,6.50,ARRPAT,,214.00,11.12,,,,214,N,12/13/2019
19334,1.70,ARRPAT,,214.00,10.69,,,,214,N,12/13/2019
19335,2.90,CYDHET,,220.00,10.02,,,,214,N,12/13/2019
19336,2.50,CYDHET,,220.00,9.15,,,,214,N,12/13/2019
19337,2.40,CYDHET,,208.00,9.98,,,,214,N,12/13/2019
19338,1.70,CAPIND,,220.00,9.31,,,,214,N,12/13/2019
19339,1.30,,19338,,,,,,214,N,12/13/2019
19340,26.10,BURSIM,,220.00,8.29,,,,214,N,12/13/2019
19341,4.00,XYLSEE,,210.00,4.91,,,,214,N,12/13/2019
19342,26.50,GUEMAC,,224.00,4.64,,,,214,N,12/13/2019
19343,5.20,,19342,,,,,,214,N,12/13/2019
19344,3.80,CYDHET,,220.00,4.40,,,,214,N,12/13/2019
19345,1.50,CAPIND,,210.00,3.33,,,,214,N,12/13/2019
19346,1.10,,19345,,,,,,214,N,12/13/2019
19347,1.30,FORSPI,,222.00,1.52,,,1846,214,N,12/13/2019
19348,3.60,BERNIC,,224.00,1.28,,,1842,214,N,12/13/2019
19349,3.10,,19348,,,,,1842,214,N,12/13/2019
19350,2.00,,19348,,,,,1844,214,N,12/13/2019
19351,1.90,ARRPAT,,152.00,6.22,,,,214,N,12/13/2019
19352,1.10,LONMIN,,134.00,4.99,,,,214,N,12/13/2019
19353,1.60,,,132.00,6.90,Plain liana,,,214,N,12/13/2019
19354,1.20,,19353,,,,,,214,N,12/13/2019
19355,1.00,,19353,,,,,,214,N,12/13/2019
19356,3.30,CAPIND,,134.00,8.61,,,,214,N,12/13/2019
19357,1.50,SOLHAZ,,138.00,9.63,,,,214,N,12/13/2019
19358,6.20,ALLOCC,,148.00,8.87,,,,214,N,12/13/2019
19359,1.20,,19358,,,,,,214,N,12/13/2019
19360,3.10,,19358,,,,,,214,N,12/13/2019
19361,1.40,CYDHET,,144,8.08,,,,214,N,12/13/2019
19362,1.10,CYDHET,,142.00,7.87,,,,214,N,12/13/2019
19363,1.20,CASCOR,,144.00,8.32,,,,214,N,12/13/2019
19364,2.20,CASCOR,,150.00,8.06,,,,214,N,12/13/2019
19365,1.10,SOLHAZ,,188.00,9.22,,,,214,N,12/13/2019
19366,1.30,,,174.00,7.83,Green liana,,1876,214,N,12/13/2019
19367,1.90,FORSPI,,174.00,8.02,,,,214,N,12/13/2019
19368,1.00,MACUNG,,174.00,7.88,,,,214,N,12/13/2019
19369,2.10,FORSPI,,174.00,7.74,,,,214,N,12/13/2019
19370,1.00,,,174.00,8.05,Green liana,,,214,N,12/13/2019
19371,1.50,BUNBIO,,180.00,7.17,,,1871,214,N,12/13/2019
19372,1.30,,19371,,,,,1872,214,N,12/13/2019
19373,1.80,XYLSEE,,198.00,5.05,,,1859,214,N,12/13/2019
19374,1.20,FORSPI,,180.00,4.38,,,1857,214,N,12/13/2019
19375,1.10,FORSPI,,180.00,4.32,,,1858,214,N,12/13/2019
19376,1.30,FORSPI,,180.00,3.80,,,1850,214,N,12/13/2019
19377,6.55,CHOSPI,,180.00,4.01,1.55m,,1863,214,N,12/13/2019
19378,3.80,,19377,,,1.70m,,1865,214,N,12/13/2019
19379,2.90,,19377,,,1.56m,,1864,214,N,12/13/2019
19380,4.80,,19377,,,,,1862,214,N,12/13/2019
19381,2.70,PISACU,,166.00,4.67,,,,214,N,12/13/2019
19382,1.80,,19381,,,,,,214,N,12/13/2019
19383,1.30,,19381,,,,,,214,N,12/13/2019
19384,1.00,,19381,,,,,,214,N,12/13/2019
19385,1.30,CAPIND,,240.00,10.96,"NE:228,15.27",,,214,E,12/13/2019
19386,9.10,SAPPAL,,250.00,10.00,,,,214,E,12/13/2019
19387,2.90,,19386,,,,,,214,E,12/13/2019
19388,1.20,CAPIND,,248.00,8.72,,,,214,E,12/13/2019
19389,68.50,SPOMOM,,260.00,8.81,,0,,214,E,12/13/2019
19390,8.80,MACUNG,,262.00,8.16,,,,214,E,12/13/2019
19391,1.10,CYDHET,,258.00,8.18,,,,214,E,12/13/2019
19392,3.30,FORSPI,,262.00,6.97,,,,214,E,12/13/2019
19393,2.80,CYDHET,,262.00,8.03,,,,214,E,12/13/2019
19394,17.60,LUESPE,,268.00,8.39,,0,,214,E,12/13/2019
19395,13.50,LONOLI,,266.00,10.31,,,2432,214,E,12/13/2019
19396,4.30,BERNIC,,272.00,9.56,,,,214,E,12/13/2019
19397,1.80,ARRPAT,,274.00,9.34,,,,214,E,12/13/2019
19398,1.20,LONOLI,,274.00,8.74,,,,214,E,12/13/2019
19399,1.00,,19398,,,,,,214,E,12/13/2019
19400,5.70,CYDHET,,282.00,10.45,,,2137,214,E,12/13/2019
19401,1.50,ARRPAT,,270.00,8.34,,,,214,E,12/13/2019
19402,1.00,,19403,,,,,,214,E,12/13/2019
19403,2.50,CAPIND,,286.00,10.25,,,,214,E,12/13/2019
19404,1.00,FORSPI,,286.00,10.02,,,,214,E,12/13/2019
19405,2.20,DIONIC,,276.00,9.35,,,,214,E,12/13/2019
19406,1.20,FORSPI,,278.00,8.27,,,,214,E,12/13/2019
19407,2.50,BUNBIO,,308.00,9.13,,,,214,E,12/13/2019
19408,1.30,ALLOCC,,310.00,10.62,,,,214,E,12/13/2019
19409,1.40,,19408,,,,,,214,E,12/13/2019
19410,2.70,BERNIC,,312.00,9.25,,,,214,E,12/14/19
19411,2.90,ACACOL,,312.00,8.02,,,,214,E,12/14/19
19412,3.60,BERNIC,,302.00,8.02,,,,214,E,12/14/19
19413,3.30,ARRPAT,,268.00,3.09,,,,214,E,12/14/19
19414,2.70,RANMON,,252.00,2.31,,,,214,E,12/14/19
19415,2.20,,19414,,,,,,214,E,12/14/19
19416,2.60,,19414,,,,,,214,E,12/14/19
19417,1.80,,19414,,,,,,214,E,12/14/19
19418,1.50,,19419,,,,,,214,E,12/14/19
19419,1.60,JAQNER,,236.00,3.40,,,,214,E,12/14/19
19420,1.90,CAPIND,,248.00,3.85,,,,214,E,12/14/19
19421,2.30,CYDHET,,224.00,8.27,,,,214,E,12/14/19
19422,4.10,SAPPAL,,230.00,9.95,,,,214,E,12/14/19
19423,3.70,,19422,,,,,,214,E,12/14/19
19424,1.60,SAPPAL,,230.00,9.97,,,,214,E,12/14/19
19425,2.60,BERNIC,,242.00,6.06,,,,214,E,12/14/19
19426,4.90,LUESPE,,254.00,6.06,,,,214,E,12/14/19
19427,2.90,ALBEDU,,276.00,4.12,,,,214,E,12/14/19
19428,1.20,,19427,,,,,,214,E,12/14/19
19429,1.90,,19427,,,,,,214,E,12/14/19
19430,2.90,,19427,,,,,,214,E,12/14/19
19431,2.40,,19427,,,,,,214,E,12/14/19
19432,1.80,,19427,,,,,,214,E,12/14/19
19433,1.40,,19427,,,,,,214,E,12/14/19
19434,1.20,,19427,,,,,,214,E,12/14/19
19435,6.40,BERNIC,,298.00,6.63,,,,214,E,12/14/19
19436,1.20,ARRPAT,,286.00,6.41,,,,214,E,12/14/19
19437,1.20,FORSPI,,298.00,7.14,,,,214,E,12/14/19
19438,2.50,LYSDIV,,298.00,7.32,,,,214,E,12/14/19
19439,2.00,BERNIC,,316.00,12.00,"SE:312,13.47",,,214,S,12/14/19
19440,25.40,EXOMEX,,320.00,12.18,,0,,214,S,12/14/19
19441,2.20,FORSPI,,324.00,11.15,,,,214,S,12/14/19
19442,2.70,BERNIC,,324.00,10.02,,,,214,S,12/14/19
19443,2.20,,19442,,,,,,214,S,12/14/19
19444,2.00,,19442,,,,,,214,S,12/14/19
19445,1.10,ARRPAT,,324.00,10.21,,,,214,S,12/14/19
19446,1.90,LONOLI,,334.00,10.21,,,,214,S,12/14/19
19447,2.30,,19446,,,,,,214,S,12/14/19
19448,1.00,THODEC,,356.00,9.77,,,,214,S,12/14/19
19449,9.60,GUEMAC,,0.00,9.01,,,,214,S,12/14/19
19450,2.50,FORSPI,,0.00,8.97,,,,214,S,12/14/19
19451,1.50,ACACOL,,24.00,10.82,,,,214,S,12/14/19
19452,2.10,FORSPI,,42.00,11.49,,,,214,S,12/14/19
19453,1.60,MACUNG,,44.00,10.78,,,,214,S,12/14/19
19454,30.60,DALRET,,42.00,11.57,,12,,214,S,12/14/19
19455,2.20,MACUNG,,42.00,11.69,,,,214,S,12/14/19
19456,6.50,MACUNG,,44.00,10.95,,,,214,S,12/14/19
19457,1.60,BUNBIO,,40.00,13.72,,,,214,S,12/14/19
19458,4.40,CAPIND,,42.00,13.56,,,1902,214,S,12/14/19
19459,1.50,ACACOL,,36.00,9.08,,,,214,S,12/14/19
19460,1.60,MACUNG,,34.00,9.57,,,,214,S,12/14/19
19461,38.40,LONMIN,,24.00,8.00,,10,,214,S,12/14/19
19462,3.30,MACUNG,,26.00,7.53,,,,214,S,12/14/19
19463,8.60,BUNBIO,,32.00,4.72,1.6m,,,214,S,12/14/19
19464,1.50,CYDHET,,38.00,4.55,,,,214,S,12/14/19
19465,1.80,CYDHET,,38.00,4.43,,,,214,S,12/14/19
19466,1.30,FORSPI,,36.00,4.19,,,,214,S,12/14/19
19467,1.90,CYDHET,,36.00,4.20,,,,214,S,12/14/19
19468,1.40,CAPIND,,14.00,3.34,,,,214,S,12/14/19
19469,1.00,BYTCAT,,2.00,1.33,,,,214,S,12/14/19
19470,1.50,PISACU,,350.00,1.68,,,1832,214,S,12/14/19
19471,5.40,LUESPE,,322.00,4.11,,,,214,S,12/14/19
19472,1.40,FORSPI,,322.00,4.14,,,,214,S,12/14/19
19473,12.10,SAPPAL,,320.00,8.79,,,,214,S,12/14/19
19474,1.60,FORSPI,,338.00,8.60,,,,214,S,12/14/19
19475,1.20,TETVOL,,340.00,7.65,,,,214,S,12/14/19
19476,9.20,BERNIC,,328.00,6.19,,,,214,S,12/14/19
19477,2.40,CAPIND,,346.00,3.85,,,1827,214,S,12/14/19
19478,1.00,LONOLI,,2.00,3.57,,,1828,214,S,12/14/19
19479,2.00,CAPIND,,14.00,7.33,,,,214,S,12/14/19
35152,6.40,SEMMEX,,50.00,14.06,"SW:48,14.18",,2118,314,W,2/5/20
35153,2.30,,35152,,,,,2119,314,W,2/5/20
35154,1.70,CAPIND,,48.00,13.53,,,2117,314,W,2/5/20
35155,1.10,,35154,,,,,2116,314,W,2/5/20
35156,1.00,,35154,,,,,,314,W,2/5/20
35157,6.70,BERNIC,,52.00,11.88,,,2122,314,W,2/5/20
35158,2.70,SAPPAL,,48.00,11.08,,,,314,W,2/5/20
35159,1.50,FORSPI,,50.00,11.14,,,,314,W,2/5/20
35160,1.20,FORSPI,,48.00,11.66,,,,314,W,2/5/20
35161,4.20,CASCOR,,56.00,10.76,,,,314,W,2/5/20
35162,1.20,PETVOL,,62.00,10.07,,,2129,314,W,2/5/20
35163,2.60,ACACOL,,56.00,11.79,,,2124,314,W,2/5/20
