ID,DBH,SPP,MAIN,DEG,DIST,NOTES,NAIL,MS,PLOT,TRI,DATE
3657,1.6,LONMIN,,52,7.27,Lonchocarpus sp 2,,,011,W,6/24/19
3658,1.2,SPOPUR,,52,8.87,Lonchocarpus sp 2,,,011,W,6/24/19
3659,4.6,,,64,6.22,Cable liana,,,011,W,6/24/19
3660,3.4,CASCOR,,74,6.4,,,,011,W,6/24/19
3661,1.2,ERYHAV,,74,7.34,,,,011,W,6/24/19
3662,1.2,,3665,,,,,,011,W,6/24/19
3663,1.5,ERYHAV,,78,6.28,,,,011,W,6/24/19
3664,1.5,,3663,,,,,,011,W,6/24/19
3665,1.4,ERYHAV,,84,6.02,,,,011,W,6/24/19
3666,5.4,STEOBO,,102,6.41,,,,011,W,6/24/19
3667,2.5,CAPIND,,104,4.58,,,,011,W,6/24/19
3668,1.7,BUNBIO,,104,5.91,,,,011,W,6/24/19
3669,1.1,,,146,12.52,Striped liana,,,011,N,6/24/19
3670,3.5,ALLOCC,,148,13.14,"NW:142,14.49",,,011,N,6/24/19
3671,1,,3670,,,,,,011,N,6/24/19
3672,1.1,,3670,,,,,,011,N,6/24/19
3673,5.1,LONMIN,,154,12.12,Lonchocarpus sp 4,,,011,N,6/24/19
3674,2.2,,3677,,,,,,011,N,6/24/19
3675,1.5,,3677,,,,,,011,N,6/24/19
3676,3.2,,3677,,,,,,011,N,6/24/19
3677,18.6,LUECAN,,148,11.31,,,,011,N,6/24/19
3678,4,,3677,,,,,,011,N,6/24/19
3679,5.2,,3677,,,,,,011,N,6/24/19
3680,1.8,,3677,,,,,,011,N,6/24/19
3681,2,,3677,,,,,,011,N,6/24/19
3682,1.2,BUNBIO,,158,11.17,,,,011,N,6/24/19
3683,1.2,,3682,,,,,,011,N,6/24/19
3684,1.1,,3682,,,,,,011,N,6/24/19
3685,2.5,,3686,,,,,,011,N,6/24/19
3686,4.2,BUNBIO,,166,11.24,,,,011,N,6/24/19
3687,5.3,SOLHAZ,,166,11.24,,,,011,N,6/24/19
3688,1.9,LONMIN,,180,10.28,Lonchocarpus sp 2,,,011,N,6/24/19
3689,1.7,,3688,,,,,,011,N,6/24/19
3690,4.5,LONMIN,,176,10.71,Lonchocarpus sp 2,,,011,N,6/24/19
3691,1.2,ALLOCC,,184,10.11,,,,011,N,6/24/19
3692,5.3,BUNBIO,,188,9.71,,,,011,N,6/24/19
3693,5.6,LONMIN,,190,10.64,Lonchocarpus sp 2,,,011,N,6/24/19
3694,1.4,LUECAN,,192,10.52,,,,011,N,6/24/19
3695,1.1,,3694,,,,,,011,N,6/24/19
3696,1.1,SOLHAZ,,200,11.18,,,,011,N,6/24/19
3697,7.6,SEMMEX,,212,12.12,,,,011,N,6/24/19
3698,1.1,,,212,12.35,Dotted liana,,,011,N,6/24/19
3699,1,BUNBIO,,210,11.75,,,,011,N,6/24/19
3700,1.2,CORPAN,,212,11.29,,,,011,N,6/24/19
3701,1.7,ALLOCC,,216,13.16,,,,011,N,6/24/19
3702,1.4,BUNBIO,,224,14.1,,,,011,N,6/24/19
3703,1.2,,3702,,,,,,011,N,6/24/19
3704,1,,3702,,,,,,011,N,6/24/19
3705,1.9,,3706,,,,,,011,N,6/24/19
3706,4.9,STEOBO,,230,14.2,,,,011,N,6/24/19
3707,1.2,BUNBIO,,220,12.17,,,,011,N,6/24/19
3708,1.4,,3710,,,,,,011,N,6/24/19
3709,1.2,,3707,,,,,,011,N,6/24/19
3710,2,BUNBIO,,220,12.57,,,,011,N,6/24/19
3711,5.2,COUELI,,234,9.85,Lonchocarpus sp 5,,,011,N,6/24/19
3712,2.1,BUNBIO,,220,9.18,,,,011,N,6/24/19
3713,1.4,,3712,,,,,,011,N,6/24/19
3714,3.7,,3716,,,,,,011,N,6/24/19
3715,1,,3716,,,,,,011,N,6/24/19
3716,31.6,LUECAN,,224,8.31,,,,011,N,6/24/19
3717,2.2,,3716,,,,,,011,N,6/24/19
3718,19.3,,3716,,,,,,011,N,6/24/19
3719,6.9,,3716,,,Connected to 3716?,,,011,N,6/24/19
3720,7,,3716,,,Connected to 3716?,,,011,N,6/24/19
3721,21.4,,3716,,,Connected to 3716?,,,011,N,6/24/19
3722,26.8,,3716,,,Connected to 3716?,,,011,N,6/24/19
3723,1.5,ACATEN,,224,7.74,,,,011,N,6/24/19
3724,3.5,,3725,,,,,,011,N,6/24/19
3725,3.6,BUNBIO,,222,5.09,,,,011,N,6/24/19
3726,1.2,,3728,,,,,,011,N,6/24/19
3727,1.3,,3728,,,,,,011,N,6/24/19
3728,2,CAPIND,,226,4.1,,,,011,N,6/24/19
3729,5.9,,3730,,,,,,011,N,6/24/19
3730,6,PISACU,,198,1.27,,,,011,N,6/24/19
3731,1.1,BUNBIO,,194,2.29,,,,011,N,6/24/19
3732,1.1,,3733,180,3.09,Voucher,,,011,N,6/24/19
3733,1.4,,,180,3.17,"Voucher, Bland liana",,,011,N,6/24/19
3734,6.6,LUECAN,,164,3.18,,,,011,N,6/24/19
3735,4.2,,3734,,,,,,011,N,6/24/19
3736,1.5,,3734,,,,,,011,N,6/24/19
3737,1.4,BUNBIO,,150,5.12,,,,011,N,6/24/19
3738,2.1,LONMIN,,146,7.35,Lonchocarpus sp 2,,,011,N,6/24/19
3739,9.1,LONMIN,,158,7.5,Pole pruners,,,011,N,6/24/19
3740,5.9,BUNBIO,,158,8.29,,,,011,N,6/24/19
3741,1.5,SERRHO,,158,8.29,Liana,,,011,N,6/24/19
3742,1.3,,3744,,,,,,011,N,6/24/19
3743,1.4,,3744,,,,,,011,N,6/24/19
3744,1.6,TABOCH,,144,3.47,,,,011,N,6/24/19
3745,1.5,LONMIN,,146,9.53,Lonchcarpus sp 2,,,011,N,6/24/19
3746,3,LONMIN,,142,10.09,Lonchcarpus sp 2,,,011,N,6/24/19
3747,3.4,DIONIC,,146,10.19,"Almost REHTRI, simple alternate pubescent",,,011,N,6/24/19
3748,1,,3747,,,,,,011,N,6/24/19
3749,1,BUNBIO,,148,9.92,,,,011,N,6/24/19
3750,2.1,LONMIN,,150,10.2,Lonchcarpus sp 2,,,011,N,6/24/19
3751,2.9,LONMIN,,162,8.23,,,,011,N,6/24/19
3752,2.2,LONMIN,,172,8.46,,,,011,N,6/24/19
3753,2,SOLHAZ,,172,7.07,,,,011,N,6/24/19
3754,1.1,,3755,,,,,,011,N,6/24/19
3755,2,ERYHAV,,162,7.52,,,,011,N,6/24/19
3756,1.7,,3755,,,,,,011,N,6/24/19
3757,1.2,,3755,,,,,,011,N,6/24/19
3758,1.4,,3755,,,,,,011,N,6/24/19
3759,1.7,SOLHAZ,,178,6.83,,,,011,N,6/24/19
3760,1.7,ACATEN,,180,6.07,,,,011,N,6/24/19
3761,9.5,CARPAP,,198,7.05,,,,011,N,6/24/19
3762,5.5,BUNBIO,,198,4.93,,,,011,N,6/24/19
3763,3.8,,3762,,,,,,011,N,6/24/19
3764,2.7,BUNBIO,,200,7.78,,,,011,N,6/24/19
3765,2.5,,3764,,,,,,011,N,6/24/19
3766,2.5,,3764,,,,,,011,N,6/24/19
3767,2.1,,3764,,,,,,011,N,6/24/19
3768,1.6,CAPIND,,,,,,,011,N,6/24/19
3769,11.6,LONMIN,,200,8.36,Pole pruners,,,011,N,6/24/19
3770,2,LONMIN,,198,3.96,,,,011,N,6/24/19
3771,6,JAQNER,,240,10.92,"NE:225,15.55",,,011,E,6/24/19
3772,2.5,,3771,,,,,,011,E,6/24/19
3773,1.1,,3774,,,,,,011,E,6/24/19
3774,3,BUNBIO,,268,9.76,,,,011,E,6/24/19
3775,1.1,CASCOR,,246,11.84,,,,011,E,6/24/19
3776,1.2,BURSIM,,252,10.43,,,,011,E,6/24/19
3777,1.3,BUNBIO,,254,11.59,,,,011,E,6/24/19
3778,6.8,COUELI,,262,10.14,"Pole pruner, Lonchocarpus",,,011,E,6/24/19
3779,1.2,CISSCI,,262,10.14,Green liana,,,011,E,6/24/19
3780,1.4,COUELI,,258,9.92,Lonchcarpus sp 5,,,011,E,6/24/19
3781,1.4,,,260,9.81,Striped liana,,,011,E,6/24/19
3782,2.6,LONMIN,,260,9.81,Lonchcarpus sp 2,,,011,E,6/24/19
3783,1.6,,3785,,,,,,011,E,6/24/19
3784,1.8,,3785,,,,,,011,E,6/24/19
3785,3.9,COUELI,,258,9.61,Lonchcarpus sp 5,,,011,E,6/24/19
3786,3.3,,3785,,,,,,011,E,6/24/19
3787,2.7,LONOLI,,262,8.13,Lonchcarpus sp 4,,,011,E,6/24/19
3788,1.8,ACATEN,,288,11.02,,,,011,E,6/24/19
3789,3.4,LONMIN,,290,12.09,Lonchcarpus sp 2,,,011,E,6/24/19
3790,6.1,BUNBIO,,298,12.81,,,,011,E,6/24/19
3791,15.1,SPOPUR,,300,11.34,,,,011,E,6/24/19
3792,3.6,,3791,,,,,,011,E,6/24/19
3793,0.9,ACATEN,,280,10.79,,,,011,E,6/24/19
3794,1.5,CAPIND,,298,10.12,Sideways tree,,,011,E,6/24/19
3795,3.7,CYDHET,,304,10.51,Cable liana,,,011,E,6/24/19
3796,1.4,CAPIND,,292,10.88,,,,011,E,6/24/19
3797,1.2,,3796,,,,,,011,E,6/24/19
3798,7.6,CARPAP,,294,10.91,,,,011,E,6/24/19
3799,1.6,,,304,10.66,Green liana,,,011,E,6/24/19
3800,1.2,SAPTHE,,304,6.89,,,,011,E,6/24/19
3801,1,CYDHET,,304,8.02,Striped liana,,,011,E,6/24/19
3802,3.3,TABOCH,,300,5.43,,,,011,E,6/24/19
3803,2.8,LONMIN,,310,4.79,Lonchcarpus sp 2,,,011,E,6/24/19
3804,11.4,CALCAN,,288,6.46,,,,011,E,6/24/19
3805,4.9,LUECAN,,288,3.77,,,,011,E,6/24/19
3806,2.1,LUECAN,,314,3.23,,,,011,E,6/24/19
3807,1.6,,3808,,,,,,011,E,6/24/19
3808,1.7,PISACU,,292,3.37,,,,011,E,6/24/19
3809,1,,3808,,,,,,011,E,6/24/19
3810,2.8,LONMIN,,294,2.07,Lonchcarpus sp 2,,,011,E,6/24/19
3811,3.9,BUNBIO,,266,3.01,,,,011,E,6/24/19
3812,1.4,,3811,,,,,,011,E,6/24/19
3813,1.9,BUNBIO,,270,3.28,,,,011,E,6/24/19
3814,2.4,BUNBIO,,262,4.25,,,,011,E,6/24/19
3815,1.2,AMPPAN,,262,5.04,Bignoniaceae liana,,,011,E,6/24/19
3816,1.2,BUNBIO,,236,3.24,,,,011,E,6/24/19
3817,5,LONMIN,,220,4.76,Lonchcarpus sp 2,,,011,E,6/24/19
3818,1.1,,3819,,,,,,011,E,6/24/19
3819,4.8,LONMIN,,238,4.63,Lonchcarpus sp 2,,,011,E,6/24/19
3820,1.5,LONMIN,,256,4.27,Lonchcarpus sp 2,,,011,E,6/24/19
3821,8.5,LONMIN,,258,4.5,Lonchcarpus sp 4,,,011,E,6/24/19
3822,3.1,LONMIN,,282,3.76,Lonchcarpus sp 2,,,011,E,6/24/19
3823,1.8,FORSPI,,282,3.95,Dotted liana,,,011,E,6/24/19
3824,2.5,COUELI,,272,7.06,Lonchcarpus sp 5,,,011,E,6/24/19
3825,1.8,ERYHAV,,256,6.69,,,,011,E,6/24/19
3826,1.5,,3825,,,,,,011,E,6/24/19
3827,4.9,JAQNER,,220,7.78,,,,011,E,6/24/19
3828,2.3,,3827,,,,,,011,E,6/24/19
3829,3.3,BUNBIO,,240,8.14,,,,011,E,6/24/19
3830,2.2,LONMIN,,258,7.75,Lonchcarpus sp 2,,,011,E,6/24/19
3831,2.2,BUNBIO,,226,9.43,,,,011,E,6/24/19
3832,1.2,,3831,,,,,,011,E,6/24/19
3833,1.9,,3831,,,,,,011,E,6/24/19
3834,16.9,CALCAN,,268,7.48,Nail,0,,011,E,6/24/19
3835,4.2,CYDHET,,282,7.59,Cable liana,,,011,E,6/24/19
3836,1.1,SOLHAZ,,276,5.31,,,,011,E,6/24/19
3837,3,CAPIND,,296,7.8,Near center papaya tree,,,011,E,6/24/19
3838,1.5,,3837,,,,,,011,E,6/24/19
3839,2.9,CAPIND,,290,8.53,Near center,,,011,E,6/24/19
3840,1.4,,3841,,,,,,011,S,6/24/19
3841,4.2,CAPIND,,322,11.53,"SE:310,14.41",,,011,S,6/24/19
3842,1.4,LUECAN,,332,8.77,,,,011,S,6/24/19
3843,1.1,,3842,,,,,,011,S,6/24/19
3844,7.4,LUECAN,,340,7.45,,,,011,S,6/24/19
3845,1.9,,3844,,,,,,011,S,6/24/19
3846,2.4,,3844,,,,,,011,S,6/24/19
3847,1.7,LUECAN,,346,5.58,,,,011,S,6/24/19
3848,1.2,,3850,,,,,,011,S,6/24/19
3849,1.6,,3850,,,,,,011,S,6/24/19
3850,5.4,LUECAN,,352,5.09,,,,011,S,6/24/19
3851,1.9,BUNBIO,,342,5.26,,,,011,S,6/24/19
3852,5.2,LONMIN,,352,4.73,Lonchocarpus sp 2,,,011,S,6/24/19
3853,5.7,LUECAN,,0,4.94,,,,011,S,6/24/19
3854,1.4,,3853,,,,,,011,S,6/24/19
3855,1.3,ALLOCC,,354,7.66,,,,011,S,6/24/19
3856,2.8,,3860,,,,,,011,S,6/24/19
3857,3.3,,3860,,,,,,011,S,6/24/19
3858,3.9,,3860,,,,,,011,S,6/24/19
3859,2.7,,3860,,,,,,011,S,6/24/19
3860,52,GUEMAC,,16,8.45,,,,011,S,6/24/19
3861,2.7,CYDHET,,18,8,Striped liana,,,011,S,6/24/19
3862,4.1,CYDHET,,16,7.53,Cable liana,,,011,S,6/24/19
3863,4.9,CYDHET,,14,8.25,Cable liana,,,011,S,6/24/19
3864,1.8,CYDHET,,18,8.37,Striped liana,,,011,S,6/24/19
3865,1.5,,3867,,,,,,011,S,6/24/19
3866,1.4,,3867,,,,,,011,S,6/24/19
3867,1.9,ERYHAV,,30,7.38,,,,011,S,6/24/19
3868,1.2,,3867,,,,,,011,S,6/24/19
3869,1.7,,3867,,,,,,011,S,6/24/19
3870,1.2,,3871,,,,,,011,S,6/24/19
3871,5.3,LUECAN,,40,9.07,,,,011,S,6/24/19
3872,4.9,STEOBO,,44,9.06,,,,011,S,6/24/19
3873,1.3,BUNBIO,,42,7.51,,,,011,S,6/24/19
3874,1.3,,3873,,,,,,011,S,6/24/19
3875,3.4,SEMMEX,,36,7.64,,,,011,S,6/24/19
3876,5.5,COUELI,,42,4.02,Lonchocarpus sp 5,,,011,S,6/24/19
3877,3.8,BUNBIO,,18,3.56,,,,011,S,6/24/19
3878,2.1,BUNBIO,,30,3.16,,,,011,S,6/24/19
3879,2.1,,3878,,,,,,011,S,6/24/19
3880,1.1,CAPIND,,12,3.02,,,,011,S,6/24/19
3881,4.3,,3882,,,,,,011,S,6/24/19
3882,4.7,LUECAN,,26,1.58,,,,011,S,6/24/19
3883,65.2,BURSIM,,0,1.18,,,,011,S,6/24/19
3884,18.6,BUNBIO,,326,2.26,Nail,0,,011,S,6/24/19
3885,1.5,BUNBIO,,322,3.08,,,,011,S,6/24/19
3886,2.4,REHTRI,,346,4.33,,,,011,S,6/24/19
3887,2.5,,3888,,,,,,011,S,6/24/19
3888,2.7,ERYHAV,,328,4.89,,,,011,S,6/24/19
3889,5.2,,,320,4.5,Cable liana,,,011,S,6/24/19
3890,4.6,,,320,6.26,Cable liana,,,011,S,6/24/19
3891,10.2,,,322,8.86,Lonchocarpus sp 2,,,011,S,6/24/19
3892,3.8,,,312,9.11,Cable liana,,,011,S,6/24/19
3893,22.8,,,314,8.99,Tall tree,,,011,S,6/24/19
3894,19.6,BUNBIO,,314,9.8,,,,011,S,6/24/19
3895,2.9,CAPIND,,308,12.04,,,,011,S,6/24/19
4724,6.70,,4725,,,,,,111,W,7/6/19
4725,6.90,BUNBIO,,54,11.94,"SW:42, 15.57",,,111,W,7/6/19
4726,1.40,,4728,,,,,,111,W,7/6/19
4727,1.20,,4728,,,,,,111,W,7/6/19
4728,2.10,CAPIND,,58,11.84,,,,111,W,7/6/19
4729,1.40,,,64,13.41,Green liana,,,111,W,7/6/19
4730,2.50,STEOBO,,66,11.73,,,,111,W,7/6/19
4731,7.00,CAPIND,,98,9.34,,,,111,W,7/6/19
4732,4.60,,4731,,,,,,111,W,7/6/19
4733,2.50,COUELI,,82,8.38,Lonchocarpus sp 5,,,111,W,7/6/19
4734,11.60,CHOSPI,,114,10.25,,,,111,W,7/6/19
4735,1.60,,4734,,,,,,111,W,7/6/19
4736,11.10,,4734,,,,,,111,W,7/6/19
4737,27.10,ATEHER,,118,11.47,"Tall tree, paint mark, trunk slash beam smell, Ateher",,,111,W,7/6/19
4738,1.20,ACATEN,,122,9.48,,,,111,W,7/6/19
4739,4.20,,4740,,,,,,111,W,7/6/19
4740,1.30,LUECAN,,122,12.29,,,,111,W,7/6/19
4741,10.00,BUNBIO,,122,12.65,,,,111,W,7/6/19
4742,8.80,,4741,,,,,,111,W,7/6/19
4743,6.10,STEOBO,,122,8,,,,111,W,7/6/19
4744,2.50,REHTRI,,112,7.7,,,,111,W,7/6/19
4745,4.20,BUNBIO,,106,7.89,,,,111,W,7/6/19
4746,1.60,BUNBIO,,104,,,,,111,W,7/6/19
4747,1.60,,4746,,,,,,111,W,7/6/19
4748,4.90,LUECAN,,104,6.29,,,,111,W,7/6/19
4749,3.30,,4748,,,,,,111,W,7/6/19
4750,1.20,,4748,,,,,,111,W,7/6/19
4751,2.00,,4748,,,,,,111,W,7/6/19
4752,2.60,,4748,,,,,,111,W,7/6/19
4753,5.70,BUNBIO,,98,4.84,,,,111,W,7/6/19
4754,19.60,LUESPE,,90,3.79,Luehea sp,,,111,W,7/6/19
4755,8.40,COUELI,,124,1.45,Lonchocarpus sp 5,,,111,W,7/6/19
4756,2.50,,4755,,,,,,111,W,7/6/19
4757,5.70,,4755,,,,,,111,W,7/6/19
4758,1.00,ACATEN,,70,4.91,,,,111,W,7/6/19
4759,1.40,ACATEN,,54,4.38,,,,111,W,7/6/19
4760,12.00,CHOSPI,,54,5.04,,,,111,W,7/6/19
4761,1.00,SOLHAZ,,50,7.1,,,,111,W,7/6/19
4762,1.50,SOLHAZ,,52,7.42,,,,111,W,7/6/19
4763,1.30,SOLHAZ,,56,8.65,,,,111,W,7/6/19
4764,1.10,BUNBIO,,52,8.94,,,,111,W,7/6/19
4765,1.50,SOLHAZ,,50,8.95,,,,111,W,7/6/19
4766,1.10,SOLHAZ,,52,10.8,,,,111,W,7/6/19
4767,3.40,,,44,12.73,Cable liana,,,111,W,7/6/19
4768,2.50,LONMIN,,46,12.42,Lonchocarpus sp 2,,,111,W,7/6/19
4769,2.30,CAPIND,,60,9.57,,,,111,W,7/6/19
4770,1.00,,4769,,,,,,111,W,7/6/19
4771,1.00,SOLHAZ,,64,8.56,,,,111,W,7/6/19
4772,1.20,SOLHAZ,,78,10.36,,,,111,W,7/6/19
4773,2.90,BUNBIO,,90,7.28,,,,111,W,7/6/19
4774,6.90,BUNBIO,,94,6.08,,,,111,W,7/6/19
4775,10.70,GUEMAC,,68,7.91,,,,111,W,7/6/19
4776,1.40,,4777,,,,,,111,W,7/6/19
4777,1.90,ERYHAV,,74,6.6,,,,111,W,7/6/19
4778,28.90,LONMIN,,132,13.81,"NW:128,15.17",,1002,111,N,7/6/19
4779,21.80,,4778,,,MS: 1003,,1003,111,N,7/6/19
4780,6.40,STEOBO,,134,13.89,,,,111,N,7/6/19
4781,21.30,BURSIM,,156,8.77,,,,111,N,7/6/19
4782,7.00,LUECAN,,150,7.29,Luehea sp,,,111,N,7/6/19
4783,2.20,,4782,,,,,,111,N,7/6/19
4784,9.00,CASCOR,,146,5.78,,,,111,N,7/6/19
4785,1.80,,4784,,,,,,111,N,7/6/19
4786,2.10,SOLHAZ,,208,7.36,,,,111,N,7/6/19
4787,1.70,BUNBIO,,170,8.18,,,,111,N,7/6/19
4788,4.00,BUNBIO,,182,8.75,,,,111,N,7/6/19
4789,1.00,,,180,8.87,Dotted liana,,,111,N,7/6/19
4790,1.60,,,180,8.87,Dotted liana,,,111,N,7/6/19
4791,3.20,CAPIND,,184,9.38,,,,111,N,7/6/19
4792,1.20,,,212,9.37,Striped liana,,,111,N,7/6/19
4793,1.70,,,210,10.45,Striped liana,,,111,N,7/6/19
4794,2.70,LONOLI,,210,10.3,Voucher,,,111,N,7/6/19
4795,2.50,,,216,9.8,Striped liana,,,111,N,7/6/19
4796,19.40,GUEMAC,,216,11.39,Nail,0,,111,N,7/6/19
4797,3.80,,,212,10.65,Striped liana,,,111,N,7/6/19
4798,4.10,,,220,11.01,Striped liana,,,111,N,7/6/19
4799,2.80,ACATEN,,206,8.28,,,,111,N,7/6/19
4800,3.00,CAPIND,,220,6.39,,,,111,N,7/6/19
4801,24.90,LONMIN,,222,6.31,Tall tree,,,111,N,7/6/19
4802,2.60,CAPIND,,208,5.73,,,,111,N,7/6/19
4803,1.40,,4802,,,,,,111,N,7/6/19
4804,1.20,,4802,,,,,,111,N,7/6/19
4805,14.70,CHOSPI,,202,4.1,,,,111,N,7/6/19
4806,3.80,,4805,,,,,,111,N,7/6/19
4807,3.70,,,210,3.9,Striped liana,,,111,N,7/6/19
4808,2.80,,,210,3.9,Striped liana,,,111,N,7/6/19
4809,16.00,CALCAN,,184,1.44,,,,111,N,7/6/19
4810,1.30,ERYHAV,,166,2.94,,,,111,N,7/6/19
4811,1.00,SOLHAZ,,138,3.02,,,,111,N,7/6/19
4812,1.10,SOLHAZ,,124,2.8,,,,111,N,7/6/19
4813,1.50,SOLHAZ,,138,3.54,,,,111,N,7/6/19
4814,5.00,CAPIND,,128,5.17,,,,111,N,7/6/19
4815,17.50,BURSIM,,126,6.07,Nail,0,,111,N,7/6/19
4816,1.30,ERYHAV,,134,6.74,,,,111,N,7/6/19
4817,1.10,,4816,,,,,,111,N,7/6/19
4818,1.20,,4816,,,,,,111,N,7/6/19
4819,1.30,,4816,,,,,,111,N,7/6/19
4820,1.20,,4816,,,,,,111,N,7/6/19
4821,4.50,BUNBIO,,132,7.86,,,,111,N,7/6/19
4822,4.80,LONMIN,,134,9.35,Lonchocarpus sp 2,,,111,N,7/6/19
4823,5.50,BUNBIO,,128,11.36,,,,111,N,7/6/19
4824,1.20,ERYHAV,,132,12.04,,,,111,N,7/6/19
4825,1.1,,4824,,,,,,111,N,7/6/19
4826,1.20,,4824,,,,,,111,N,7/6/19
4827,1.10,,4824,,,,,,111,N,7/6/19
4828,1.40,BUNBIO,,130,13.29,,,,111,N,7/6/19
4829,16.70,STEOBO,,236,11.05,"NE:224,12.96",,,111,E,7/6/19
4830,23.90,LONMIN,,250,9.61,Tall tree,,,111,E,7/6/19
4831,1.00,SOLHAZ,,240,9.32,,,,111,E,7/6/19
4832,8.70,,,244,8.5,Lonchocarpus sp 2,,,111,E,7/6/19
4833,3.60,,,238,7.58,Striped liana,,,111,E,7/6/19
4834,2.90,ERYHAV,,268,7.46,,,,111,E,7/6/19
4835,2.40,,4834,,,,,,111,E,7/6/19
4836,5.40,ERYHAV,,264,9.13,,,,111,E,7/6/19
4837,3.60,,4836,,,,,,111,E,7/6/19
4838,2.40,,4836,,,,,,111,E,7/6/19
4839,1.10,FORSPI,,272,8.76,,,,111,E,7/6/19
4840,2.00,CAPIND,,264,7.55,,,,111,E,7/6/19
4841,3.80,CAPIND,,266,6.62,,,,111,E,7/6/19
4842,2.50,,4841,,,,,,111,E,7/6/19
4843,1.40,,4844,,,,,,111,E,7/6/19
4844,1.60,CAPIND,,284,8.93,,,,111,E,7/6/19
4845,1.20,,4844,,,,,,111,E,7/6/19
4846,1.60,,4844,,,,,,111,E,7/6/19
4847,1.00,SOLHAZ,,286,9.08,,,,111,E,7/6/19
4848,10.50,JAQNER,,304,8.88,,,,111,E,7/6/19
4849,3.00,,4848,,,,,,111,E,7/6/19
4850,1.20,,,304,8.88,Dotted liana,,,111,E,7/6/19
4851,1.90,,,304,8.52,Dotted liana,,,111,E,7/6/19
4852,3.30,CYDHET,,298,9.76,,,,111,E,7/6/19
4853,4.30,BUNBIO,,304,11.45,,,,111,E,7/6/19
4854,1.20,,,300,11.45,Dotted liana,,,111,E,7/6/19
4855,1.50,BUNBIO,,312,9.14,,,,111,E,7/6/19
4856,1.60,CAPIND,,312,8.25,,,,111,E,7/6/19
4857,1.10,SOLHAZ,,292,5.67,,,,111,E,7/6/19
4858,8.50,LONMIN,,294,5.58,Lonchocarpus sp 2,,,111,E,7/6/19
4859,2.80,,,304,3.6,Striped liana,,,111,E,7/6/19
4860,32.00,LONMIN,,284,3.14,"Tall tree, Nail, ID: 16",16,,111,E,7/6/19
4861,18.50,CALCAN,,276,3.59,,0,,111,E,7/6/19
4862,7.10,ATEHER,,258,1.18,,,,111,E,7/6/19
4863,1.40,,,274,1.17,Dotted liana,,,111,E,7/6/19
4864,1.70,BANMUR,,242,1.25,Speckled liana,,,111,E,7/6/19
4865,25.50,LONMIN,,246,5.35,"Tall tree, Nail, ID: 17",17,,111,E,7/6/19
4866,5.40,CAPIND,,244,6.03,,,,111,E,7/6/19
4867,2.10,,4866,,,,,,111,E,7/6/19
4868,2.10,,4866,,,,,,111,E,7/6/19
4869,2.90,,,242,7,Striped liana,,,111,E,7/6/19
4870,15.10,TABOCH,,236,6.83,Nail,0,,111,E,7/6/19
4871,8.10,SEMMEX,,236,8.06,,,,111,E,7/6/19
4872,15.50,LONMIN,,240,9.04,"Tall tree, Lonchocarpus?",,,111,E,7/6/19
