ID,DBH,SPP,MAIN,DEG,DIST,NOTES,NAIL,MS,PLOT,TRI,DATE
8049,1.50,FORSPI,,274.00,6.47,Dotted liana,,,126,E,7/17/19
8050,1.30,PAUCUR,,274.00,7.44,,,,126,E,7/17/19
8051,1.70,PAUCUR,,274.00,6.50,,,,126,E,7/17/19
8052,3.50,CAPVER,,252.00,6.74,Fake capparis,,,126,E,7/17/19
8053,1.90,,8052,,,,,,126,E,7/17/19
8054,1.70,ACACOL,,252.00,2.79,,,,126,E,7/17/19
8055,1.30,FORSPI,,248.00,3.01,Dotted liana,,,126,E,7/17/19
8056,2.90,LONMIN,,220.00,2.04,,,,126,E,7/17/19
8057,1.90,FORSPI,,220.00,1.87,Dotted liana,,,126,E,7/17/19
8058,1.50,PAUCUR,,218.00,2.99,,,,126,E,7/17/19
8059,2.50,CYDHET,,196.00,1.62,Striped liana,,,126,E,7/17/19
8060,1.00,FORSPI,,184.00,2.00,Dotted liana,,,126,E,7/17/19
8061,2.10,FORSPI,,208.00,2.13,Dotted liana,,,126,E,7/17/19
8062,1.70,FORSPI,,178.00,4.36,Dotted liana,,,126,E,7/17/19
8063,3.50,FORSPI,,222.00,2.40,Dotted liana,,,126,E,7/17/19
8064,14.10,TRIHIR,,208.00,2.74,Trichilia voucher,,,126,E,7/17/19
8065,1.00,,8064,,,,,,126,E,7/17/19
8066,1.30,ALBEDU,,218.00,5.74,,,,126,E,7/17/19
8067,1.10,,8066,,,,,,126,E,7/17/19
8068,3.30,XYLSEE,,218.00,6.53,,,,126,E,7/17/19
8069,2.50,XYLSEE,,236.00,6.40,,,,126,E,7/17/19
8070,1.10,FORSPI,,222.00,7.95,Dotted liana,,,126,E,7/17/19
8071,2.20,FORSPI,,230.00,7.44,Dotted liana,,,126,E,7/17/19
8072,17.10,BURSIM,,228.00,9.57,,,,126,E,7/17/19
8073,1.50,CYDHET,,236.00,9.48,Striped liana,,,126,E,7/17/19
8074,1.00,CYDHET,,238.00,9.80,Striped liana,,,126,E,7/17/19
8075,4.60,SEMMEX,,240.00,7.16,Center,,,126,E,7/17/19
8076,1.90,XYLSEE,,240.00,8.28,,,,126,E,7/17/19
8077,1.80,FORSPI,,234.00,7.25,Dotted liana,,,126,E,7/17/19
8078,2.50,FORSPI,,238.00,6.52,Dotted liana,,,126,E,7/17/19
8079,2.30,FORSPI,,252.00,7.06,Dotted liana,,,126,E,7/17/19
8080,4.80,CAPVER,,252.00,6.42,Fake capparis,,,126,E,7/17/19
8081,1.90,,8080,,,,,,126,E,7/17/19
8082,1.60,,8080,,,,,,126,E,7/17/19
8083,1.90,PAUCUR,,252.00,5.63,,,,126,E,7/17/19
8084,1.70,,8080,,,,,,126,E,7/17/19
8085,14.80,GENAME,,308.00,11.13,"SE:306,13.24",,,126,S,7/17/19
8086,2.00,XYLSEE,,324.00,7.78,,,,126,S,7/17/19
8087,2.10,XYLSEE,,320.00,7.70,,,,126,S,7/17/19
8088,5.20,CASCOR,,338.00,8.03,,,,126,S,7/17/19
8089,1.70,RANTHU,,332.00,7.52,,,,126,S,7/17/19
8090,3.20,XYLSEE,,354.00,6.32,,,,126,S,7/17/19
8091,2.20,ACOPAN,,342.00,5.53,"Leptolobium panamensis, voucher",,,126,S,7/17/19
8092,1.70,,8091,,,,,,126,S,7/17/19
8093,3.10,PAUCUR,,2.00,6.49,,,,126,S,7/17/19
8094,3.30,CASCOR,,8.00,4.79,,,,126,S,7/17/19
8095,1.10,FORSPI,,10.00,4.79,Dotted liana,,,126,S,7/17/19
8096,2.90,CAPIND,,8.00,4.11,,,,126,S,7/17/19
8097,23.10,CALCAN,,6.00,6.60,,0,,126,S,7/17/19
8098,12.40,,8097,,,,,,126,S,7/17/19
8099,4.90,XYLSEE,,10.00,7.63,,,,126,S,7/17/19
8100,3.60,CYDDIV,,12.00,7.68,Speckled liana,,,126,S,7/17/19
8101,2.80,COMFAR,,8.00,6.65,"Shaggy liana, simple alternate leaves, peeling bark",,,126,S,7/17/19
8102,3.40,CAPIND,,14.00,6.39,,,,126,S,7/17/19
8103,2.20,,8102,,,,,,126,S,7/17/19
8104,1.60,,8102,,,,,,126,S,7/17/19
8105,4.40,ALLOCC,,28.00,8.21,,,,126,S,7/17/19
8106,1.10,,8105,,,,,,126,S,7/17/19
8107,1.10,,8105,,,,,,126,S,7/17/19
8108,4.20,CASCOR,,30.00,4.85,,,,126,S,7/17/19
8109,2.00,CAPIND,,38.00,9.46,,,,126,S,7/17/19
8110,3.10,ALBEDU,,40.00,8.83,,,,126,S,7/17/19
8111,2.50,,8109,,,,,,126,S,7/17/19
8112,1.50,,8109,,,,,,126,S,7/17/19
8113,1.60,,8109,,,,,,126,S,7/17/19
8114,3.20,CAPIND,,46.00,9.45,,,,126,S,7/17/19
8115,1.90,,8114,,,,,,126,S,7/17/19
8116,1.00,RANMON,,52.00,11.26,,,,126,S,7/17/19
8117,1.10,ACATEN,,44.00,5.87,,,,126,S,7/17/19
8118,3.40,XYLSEE,,52.00,4.25,,,,126,S,7/17/19
8119,1.60,CAPIND,,38.00,3.29,,,,126,S,7/17/19
8120,4.40,LONMIN,,22.00,2.24,,,,126,S,7/17/19
8121,1.50,FORSPI,,22.00,2.69,Dotted liana,,,126,S,7/17/19
8122,3.00,,8123,,,,,,126,S,7/17/19
8123,3.00,CAPFRO,,306.00,2.32,,,,126,S,7/17/19
8124,1.50,,8123,,,,,,126,S,7/17/19
8125,1.00,,8123,,,,,,126,S,7/17/19
8126,2.40,,8135,,,,,,126,S,7/17/19
8127,1.50,,8135,,,,,,126,S,7/17/19
8128,2.50,CASCOR,,292.00,4.02,,,,126,S,7/17/19
8129,1.80,CYDDIV,,296.00,4.56,Speckled liana,,,126,S,7/17/19
8130,1.50,CASCOR,,326.00,4.64,,,,126,S,7/17/19
8131,1.00,ALLOCC,,330.00,5.14,,,,126,S,7/17/19
8132,1.10,PAUCUR,,344.00,3.05,,,,126,S,7/17/19
8133,3.00,CASCOR,,344.00,3.36,,,,126,S,7/17/19
8134,4.10,SEMMEX,,296.00,2.92,,,,126,S,7/17/19
8135,1.70,SEMMEX,,346,4.37,,,,126,S,7/17/19
8136,1.00,PSYHOR,,36.00,2.94,Rubiacae voucher,,,126,S,7/17/19
16521,1.80,ACACOL,,50.00,10.50,"SW:48,12.82",,,226,W,8/17/19
16522,1.80,,16521,,,,,,226,W,8/17/19
16523,3.20,CASCOR,,58.00,9.13,,,,226,W,8/17/19
16524,1.00,FORSPI,,58.00,9.10,,,,226,W,8/17/19
16525,2.10,MYRFRU,,66.00,9.67,,,,226,W,8/17/19
16526,1.50,,16526,,,,,,226,W,8/17/19
16527,3.00,GENAME,,66.00,7.66,,,,226,W,8/17/19
16528,1.30,CASCOR,,98.00,6.41,,,,226,W,8/17/19
16529,1.60,CYDDIV,,104.00,7.72,Simple liana,,,226,W,8/17/19
16530,1.90,CYDDIV,,92.00,7.99,Simple liana,,,226,W,8/17/19
16531,9.90,MYRFRU,,104.00,7.11,,,,226,W,8/17/19
16532,8.60,SPOPUR,,98.00,9.48,,,,226,W,8/17/19
16533,1.30,CYDHET,,122.00,9.08,Cydista,,,226,W,8/17/19
16534,1.30,CERTET,,128.00,8.93,Glandular liana,,,226,W,8/17/19
16535,1.60,CERTET,,130.00,8.24,Glandular liana,,,226,W,8/17/19
16536,8.30,CAPIND,,126.00,10.02,,,,226,W,8/17/19
16537,1.60,CYDHET,,114.00,10.39,Cydista,,,226,W,8/17/19
16538,3.70,MANCHI,,128.00,10.70,,,,226,W,8/17/19
16539,1.90,CYDHET,,128.00,10.80,Cydista,,,226,W,8/17/19
16540,2.10,CYDHET,,132.00,10.00,,,,226,W,8/17/19
16541,1.50,CYDHET,,140.00,12.73,,,,226,W,8/17/19
16542,1.20,CYDHET,,148.00,11.43,Cydista,,,226,W,8/17/19
16543,1.80,CYDHET,,148.00,11.43,Cydista,,,226,W,8/17/19
16544,1.10,CYDHET,,138.00,9.82,Cydista,,,226,W,8/17/19
16545,2.20,CYDHET,,130.00,7.76,,,,226,W,8/17/19
16546,2.20,CYDHET,,128.00,6.81,Cydista,,,226,W,8/17/19
16547,1.60,FORSPI,,130.00,6.97,,,,226,W,8/17/19
16548,1.00,CYDHET,,126.00,5.93,Cydista,,,226,W,8/17/19
16549,1.00,CYDHET,,130.00,5.62,Cydista,,,226,W,8/17/19
16550,1.40,CYDHET,,138.00,4.23,Cydista,,,226,W,8/17/19
16551,1.30,CERTET,,138.00,4.23,Glandular liana,,,226,W,8/17/19
16552,1.10,CYDHET,,116.00,5.46,,,,226,W,8/17/19
16553,1.70,ERYHAV,,124.00,4.86,,,,226,W,8/17/19
16554,3.50,CAPIND,,118.00,5.05,,,,226,W,8/17/19
16555,1.60,,16554,,,,,,226,W,8/17/19
16556,2.80,,16554,,,,,,226,W,8/17/19
16557,1.30,CYDHET,,122.00,5.46,Cydista,,,226,W,8/17/19
16558,1.00,RANMON,,106.00,3.08,,,,226,W,8/17/19
16559,2.70,CYDHET,,98.00,3.38,Cydista,,,226,W,8/17/19
16560,2.60,CYDHET,,98.00,3.38,Cydista,,,226,W,8/17/19
16561,1.80,CYDHET,,98.00,3.38,Cydista,,,226,W,8/17/19
16562,1.10,CYDHET,,112.00,3.24,Cydista,,,226,W,8/17/19
16563,1.80,CAPIND,,84.00,1.70,,,,226,W,8/17/19
16564,1.60,,16563,,,,,,226,W,8/17/19
16565,1.20,CYDHET,,104.00,3.92,Cydista,,,226,W,8/17/19
16566,4.40,XYLSEE,,86.00,5.10,,,,226,W,8/17/19
16567,2.40,CYDHET,,86.00,3.27,Cydista,,,226,W,8/17/19
16568,1.70,PAUCUR,,64.00,3.51,,,,226,W,8/17/19
16569,32.30,GUEMAC,,64.00,5.73,,,,226,W,8/17/19
16570,5.70,,16570,,,,,,226,W,8/17/19
16571,3.10,CYDHET,,58.00,4.10,Cydista,,,226,W,8/17/19
16572,1.70,CYDHET,,78.00,5.45,Cydista,,,226,W,8/17/19
16573,1.90,LONMIN,,46,8.14,Sideways on ground,,,226,W,8/17/19
16574,1.20,BURSIM,,50.00,6.63,,,,226,W,8/17/19
16575,5.30,CAPIND,,76.00,5.80,,,,226,W,8/17/19
16576,2.00,,16575,,,,,,226,W,8/17/19
16577,1.10,CYDHET,,78.00,5.29,Cydista,,,226,W,8/17/19
16578,2.70,CASCOR,,100.00,5.69,,,,226,W,8/17/19
16579,1.00,FORSPI,,104.00,5.60,,,,226,W,8/17/19
16580,2.60,LONMIN,,150.00,10.48,"NW:42,14.07",,,226,N,8/17/19
16581,1.40,CYDHET,,158.00,10.54,Cydista,,,226,N,8/17/19
16582,1.60,CYDHET,,16.00,10.80,Cydista,,,226,N,8/17/19
16583,1.10,CYDHET,,154.00,10.76,,,,226,N,8/17/19
16584,1.30,CYDHET,,170.00,10.63,Cydista,,,226,N,8/17/19
16585,1.40,CYDHET,,158.00,9.40,Cydista,,,226,N,8/17/19
16586,1.20,CYDHET,,148.00,11.00,Cydista,,,226,N,8/17/19
16587,1.00,CISSIC,,158.00,9.12,Not-green liana,,,226,N,8/17/19
16588,1.70,CYDHET,,148.00,8.63,Cydista,,,226,N,8/17/19
16589,1.20,CYDHET,,160.00,8.43,Cydista,,,226,N,8/17/19
16590,12.30,BURSIM,,168.00,8.35,,,,226,N,8/17/19
16591,1.10,CYDHET,,186.00,7.68,Cydista,,,226,N,8/17/19
16592,1.90,CYDHET,,190.00,11.5,Cydista,,,226,N,8/17/19
16593,1.70,CYDHET,,192.00,11.19,Cydista,,,226,N,8/17/19
16594,1.80,CYDHET,,188.00,9.87,Cydista,,,226,N,8/17/19
16595,3.60,CYDHET,,198.00,11.03,Cydista,,,226,N,8/17/19
16596,1.10,PAUCUR,,196.00,11.15,,,,226,N,8/17/19
16597,27.30,CHOSPI,,204.00,9.65,,0,,226,N,8/17/19
16598,4.80,,16597,,,,,,226,N,8/17/19
16599,12.50,,16597,,,,,,226,N,8/17/19
16600,1.30,CYDHET,,196.00,8.76,Cydista,,,226,N,8/17/19
16601,1.70,CYDHET,,200.00,9.31,Cydista,,,226,N,8/17/19
16602,2.30,CYDHET,,198.00,9.31,Cydista,,,226,N,8/17/19
16603,1.00,CYDHET,,200.00,8.54,Cydista,,,226,N,8/17/19
16604,1.10,CYDHET,,200.00,9.13,Cydista,,,226,N,8/17/19
16605,1.20,CAPIND,,198.00,8.05,,,,226,N,8/17/19
16606,1.30,XYLSEE,,212.00,9.29,,,,226,N,8/17/19
16607,1.00,CERTET,,216.00,10.13,Glandular liana,,,226,N,8/17/19
16608,1.80,FORSPI,,212.00,9.14,,,,226,N,8/17/19
16609,1.10,FORSPI,,212.00,9.14,,,,226,N,8/17/19
16610,1.00,FORSPI,,214.00,8.85,,,,226,N,8/17/19
16611,5.50,ASTGRA,,210.00,10.21,,,,226,N,8/17/19
16612,1.10,FORSPI,,210.00,10.21,,,,226,N,8/17/19
16613,10.40,ALBADI,,222.00,13.59,,,,226,N,8/17/19
16614,3.10,RANMON,,226.00,14.5,,,,226,N,8/17/19
16615,1.30,FORSPI,,222.00,14.5,,,,226,N,8/17/19
16616,1.20,CAPIND,,224.00,13.6,,,,226,N,8/17/19
16617,1.10,,16616,,,,,,226,N,8/17/19
16618,53.40,CALCAN,,224.00,11.21,,,,226,N,8/17/19
16619,2.60,,16618,,,,,,226,N,8/17/19
16620,3.70,,16618,,,,,,226,N,8/17/19
16621,1.80,,16618,,,,,,226,N,8/17/19
16622,1.50,CYDHET,,212.00,9.72,Cydista,,,226,N,8/17/19
16623,1.30,TETVOL,,216.00,11.22,,,,226,N,8/17/19
16624,9.50,XYLSEE,,216.00,10.04,,,,226,N,8/17/19
16625,1.30,SIDCAP,,222.00,7.7,,,,226,N,8/17/19
16626,3.20,ACACOL,,216.00,6.72,,,,226,N,8/17/19
16627,6.30,BURSIM,,202.00,4.59,,,,226,N,8/17/19
16628,1.40,FORSPI,,204.00,4.2,,,,226,N,8/17/19
16629,5.70,LONMIN,,194.00,2.55,,,,226,N,8/17/19
16630,1.70,CYDHET,,198.00,2.55,Cydista,,,226,N,8/17/19
16631,1.90,CYDHET,,190.00,1.84,Cydista,,,226,N,8/17/19
16632,1.10,CYDHET,,202.00,2.71,Cydista,,,226,N,8/17/19
16633,1.50,CERTET,,176.00,4.65,Glandular liana,,,226,N,8/17/19
16634,1.80,CERTET,,170.00,4.11,Glandular liana,,,226,N,8/17/19
16635,1.50,CERTET,,170.00,4.25,Glandular liana,,,226,N,8/17/19
16636,2.90,CYDHET,,176.00,4.42,,,,226,N,8/17/19
16637,1.00,CYDHET,,168.00,4.66,Cydista,,,226,N,8/17/19
16638,1.10,CYDHET,,154,5.37,Cydista,,,226,N,8/17/19
16639,3.20,FORSPI,,162,4.21,,,,226,N,8/17/19
16640,3.00,CYDHET,,172,4.38,Cydista,,,226,N,8/17/19
16641,10.10,SEMMEX,,166,5.24,,,,226,N,8/17/19
16642,5.30,,16641,,,,,,226,N,8/17/19
16643,6.20,,16641,,,,,,226,N,8/17/19
16644,3.00,CYDDIV,,172,5.44,,,,226,N,8/17/19
16645,1.60,CYDHET,,160,5.81,Cydista,,,226,N,8/17/19
16646,2.00,CYDHET,,162,5.75,,,,226,N,8/17/19
16647,1.20,CYDHET,,148,5.82,Cydista,,,226,N,8/17/19
16648,1.60,FORSPI,,138,5.8,,,,226,N,8/17/19
16649,1.00,CYDHET,,140,5.32,Cydista,,,226,N,8/17/19
16650,1.30,CERTET,,162,6.61,Glandular liana,,,226,N,8/17/19
16651,1.80,FORSPI,,148,7.46,,,,226,N,8/17/19
16652,1.80,FORSPI,,138,7.55,,,,226,N,8/17/19
16653,5.80,CAPIND,,142,6.69,,,,226,N,8/17/19
16654,1.30,CYDHET,,152,10.94,Cydista,,,226,N,8/17/19
16655,1.30,CYDHET,,146,8.9,Cydista,,,226,N,8/17/19
16656,1.70,CYDHET,,144,9.26,Cydista,,,226,N,8/17/19
16657,1.50,TETVOL,,148,12.35,,,,226,N,8/17/19
16658,2.20,CYDHET,,142,10.02,Cydista,,,226,N,8/17/19
16659,6.90,GUEMAC,,146,11.22,,,,226,N,8/17/19
16660,1.50,CYDHET,,172,6.14,"Cydista, center",,,226,N,8/17/19
16661,1.10,XYLSEE,,160,9.28,Next to 16585,,,226,N,8/17/19
16662,1.20,CAPIND,,236,12.99,"NE:234,15.69",,,226,E,8/17/19
16663,1.30,CAPIND,,260,9.03,,,,226,E,8/17/19
16664,1.90,ACACOL,,280,10.33,,,,226,E,8/17/19
16665,1.90,CAPIND,,272,8.87,,,,226,E,8/17/19
16666,1.60,FORSPI,,272,8.87,,,,226,E,8/17/19
16667,2.00,ACACOL,,276,8.75,,,,226,E,8/17/19
16668,1.90,XYLSEE,,282,10.06,,,,226,E,8/17/19
16669,2.50,FORSPI,,292,10.42,,,,226,E,8/17/19
16670,15.70,THODEC,,294,10.39,,,,226,E,8/17/19
16671,1.50,ROUGLA,,290,9.65,,,,226,E,8/17/19
16672,1.50,CYDDIV,,292,9.65,,,,226,E,8/17/19
16673,3.10,CYDHET,,292,11.26,Cydista,,,226,E,8/17/19
16674,2.20,CYDDIV,,296,11.77,,,,226,E,8/17/19
16675,1.70,CYDHET,,290,11.19,,,,226,E,8/17/19
16676,2.20,CYDHET,,294,10.39,,,,226,E,8/17/19
16677,1.50,FORSPI,,296,11.2,,,,226,E,8/17/19
16678,2.90,CYDDIV,,294,10.3,,,,226,E,8/17/19
16679,2.10,CYDHET,,300,10.13,Cydista,,,226,E,8/17/19
16680,48.30,GUAULM,,298,10.13,Measured at 1.9m,0,,226,E,8/17/19
16681,14.90,,16680,,,Measured at 1.9m,,,226,E,8/17/19
16682,33.80,,16680,,,Measured at 1.9m,,,226,E,8/17/19
16683,1.60,CASCOR,,312,13.27,,,,226,E,8/17/19
16684,1.80,CASCOR,,308,9.04,,,,226,E,8/17/19
16685,3.50,CYDHET,,284,10.72,Cydista,,,226,E,8/17/19
16686,10.00,GENAME,,310,7.54,,,,226,E,8/17/19
16687,6.40,XYLSEE,,310,7.8,,,,226,E,8/17/19
16688,4.00,LONMIN,,294,6.14,,,,226,E,8/17/19
16689,6.30,ALLOCC,,284,6.6,,,,226,E,8/17/19
16690,2.70,,16689,,,,,,226,E,8/17/19
16691,3.60,CAPIND,,286,4.89,,,,226,E,8/17/19
16692,1.60,ACACOL,,272,4.76,,,,226,E,8/17/19
16693,1.60,CASCOR,,266,3.11,,,,226,E,8/17/19
16694,1.50,,16693,,,,,,226,E,8/17/19
16695,2.40,CAPIND,,284,1.11,,,,226,E,8/17/19
16696,1.20,,16697,,,,,,226,E,8/17/19
16697,1.20,RANTHU,,228,3.32,,,,226,E,8/17/19
16698,30.30,BURSIM,,224,0.51,Fallen,,,226,E,8/17/19
16699,1.50,CASCOR,,246,5.12,,,,226,E,8/17/19
16700,1.30,EUGSAL,,232,7.58,,,,226,E,8/17/19
16701,1.50,CAPIND,,230,9.76,,,,226,E,8/17/19
16702,8.60,GUEMAC,,234,10.87,,,,226,E,8/17/19
16703,2.80,,16702,,,,,,226,E,8/17/19
