21	-5	349	3	0
258	-5	350	3	0
225	-4	222	6	0
42	-4	223	10	3
68	-4	229	4	0
225	-4	230	4	0
225	-4	235	3	0
76	-4	236	29	11
17	-4	237	6	0
21	-4	246	3	0
68	-4	247	3	0
258	-4	249	9	0
258	-4	250	3	0
258	-4	254	8	6
7	-4	255	6	0
225	-4	258	3	0
46	-4	261	5	0
46	-4	269	3	0
46	-4	272	3	0
15	-4	287	5	7
15	-4	290	5	0
15	-4	292	4	0
21	-4	295	5	1
11	-4	298	4	0
258	-4	303	3	0
23	-4	309	6	0
15	-4	311	10	0
225	-4	312	5	0
111	-4	315	11	7
174	-4	317	12	0
225	-4	324	6	0
8	-4	334	5	7
37	-4	339	4	0
18	-4	350	6	0
258	-4	353	3	0
19	-4	354	7	0
36	-4	357	3	0
17	-4	358	3	0
225	-3	238	4	0
258	-3	251	8	0
225	-3	259	3	0
15	-3	265	5	0
57	-3	272	68	9
101	-3	277	10	8
258	-3	277	26	7
7	-3	281	10	3
225	-3	287	4	0
258	-3	297	3	0
21	-3	298	3	0
9	-3	300	8	0
258	-3	301	3	0
11	-3	302	3	0
62	-3	305	9	21
174	-3	310	4	0
38	-3	313	7	0
19	-3	325	14	1
8	-3	328	7	3
216	-3	331	3	0
37	-3	336	4	0
225	-3	339	4	0
216	-3	341	6	0
60	-3	347	12	1
2	-3	348	6	3
79	-3	348	9	4
33	-2	241	4	0
258	-2	247	10	0
21	-2	253	8	5
258	-2	254	3	0
46	-2	259	6	0
4	-2	261	4	0
46	-2	265	4	0
33	-2	267	20	1
258	-2	271	12	1
174	-2	272	4	0
68	-2	281	5	0
19	-2	286	10	6
21	-2	294	5	0
21	-2	296	5	0
21	-2	297	4	0
98	-2	303	3	0
5	-2	307	3	0
15	-2	307	6	0
174	-2	311	6	0
62	-2	318	16	8
15	-2	324	4	0
258	-2	326	4	0
48	-2	330	160	2
10	-2	336	41	4
15	-2	342	6	0
233	-2	348	11	2
225	-2	359	5	0
6	-1	223	3	0
17	-1	225	6	0
23	-1	229	3	0
225	-1	230	6	0
79	-1	236	4	0
225	-1	239	4	0
258	-1	242	7	0
15	-1	244	7	4
258	-1	248	7	0
258	-1	250	6	0
46	-1	255	4	0
46	-1	258	7	0
46	-1	263	4	0
68	-1	266	10	0
90	-1	271	4	0
17	-1	285	3	0
264	-1	286	4	0
264	-1	287	8	0
15	-1	289	3	0
21	-1	295	6	0
216	-1	301	3	0
15	-1	306	6	0
15	-1	307	6	0
174	-1	314	4	0
15	-1	319	6	0
17	-1	330	3	0
239	-1	338	4	6
15	-1	341	11	0
98	-1	346	4	0
17	-1	350	3	0
22	0	230	10	19
2	0	230	32	4
79	0	235	4	0
23	0	262	3	0
17	0	287	4	0
4	0	288	4	0
39	0	291	4	0
225	0	296	5	0
21	0	297	8	0
21	0	299	7	0
6	0	345	7	0
36	0	364	25	11
10	0	365	4	0
61	1	203	3	0
61	1	204	3	0
9	1	207	6	0
131	1	208	26	0
68	1	212	18	0
15	1	214	4	0
7	1	218	5	0
41	1	236	9	0
215	1	240	7	0
216	1	242	5	0
258	1	249	4	0
11	1	255	4	0
15	1	258	7	16
21	1	262	8	8
4	1	265	4	0
7	1	269	5	0
8	1	280	8	23
225	1	285	4	0
18	1	286	4	0
19	1	290	12	21
22	1	293	23	20
39	1	296	3	0
216	1	298	4	0
21	1	299	6	0
21	1	300	4	0
21	1	301	4	0
15	1	303	6	0
174	1	314	5	0
6	1	315	3	0
15	1	318	4	0
15	1	320	8	0
11	1	321	4	0
15	1	324	5	0
239	1	325	3	0
12	1	330	3	0
12	1	331	40	10
11	1	333	4	0
108	1	350	14	7
90	1	354	8	0
18	1	361	4	0
45	1	361	10	0
36	1	371	24	13
6	1	372	11	0
225	2	202	3	0
225	2	225	4	0
15	2	227	8	0
225	2	227	14	0
46	2	235	5	0
68	2	236	4	0
131	2	238	39	14
108	2	240	20	21
23	2	244	5	0
216	2	245	4	0
19	2	263	15	9
17	2	264	3	0
258	2	275	8	0
17	2	278	5	0
17	2	280	5	0
21	2	282	47	1
22	2	287	5	0
239	2	290	3	0
225	2	293	3	0
9	2	295	9	17
15	2	299	4	0
258	2	301	3	0
15	2	305	5	0
216	2	308	6	0
9	2	313	5	0
45	2	316	3	0
17	2	317	3	0
17	2	318	6	0
22	2	320	11	0
22	2	329	17	11
41	2	337	7	0
17	2	339	8	0
100	2	341	4	0
22	2	356	54	5
225	2	361	5	0
11	2	362	3	0
15	2	365	6	0
74	2	366	3	0
21	2	368	5	0
11	2	369	5	0
36	2	370	22	12
225	2	372	4	0
15	2	373	4	0
17	2	374	4	0
17	2	376	3	0
10	2	377	4	0
46	3	205	8	0
216	3	215	15	0
68	3	218	5	0
41	3	221	6	0
4	3	227	4	0
17	3	236	3	0
79	3	238	8	0
68	3	241	20	2
258	3	244	5	0
21	3	252	16	17
11	3	255	3	0
15	3	261	4	0
39	3	262	7	0
4	3	265	4	0
7	3	266	4	0
11	3	274	3	0
239	3	275	4	0
258	3	282	5	0
7	3	283	4	0
42	3	285	11	23
45	3	291	3	0
225	3	292	4	0
19	3	295	4	0
118	3	308	5	0
112	3	309	60	5
216	3	310	6	0
174	3	313	3	0
174	3	316	4	0
19	3	326	4	0
65	3	328	3	0
239	3	332	5	0
12	3	338	7	0
110	3	342	4	0
46	3	344	7	0
15	3	346	6	0
112	3	348	3	0
3	3	354	4	0
112	3	359	4	0
17	3	364	4	0
945	3	366	3	0
21	3	369	5	0
144	3	371	18	14
15	3	373	4	0
17	3	374	5	0
27	3	376	5	0
19	3	378	4	0
216	4	201	4	0
9	4	209	17	0
45	4	218	7	0
225	4	224	8	0
23	4	225	20	11
46	4	226	4	0
68	4	231	6	0
45	4	233	5	0
225	4	237	5	0
10	4	242	10	3
33	4	246	3	0
10	4	248	8	1
10	4	249	11	22
5	4	250	4	0
11	4	254	3	0
21	4	261	5	0
4	4	266	6	0
21	4	272	8	5
23	4	275	11	22
325	4	277	20	19
258	4	279	5	0
23	4	279	17	21
68	4	284	8	0
23	4	287	5	0
23	4	288	13	22
258	4	290	3	0
258	4	290	3	0
46	4	296	6	0
22	4	299	5	0
22	4	300	8	0
15	4	301	8	0
30	4	306	14	3
17	4	318	3	0
225	4	319	3	0
22	4	320	9	0
46	4	330	5	0
239	4	337	6	0
131	4	338	64	3
61	4	339	8	0
15	4	347	5	0
45	4	350	7	0
18	4	361	5	0
90	4	362	4	0
85	4	367	8	0
3	4	371	6	0
11	4	372	5	0
10	4	379	5	0
22	4	380	9	3
12	4	382	4	0
18	4	386	8	0
264	5	202	4	0
11	5	205	5	0
9	5	208	5	0
41	5	210	23	0
10	5	224	9	0
15	5	226	16	0
15	5	227	4	0
6	5	229	3	0
15	5	230	4	0
15	5	231	4	0
264	5	239	4	0
46	5	257	5	0
46	5	258	4	0
46	5	260	5	0
4	5	269	4	0
76	5	276	5	0
33	5	278	27	20
45	5	286	7	0
6	5	287	4	0
90	5	289	8	0
79	5	293	4	0
17	5	295	4	0
53	5	298	3	0
37	5	302	5	0
108	5	307	8	0
258	5	307	12	4
45	5	308	6	0
216	5	314	3	0
56	5	316	6	0
22	5	319	11	9
65	5	327	3	0
18	5	334	4	0
131	5	337	5	0
945	5	339	6	0
3	5	343	8	11
239	5	344	8	0
41	5	352	22	6
18	5	358	4	0
62	5	367	3	0
60	5	368	6	0
15	5	374	6	0
15	5	374	7	0
62	5	377	9	0
62	5	384	9	0
10	6	213	3	0
39	6	216	3	0
46	6	217	9	0
79	6	222	10	12
6	6	223	4	0
15	6	229	4	0
23	6	231	4	0
6	6	233	3	0
46	6	244	4	0
216	6	247	4	0
11	6	250	4	0
33	6	253	4	0
4	6	260	6	0
68	6	261	3	0
21	6	263	19	7
11	6	266	7	0
33	6	273	10	4
19	6	281	10	0
17	6	282	4	0
17	6	284	3	0
17	6	289	4	0
165	6	291	3	0
45	6	292	5	0
233	6	294	5	0
22	6	294	11	18
22	6	299	13	16
123	6	301	3	0
123	6	302	3	0
90	6	304	19	2
174	6	307	6	0
174	6	311	4	0
67	6	317	16	11
22	6	319	8	10
21	6	321	6	0
19	6	322	6	0
11	6	323	4	0
22	6	324	4	0
22	6	325	5	0
7	6	329	4	0
15	6	333	7	0
18	6	335	7	0
15	6	346	6	0
60	6	352	13	0
10	6	355	7	0
945	6	360	5	0
11	6	365	4	0
239	6	380	5	0
239	6	382	16	11
239	6	383	6	0
62	6	385	9	0
17	6	390	6	0
17	6	393	4	0
46	6	396	5	0
46	7	200	6	0
8	7	208	8	0
23	7	216	6	0
6	7	220	5	0
23	7	221	52	6
62	7	227	6	0
68	7	230	3	0
15	7	232	4	0
23	7	232	10	9
108	7	235	14	17
11	7	240	3	0
15	7	247	4	0
6	7	247	10	23
46	7	250	8	19
46	7	252	6	18
11	7	258	3	0
11	7	267	6	0
11	7	269	8	0
11	7	279	7	0
15	7	298	3	0
174	7	301	6	0
37	7	303	5	0
27	7	310	11	6
9	7	322	3	0
90	7	331	6	0
10	7	341	8	0
27	7	344	10	12
15	7	349	12	9
6	7	355	4	0
39	7	362	3	0
62	7	375	8	0
62	7	379	9	2
239	7	381	5	0
7	7	388	8	0
225	7	393	4	0
7	7	403	3	0
110	7	406	8	1
68	8	203	12	0
8	8	206	5	0
46	8	211	8	0
8	8	216	3	0
225	8	223	3	0
225	8	228	4	0
11	8	243	3	0
11	8	243	4	0
11	8	245	4	0
33	8	249	3	0
11	8	251	4	0
46	8	258	4	0
90	8	258	18	14
11	8	261	3	0
19	8	265	15	27
216	8	266	3	0
23	8	276	18	18
17	8	279	4	0
23	8	280	4	0
6	8	288	4	0
22	8	290	10	26
17	8	298	4	0
123	8	300	3	0
17	8	304	3	0
15	8	307	4	0
90	8	311	3	0
174	8	313	8	0
45	8	315	15	12
62	8	317	6	0
3	8	319	3	0
945	8	329	4	0
62	8	333	16	4
17	8	334	4	0
13	8	338	5	0
17	8	339	4	0
945	8	341	8	0
19	8	357	4	0
27	8	361	8	0
28	8	363	3	0
90	8	377	5	0
62	8	379	4	0
22	8	381	9	14
62	8	384	20	10
225	8	391	9	0
10	8	396	4	0
7	8	402	4	0
21	8	413	4	0
46	9	200	4	0
10	9	201	4	0
15	9	205	4	0
4	9	208	3	0
11	9	212	5	0
11	9	213	8	0
6	9	214	4	0
225	9	222	3	0
6	9	226	6	0
23	9	228	45	10
225	9	229	3	0
6	9	230	3	0
68	9	242	6	0
258	9	248	4	0
46	9	249	7	20
216	9	250	3	0
11	9	252	4	0
216	9	256	4	0
11	9	262	3	0
11	9	264	7	0
216	9	268	4	0
21	9	269	25	3
6	9	272	13	24
19	9	276	11	17
11	9	278	5	0
6	9	282	4	0
6	9	286	4	0
9	9	287	16	24
17	9	288	7	0
6	9	289	5	0
15	9	292	4	0
6	9	294	4	0
15	9	296	7	13
22	9	299	11	14
9	9	300	16	15
123	9	301	3	0
23	9	305	5	0
225	9	308	3	0
11	9	318	4	0
15	9	319	4	0
3	9	320	3	0
112	9	322	32	2
112	9	326	4	0
11	9	330	4	0
15	9	332	6	0
78	9	335	5	0
15	9	349	13	8
21	9	373	8	0
22	9	378	13	4
15	9	382	5	0
27	9	384	8	12
15	9	391	5	0
19	9	393	4	0
4	9	397	9	0
17	9	403	8	15
21	9	404	5	16
18	9	412	4	0
4	9	414	5	0
19	9	415	3	0
78	9	415	45	8
17	9	418	4	0
17	9	430	4	0
21	9	432	5	0
22	9	442	48	14
9	10	203	13	0
10	10	216	6	0
177	10	226	12	13
174	10	227	4	0
46	10	234	5	0
10	10	236	7	0
6	10	237	4	0
6	10	240	3	0
239	10	241	6	0
11	10	247	5	0
16	10	248	7	25
11	10	249	4	0
258	10	251	3	0
46	10	255	7	15
11	10	263	7	0
216	10	264	3	0
9	10	266	10	0
10	10	278	11	16
9	10	291	19	27
42	10	292	3	0
123	10	299	3	0
9	10	304	13	25
225	10	311	6	0
62	10	322	10	13
17	10	323	4	0
22	10	324	11	12
22	10	329	11	0
945	10	331	5	0
7	10	342	6	0
1	10	361	5	0
36	10	369	6	0
62	10	380	8	0
11	10	390	6	0
46	10	398	5	0
7	10	401	3	0
62	10	407	7	18
60	10	411	5	0
3	10	414	10	7
108	10	416	9	0
2	10	419	4	0
22	10	433	5	7
110	10	436	4	0
17	10	455	3	0
17	10	459	4	0
195	11	212	8	0
17	11	215	5	0
225	11	225	4	0
15	11	228	8	0
177	11	229	15	15
225	11	237	3	0
6	11	239	3	0
239	11	241	4	0
258	11	242	4	0
216	11	244	3	0
11	11	252	4	0
15	11	257	3	0
11	11	265	6	0
10	11	271	9	0
23	11	278	16	15
11	11	279	5	0
68	11	284	5	0
6	11	285	6	0
420	11	287	11	25
6	11	289	4	0
21	11	292	6	0
239	11	295	4	0
33	11	296	3	0
123	11	299	3	0
32	11	308	3	0
41	11	317	12	14
88	11	320	48	1
9	11	326	8	0
11	11	333	4	0
62	11	343	4	0
90	11	344	4	0
108	11	357	20	4
112	11	362	5	0
15	11	371	8	0
39	11	383	9	0
225	11	384	6	0
945	11	385	6	0
945	11	387	8	0
4	11	391	3	0
45	11	404	17	14
60	11	406	5	17
23	11	416	5	0
17	11	431	3	0
110	11	437	5	0
17	11	445	4	0
87	11	446	7	10
111	11	449	7	8
225	11	453	5	0
101	12	208	3	0
39	12	210	4	0
11	12	214	4	0
6	12	230	4	0
4	12	231	3	0
46	12	232	6	0
225	12	238	3	0
45	12	243	5	0
258	12	244	4	0
11	12	247	4	0
233	12	249	6	0
11	12	250	4	0
11	12	253	4	0
11	12	256	4	0
11	12	257	5	0
17	12	263	7	0
68	12	266	6	0
216	12	277	4	0
17	12	278	7	0
23	12	279	4	0
68	12	281	5	0
6	12	287	4	0
17	12	291	4	0
6	12	296	3	0
123	12	303	3	0
123	12	304	3	0
33	12	310	5	0
11	12	313	6	0
258	12	313	19	15
17	12	318	5	0
87	12	323	4	0
11	12	331	4	0
9	12	342	19	15
3	12	344	4	0
48	12	345	3	0
99	12	348	4	0
3	12	351	3	0
15	12	361	4	0
90	12	366	5	0
4	12	367	4	0
5	12	369	6	0
36	12	374	3	0
2	12	390	45	4
19	12	391	3	0
945	12	392	9	0
46	12	396	5	0
7	12	399	3	0
46	12	400	4	0
19	12	408	10	0
38	12	413	6	0
23	12	420	4	5
3	12	424	5	0
110	12	435	3	0
10	12	443	3	0
10	12	457	7	3
6	12	459	3	0
17	12	461	4	0
39	13	213	4	0
17	13	218	3	0
6	13	219	3	0
10	13	221	24	1
239	13	225	6	0
68	13	227	5	0
10	13	230	5	0
22	13	235	8	0
225	13	237	4	0
23	13	239	26	8
23	13	242	9	4
11	13	247	4	0
11	13	252	7	24
4	13	262	5	0
68	13	265	20	11
11	13	273	4	0
23	13	273	7	25
6	13	280	3	0
6	13	281	3	0
45	13	284	5	0
21	13	287	6	0
225	13	290	3	0
9	13	291	15	10
21	13	292	11	9
225	13	293	4	0
6	13	294	3	0
6	13	296	3	0
15	13	297	4	0
7	13	301	15	1
123	13	304	3	0
4	13	305	3	0
41	13	306	9	24
15	13	307	4	0
18	13	319	4	0
87	13	330	18	9
22	13	333	13	5
17	13	339	4	0
22	13	344	12	13
9	13	349	11	10
18	13	354	12	3
945	13	357	7	0
17	13	376	4	0
62	13	381	6	0
15	13	382	8	9
18	13	383	3	0
9	13	385	12	7
46	13	398	4	0
7	13	415	4	0
3	13	430	4	0
15	13	446	5	0
17	13	449	3	0
4	13	456	7	0
17	13	463	4	0
4	13	464	4	0
21	13	468	8	7
1	13	469	4	0
15	13	475	5	0
57	13	502	7	0
36	14	202	3	0
21	14	203	7	0
6	14	210	4	0
10	14	214	8	0
39	14	217	9	0
68	14	227	3	0
22	14	227	4	0
6	14	231	3	0
258	14	232	4	0
17	14	237	9	18
68	14	240	3	0
258	14	241	4	0
216	14	242	3	0
11	14	244	4	0
4	14	246	3	0
258	14	253	3	0
21	14	255	7	0
11	14	256	4	0
11	14	257	4	0
33	14	261	23	6
45	14	263	6	0
112	14	266	33	1
11	14	273	4	0
6	14	274	8	26
11	14	277	4	0
11	14	278	5	0
11	14	279	4	0
6	14	281	3	0
6	14	281	3	0
46	14	282	7	0
6	14	283	5	0
41	14	284	12	2
15	14	291	4	0
68	14	293	4	0
22	14	295	14	28
6	14	298	3	0
123	14	301	4	0
131	14	305	21	23
17	14	307	4	0
32	14	309	3	0
18	14	317	5	0
12	14	325	7	0
87	14	328	15	8
87	14	330	22	0
15	14	337	7	0
90	14	342	6	0
239	14	346	8	0
3	14	352	8	0
3	14	353	5	0
37	14	358	4	0
22	14	360	8	1
36	14	361	3	0
36	14	373	3	0
11	14	374	4	0
3	14	378	5	0
44	14	382	4	0
18	14	383	10	8
15	14	395	4	0
17	14	407	5	0
19	14	417	17	2
18	14	419	5	3
78	14	420	49	4
114	14	422	5	0
41	14	424	11	5
15	14	427	4	0
3	14	431	4	0
3	14	432	4	0
62	14	436	13	6
3	14	441	6	0
3	14	443	6	13
57	14	444	48	11
6	14	446	4	0
17	14	450	4	0
23	14	459	7	0
41	14	464	4	0
17	14	465	3	0
15	14	473	7	0
17	14	477	5	0
3	14	482	3	0
4	14	487	4	0
36	15	200	3	0
7	15	202	3	0
57	15	208	5	0
10	15	211	3	0
10	15	217	5	0
21	15	221	4	2
225	15	223	4	0
6	15	226	6	0
7	15	230	8	0
174	15	233	5	0
33	15	239	5	0
258	15	243	4	0
11	15	245	4	0
19	15	246	17	6
225	15	247	3	0
21	15	249	4	0
17	15	262	5	0
4	15	264	6	0
4	15	273	3	0
6	15	281	3	0
15	15	285	8	3
21	15	286	5	0
225	15	290	4	0
90	15	291	7	0
19	15	292	4	0
46	15	294	7	0
6	15	296	5	0
213	15	300	3	0
123	15	302	4	0
112	15	307	6	0
90	15	311	4	0
41	15	316	15	16
18	15	319	4	0
41	15	324	15	15
87	15	332	17	6
6	15	339	8	0
90	15	343	6	0
36	15	345	5	0
22	15	347	9	0
3	15	348	4	0
3	15	349	6	0
9	15	363	8	0
41	15	365	9	0
19	15	375	4	0
7	15	389	22	6
10	15	393	3	0
11	15	395	3	0
258	15	397	20	2
62	15	405	6	12
233	15	407	64	19
46	15	409	6	0
23	15	414	3	0
16	15	416	22	6
62	15	430	11	3
3	15	431	4	0
27	15	443	5	12
30	15	443	6	18
65	15	448	7	0
27	15	452	18	5
17	15	460	4	0
23	15	466	5	0
15	15	471	5	0
7	15	484	32	0
7	15	486	4	0
61	16	201	3	0
9	16	213	13	0
41	16	214	6	0
11	16	216	7	0
6	16	218	5	0
33	16	221	4	0
6	16	222	5	0
6	16	227	4	0
46	16	234	5	0
68	16	237	8	0
23	16	246	24	7
11	16	249	6	0
11	16	250	4	0
6	16	256	8	0
4	16	258	5	0
112	16	275	45	14
74	16	276	8	0
8	16	277	7	0
11	16	279	4	0
23	16	283	9	4
21	16	285	7	6
225	16	294	3	0
22	16	297	21	11
6	16	298	4	0
9	16	302	7	0
41	16	302	10	21
15	16	303	5	0
9	16	303	11	22
112	16	305	6	0
37	16	315	4	0
62	16	318	4	0
216	16	319	3	0
21	16	322	7	0
37	16	324	4	0
18	16	338	7	0
18	16	340	5	0
3	16	343	4	0
9	16	346	9	0
62	16	349	4	0
22	16	358	14	2
18	16	373	7	0
56	16	381	4	0
44	16	383	5	0
8	16	397	5	0
225	16	398	5	0
239	16	404	6	0
46	16	406	3	0
90	16	407	3	0
18	16	410	6	0
7	16	418	5	0
22	16	423	6	2
3	16	430	4	0
62	16	433	5	0
3	16	441	4	0
15	16	451	7	9
45	16	453	5	4
61	16	456	3	0
57	16	463	48	1
57	16	468	56	2
15	16	473	4	0
17	16	476	4	0
15	16	477	4	0
15	16	482	4	0
22	16	488	3	0
9	16	492	8	7
39	16	496	6	0
2	17	204	4	0
36	17	206	5	0
36	17	208	3	0
19	17	211	6	0
45	17	213	6	0
239	17	222	7	0
6	17	223	8	0
23	17	228	46	7
15	17	236	5	0
23	17	238	36	5
225	17	239	3	0
10	17	240	30	5
258	17	243	4	0
4	17	246	4	0
10	17	248	10	8
68	17	253	8	12
10	17	255	18	13
23	17	257	4	0
68	17	260	5	2
11	17	263	4	0
11	17	264	5	0
23	17	270	3	0
67	17	277	25	13
11	17	278	5	0
11	17	279	5	0
6	17	281	4	0
19	17	283	3	0
23	17	286	3	0
239	17	287	4	0
7	17	288	4	0
23	17	289	13	7
6	17	293	3	0
6	17	295	3	0
225	17	299	4	0
9	17	300	15	12
15	17	302	7	0
2	17	303	3	0
6	17	304	4	0
37	17	312	4	0
18	17	315	5	0
64	17	316	4	0
87	17	318	27	17
87	17	330	16	7
87	17	331	3	0
3	17	338	6	0
112	17	343	32	14
23	17	347	5	0
3	17	350	6	0
90	17	361	13	8
31	17	363	4	0
15	17	373	5	0
239	17	376	4	0
11	17	378	4	0
62	17	379	5	0
239	17	400	8	3
7	17	404	3	0
4	17	425	5	0
46	17	427	4	0
27	17	429	4	0
27	17	435	10	0
85	17	437	4	0
62	17	448	3	0
57	17	453	8	6
8	17	459	5	2
17	17	461	3	0
17	17	462	4	0
1	17	466	3	0
60	17	468	10	9
239	17	469	7	10
15	17	471	4	0
15	17	472	5	0
17	17	479	4	0
22	17	490	3	0
17	17	499	3	0
6	17	513	3	0
15	18	203	3	0
15	18	206	7	0
131	18	209	21	0
41	18	210	12	0
7	18	212	4	0
6	18	221	5	0
68	18	227	9	0
68	18	236	5	0
225	18	238	3	0
258	18	242	3	0
258	18	245	3	0
23	18	249	7	10
258	18	257	3	0
4	18	267	4	0
19	18	270	10	12
79	18	274	6	0
11	18	277	7	0
11	18	279	5	0
45	18	282	5	0
4	18	284	4	0
258	18	285	4	0
23	18	289	4	0
225	18	290	4	0
19	18	296	3	0
15	18	299	4	0
15	18	302	4	0
22	18	309	10	18
123	18	315	3	0
123	18	316	4	0
945	18	323	5	0
17	18	324	7	0
62	18	339	18	0
1	18	345	6	0
3	18	349	3	0
4	18	356	4	0
3	18	364	15	15
1	18	367	37	6
62	18	368	18	0
3	18	370	6	0
