ID,DBH,SPP,MAIN,DEG,DIST,NOTES,NAIL,MS,PLOT,TRI,DATE
6430,1.10,,6429,,,,,,118,W,7/12/19
6431,3.70,ASTGRA,,78,5.1,,,,118,W,7/12/19
6432,1.50,ASTGRA,,142,13.15,"NW:140,14.05",,,118,N,7/12/19
6433,1.60,FORSPI,,140,13.15,,,,118,N,7/12/19
6434,2.70,ASTGRA,,144,11.7,,,,118,N,7/12/19
6435,4.60,ASTGRA,,146,12.37,348,,,118,N,7/12/19
6436,8.90,CAPIND,,158,11.79,,,,118,N,7/12/19
6437,6.10,,6436,,,,,,118,N,7/12/19
6438,4.90,CERTET,,162,10.31,,,,118,N,7/12/19
6439,1.60,FORSPI,,160,10.31,,,,118,N,7/12/19
6440,4.80,ALBEDU,,172,10.99,,,,118,N,7/12/19
6441,4.30,,6440,,,,,,118,N,7/12/19
6442,2.60,,6440,,,,,,118,N,7/12/19
6443,1.00,,6440,,,,,,118,N,7/12/19
6444,1.00,BYTCAT,,176,9.82,,,,118,N,7/12/19
6445,9.60,CASCOR,,182,8.7,366,,,118,N,7/12/19
6446,4.60,ASTGRA,,184,7.6,,,,118,N,7/12/19
6447,1.20,FORSPI,,184,7.6,,,,118,N,7/12/19
6448,1.00,BYTCAT,,194,8.32,,,,118,N,7/12/19
6449,1.10,BYTCAT,,180,8.43,,,,118,N,7/12/19
6450,8.10,SEMMEX,,182,9.83,365,,,118,N,7/12/19
6451,2.20,,6450,,,,,,118,N,7/12/19
6452,3.80,,6450,,,,,,118,N,7/12/19
6453,3.60,,6450,,,,,,118,N,7/12/19
6454,1.10,FORSPI,,182,9.47,,,,118,N,7/12/19
6455,1.00,FORSPI,,192,9.7,,,,118,N,7/12/19
6456,2.10,CYDHET,,186,10.52,,,,118,N,7/12/19
6457,2.40,FORSPI,,196,9.45,,,,118,N,7/12/19
6458,2.20,CASCOR,,210,10.26,,,,118,N,7/12/19
6459,1.40,,6458,,,,,,118,N,7/12/19
6460,1.90,CASCOR,,212,9.1,,,,118,N,7/12/19
6461,1.10,CORPAN,,220,10.4,,,,118,N,7/12/19
6462,10.60,ASTGRA,,198,5.48,355,,,118,N,7/12/19
6463,6.40,ASTGRA,,206,4.16,351,,,118,N,7/12/19
6464,37.70,BURSIM,,206,2.6,341,,,118,N,7/12/19
6465,1.00,BYTCAT,,172,2.15,,,,118,N,7/12/19
6466,5.30,ASTGRA,,154,3.45,791,,,118,N,7/12/19
6467,1.20,FORSPI,,168,2.54,,,,118,N,7/12/19
6468,1.10,FORSPI,,176,2.54,,,,118,N,7/12/19
6469,16.50,CORPAN,,150,6.18,339,,,118,N,7/12/19
6470,1.80,ASTGRA,,152,3.16,,,,118,N,7/12/19
6471,2.00,ASTGRA,,144,6.22,,,,118,N,7/12/19
6472,2.30,CERTET,,144,6.22,,,,118,N,7/12/19
6473,3.20,ASTGRA,,158,6.28,,,,118,N,7/12/19
6474,1.10,ARRPAT,,144,6.86,,,,118,N,7/12/19
6475,5.50,ASTGRA,,136,8.33,,,,118,N,7/12/19
6476,1.50,CASCOR,,192,6.35,,,,118,N,7/12/19
6477,2.90,ASTGRA,,170,7.28,,,,118,N,7/12/19
6478,1.70,BUNBIO,,168,7.76,,,,118,N,7/12/19
6479,1.00,FORSPI,,194,6.76,,,,118,N,7/12/19
6480,1.40,LONMIN,,162,5.87,,,,118,N,7/12/19
6481,7.10,SAPPAL,,188,5.3,350,,,118,N,7/12/19
6482,1.00,,,160,4.62,"Smooth gray liana, near 6466",,,118,N,7/12/19
6483,31.20,MACBIO,,238,11.44,340,20,,118,E,7/12/19
6484,36.50,,6483,,,"NE:226,14.32",,,118,E,7/12/19
6485,2.00,,,240,10.73,Hairy liana,,,118,E,7/12/19
6486,12.00,EXOMEX,,238,10.73,,,,118,E,7/12/19
6487,11.90,,6486,,,,,,118,E,7/12/19
6488,2.40,MACBIO,,238,8.69,,,,118,E,7/12/19
6489,1.40,SIDCAP,,264,8.8,,,,118,E,7/12/19
6490,14.80,ALBADI,,262,10.55,354,,,118,E,7/12/19
6491,2.20,MANCHI,,258,10.19,,,,118,E,7/12/19
6492,1.60,,6491,,,,,,118,E,7/12/19
6493,1.50,,6491,,,,,,118,E,7/12/19
6494,3.50,CASCOR,,274,8.89,,,,118,E,7/12/19
6495,3.90,CASCOR,,280,8.74,,,,118,E,7/12/19
6496,4.10,ALBEDU,,288,9.51,,,,118,E,7/12/19
6497,1.50,ERYHAV,,290,10,,,,118,E,7/12/19
6498,3.90,CASCOR,,306,12.65,,,,118,E,7/12/19
6499,3.10,CASCOR,,312,11.18,,,,118,E,7/12/19
6500,2.10,,6499,,,,,,118,E,7/12/19
6501,6.20,CERTET,,314,9.47,Green spotted liana,,,118,E,7/13/19
6502,49.90,MACTIN,,312,9.57,331,13,,118,E,7/13/19
6503,4.40,CAPIND,,304,9.42,,,,118,E,7/13/19
6504,4.90,CYDHET,,310,11,Striped liana,,,118,E,7/13/19
6505,4.40,CERTET,,312,9.57,Green spotted liana,,,118,E,7/13/19
6506,5.10,CERTET,,308,10,Green spotted liana,,,118,E,7/13/19
6507,2.40,CYDDIV,,304,10.24,Speckled liana,,,118,E,7/13/19
6508,5.70,CERTET,,306,10,Green spotted liana,,,118,E,7/13/19
6509,3.40,COMFAR,,304,9.07,Shaggy liana,,,118,E,7/13/19
6510,3.10,CYDHET,,300,9.25,Striped liana,,,118,E,7/13/19
6511,5.40,CAPIND,,296,7.3,357,,,118,E,7/13/19
6512,2.20,ASTGRA,,300,6.99,,,,118,E,7/13/19
6513,1.50,CASCOR,,312,6.71,,,,118,E,7/13/19
6514,41.20,SAPTHE,,294,5.11,332,,,118,E,7/13/19
6515,27.10,EXOMEX,,296,3.14,336,,,118,E,7/13/19
6516,1.50,LONACU,,292,3.14,,,,118,E,7/13/19
6517,1.30,CORPAN,,306,1.7,,,,118,E,7/13/19
6518,3.10,XYLSEE,,248,1.08,,,,118,E,7/13/19
6519,1.00,CORPAN,,234,3.11,,,,118,E,7/13/19
6520,7.30,CALCAN,,228,6.01,,,,118,E,7/13/19
6521,1.80,CERTET,,222,4.79,,,,118,E,7/13/19
6522,1.00,FORSPI,,222,5.65,,,,118,E,7/13/19
6523,2.00,LONMIN,,248,6.2,,,,118,E,7/13/19
6524,1.70,CAPIND,,244,6.37,,,,118,E,7/13/19
6525,3.30,ASTGRA,,240,6.82,,,,118,E,7/13/19
6526,1.90,COMFAR,,236,6.14,,,,118,E,7/13/19
6527,1.40,CAPIND,,250,6.76,,,,118,E,7/13/19
6528,1.30,BYTCAT,,258,6.41,,,,118,E,7/13/19
6529,4.00,ASTGRA,,262,4.96,,,,118,E,7/13/19
6530,7.00,CAPIND,,268,7.14,358,,,118,E,7/13/19
6531,1.30,LONMIN,,316,13.8,"SE:312,14.1",,,118,S,7/13/19
6532,20.10,CAPIND,,330,10.97,330,0,,118,S,7/13/19
6533,4.60,ASTGRA,,336,7.82,,,,118,S,7/13/19
6534,2.90,BUNBIO,,348,10.94,,,,118,S,7/13/19
6535,1.30,,6534,,,,,,118,S,7/13/19
6536,1.60,CERTET,,348,9.91,Green spotted liana,,,118,S,7/13/19
6537,2.30,CERTET,,344,10.04,Ridged liana,,,118,S,7/13/19
6538,8.90,GUEMAC,,348,10,334,,,118,S,7/13/19
6539,2.80,,6538,,,,,,118,S,7/13/19
6540,1.30,CERTET,,356,8.95,Green spotted liana,,,118,S,7/13/19
6541,3.10,ASTGRA,,352,7.79,,,,118,S,7/13/19
6542,3.40,ASTGRA,,358,7.27,,,,118,S,7/13/19
6543,1.90,BYTCAT,,4,7.3,Smooth gray liana,,,118,S,7/13/19
6544,2.90,ASTGRA,,6,7.97,,,,118,S,7/13/19
6545,8.90,CAPIND,,12,10.75,328,,,118,S,7/13/19
6546,2.40,,6545,,,,,,118,S,7/13/19
6547,1.10,CASCOR,,4,10.39,,,,118,S,7/13/19
6548,3.40,FORSPI,,42,13.73,Apo liana,,,118,S,7/13/19
6549,,LICARB,,40,13.73,"No tag yet, ladder",1,,118,S,7/13/19
6550,17.70,,6549,,,,13,,118,S,7/13/19
6551,1.20,SOLHAZ,,30,7.76,,,,118,S,7/13/19
6552,3.00,ASTGRA,,20,7.16,,,,118,S,7/13/19
6553,1.00,,6552,,,,,,118,S,7/13/19
6554,3.20,ASTGRA,,34,4.81,,,,118,S,7/13/19
6555,2.10,ASTGRA,,16,3.05,,,,118,S,7/13/19
6556,2.00,EUGSAL,,14,3,,,,118,S,7/13/19
6557,4.10,ASTGRA,,8,2.95,,,,118,S,7/13/19
6558,1.20,BYTCAT,,6,4.09,Smooth gray liana,,,118,S,7/13/19
6559,1.30,FORSPI,,354,4.06,Liana,,,118,S,7/13/19
6560,1.20,CERTET,,322,3.83,Green spotted liana,,,118,S,7/13/19
6561,3.50,CAPIND,,324,5.03,,,,118,S,7/13/19
6562,4.10,ASTGRA,,322,5.32,,,,118,S,2/18/20
6563,5.00,CYDHET,,316,8.27,Striped liana,,,118,S,7/13/19
6564,4.50,CYDHET,,314,9.51,Striped liana,,,118,S,7/13/19
6565,5.90,COMFAR,,316,8.42,Shaggy liana,,,118,S,7/13/19
6566,3.70,ASTGRA,,320,9.56,,,,118,S,7/13/19
6567,2.60,ACACOL,,2,6.22,,,,118,S,7/13/19
6568,24.50,BURSIM,,4,4.97,337,,,118,S,7/13/19
18203,2.10,CYDHET,,52.00,13.73,"SW: 48, 14.04",,,218,W,12/9/19
18204,1.40,CAPIND,,54.00,12.83,,,,218,W,12/9/19
18205,6.10,ASTGRA,,56.00,12.48,,,,218,W,12/9/19
18206,1.70,CAPIND,,62.00,11.05,,,,218,W,12/9/19
18207,4.30,RANTHU,,62.00,10.22,,,,218,W,12/9/19
18208,1.30,FORSPI,,66.00,10.50,,,,218,W,12/9/19
18209,1.10,LONMIN,,66.00,10.39,,,,218,W,12/9/19
18210,8.20,CASCOR,,66.00,9.42,,,,218,W,12/9/19
18211,1.90,,18210,66.00,,,,,218,W,12/9/19
18212,1.90,LONOLI,,66.00,9.26,Measure at tag,,,218,W,12/9/19
18213,2.50,FORSPI,,64.00,9.70,,,,218,W,12/9/19
18214,3.20,PISACU,,66.00,8.78,,,,218,W,12/9/19
18215,2.50,,18214,,,,,,218,W,12/9/19
18216,2.80,,18214,,,,,,218,W,12/9/19
18217,2.50,,18214,,,,,,218,W,12/9/19
18218,1.10,,18214,,,,,,218,W,12/9/19
18219,1.90,,18214,,,,,,218,W,12/9/19
18220,1.90,,,60.00,8.68,Glandular liana,,,218,W,12/9/19
18221,1.40,CAPIND,,58.00,8.64,,,,218,W,12/9/19
18222,5.80,CASCOR,,60.00,8.96,,,,218,W,12/9/19
18223,4.80,ASTGRA,,74.00,8.24,,,,218,W,12/9/19
18224,5.10,ASTGRA,,76.00,8.84,,,,218,W,12/9/19
18225,1.50,FORSPI,,76.00,7.54,,,,218,W,12/9/19
18226,1.30,CYDHET,,78.00,6.72,,,,218,W,12/9/19
18227,1.30,BYTCAT,,98.00,8.44,,,,218,W,12/9/19
18228,1.80,CORPAN,,98.00,9.34,,,,218,W,12/9/19
18229,9.60,SEMMEX,,114.00,8.90,,,,218,W,12/9/19
18230,2.20,,18229,,,,,,218,W,12/9/19
18231,7.50,,18229,,,,,,218,W,12/9/19
18232,8.80,,18229,,,,,,218,W,12/9/19
18233,5.40,,18229,,,,,,218,W,12/9/19
18234,2.00,,18229,,,,,,218,W,12/9/19
18235,1.10,,,116.00,10.58,Glandular liana,,,218,W,12/9/19
18236,1.00,BYTCAT,,140.00,12.44,,,,218,W,12/9/19
18237,1.00,SAPPAL,,142.00,13.19,,,,218,W,12/9/19
18238,1.00,BYTCAT,,142.00,10.46,,,,218,W,12/9/19
18239,1.10,BYTCAT,,142.00,10.32,,,,218,W,12/9/19
18240,7.50,CALCAN,,126.00,9.35,,,,218,W,12/9/19
18241,1.20,,,126.00,9.42,Glandular liana,,,218,W,12/9/19
18242,7.10,ASTGRA,,138.00,7.20,,,,218,W,12/9/19
18243,1.00,CASCOR,,138.00,7.91,,,,218,W,12/9/19
18244,20.20,CALCAN,,130.00,7.89,,,,218,W,12/9/19
18245,1.10,BYTCAT,,138.00,6.56,,,,218,W,12/9/19
18246,1.10,BYTCAT,,138.00,5.72,,,,218,W,12/9/19
18247,5.90,CYDHET,,132.00,4.11,,,,218,W,12/9/19
18248,2.80,CYDHET,,132.00,0.93,,,,218,W,12/9/19
18249,5.40,CYDHET,,132.00,0.51,,,,218,W,12/9/19
18250,2.90,FORSPI,,54.00,2.54,,,,218,W,12/9/19
18251,1.00,LONOLI,,52.00,2.66,,,,218,W,12/9/19
18252,1.20,ALBEDU,,78.00,3.71,,,,218,W,12/9/19
18253,1.00,,18252,,,,,,218,W,12/9/19
18254,1.30,BYTCAT,,76.00,5.58,,,,218,W,12/9/19
18255,1.10,LONMIN, ,60.00,6.75,,,,218,W,12/9/19
18256,2.50,LONMIN,,52.00,6.29,,,,218,W,12/9/19
18257,1.50,FORSPI,,52.00,6.21,,,,218,W,12/9/19
18258,1.40,SOLHAZ,,50.00,6.67,,,,218,W,12/9/19
18259,1.10,PAUCUR,,56.00,8.05,,,,218,W,12/9/19
18260,1.40,BYTCAT,,50.00,8.15,,,,218,W,12/9/19
18261,1.40,CAPIND,,52.00,9.57,,,,218,W,12/9/19
18262,3.30,ACACOL,,70.00,7.10,,,,218,W,12/9/19
18263,1.20,,,80.00,8.40,Glandular liana,,,218,W,12/9/19
18264,9.30,ASTGRA,,110.00,5.69,,,,218,W,12/9/19
18265,6.60,,18267,,,,,,218,W,12/9/19
18266,4.90,,18267,,,,,,218,W,12/9/19
18267,9.20,SEMMEX,,130.00,5.60,,,,218,W,12/9/19
18268,5.90,,18267,,,,,,218,W,12/9/19
18269,2.00,DIONIC,,160.00,11.48,,,,218,N,12/10/2019
18270,6.40,ALBEDU,,160.00,10.62,,,,218,N,12/10/2019
18271,1.80,,18270,,,,,,218,N,12/10/2019
18272,1.90,,,160.00,11.01,Glandular liana,,,218,N,12/10/2019
18273,1.30,,18270,,,,,,218,N,12/10/2019
18274,1.20,BYTCAT,,170.00,11.56,,,,218,N,12/10/2019
18275,1.80,,,176.00,10.19,Glandular liana,,,218,N,12/10/2019
18276,2.00,TETVOL,,186.00,10.65,,,,218,N,12/10/2019
18277,2.50,CYDHET,,192.00,9.81,,,,218,N,12/10/2019
18278,1.10,,,196.00,10.17,Glandular liana,,,218,N,12/10/2019
18279,1.50,EUGSAL,,214.00,10.85,,,,218,N,12/10/2019
18280,5.40,FORSPI,,222.00,10.24,,,,218,N,12/10/2019
18281,15.40,GUEMAC,,222.00,11.89,,,,218,N,12/10/2019
18282,4.40,,18281,,,,,,218,N,12/10/2019
18283,4.60,,18281,,,,,,218,N,12/10/2019
18284,2.70,FORSPI,,214.00,11.66,,,,218,N,12/10/2019
18285,4.10,CAPIND,,224.00,13.18,,,407,218,N,12/10/2019
18286,3.60,,18285,,,,,,218,N,12/10/2019
18287,1.50,CYDHET,,222.00,9.13,,,,218,N,12/10/2019
18288,1.10,BYTCAT,,214.00,8.67,,,,218,N,12/10/2019
18289,1.70,PAUCUR,,208.00,7.81,,,,218,N,12/10/2019
18290,4.20,CASSYL,,208.00,7.10,,,,218,N,12/10/2019
18291,2.70,,18290,,,,,,218,N,12/10/2019
18292,4.40,,18290,,,,,,218,N,12/10/2019
18293,1.90,FORSPI,,208.00,7.19,,,,218,N,12/10/2019
18294,2.30,CAPIND,,208.00,7.47,,,,218,N,12/10/2019
18295,5.50,RANTHU,,210.00,6.34,,,415,218,N,12/10/2019
18296,1.00,BYTCAT,,206.00,6.50,,,,218,N,12/10/2019
18297,2.30,,,204.00,6.77,Glandular liana,,,218,N,12/10/2019
18298,4.60,CYDHET,,212.00,2.88,,,,218,N,12/10/2019
18299,31.60,MANCHI,,170.00,2.99,,,,218,N,12/10/2019
18300,10.30,MANCHI,,170.00,2.18,,,,218,N,12/10/2019
18301,2.90,,,172.00,1.69,Glandular liana,,,218,N,12/10/2019
18302,5.20,ASTGRA,,162.00,3.04,,,,218,N,12/10/2019
18303,1.20,BYTCAT,,154.00,5.11,,,,218,N,12/10/2019
18304,1.00,BYTCAT,,160.00,6.56,,,,218,N,12/10/2019
18305,2.00,CORPAN,,148.00,8.11,,,,218,N,12/10/2019
18306,1.10,,18305,,,,,,218,N,12/10/2019
18307,1.40,BYTCAT,,148.00,10.02,,,,218,N,12/10/2019
18308,13.50,MANCHI,,148.00,10.16,,,,218,N,12/10/2019
18309,1.30,,18308,,,,,,218,N,12/10/2019
18310,1.20,,18308,,,,,,218,N,12/10/2019
18311,28.10,COCVIT,,150.00,11.93,,,,218,N,12/10/2019
18312,1.30,BYTCAT,,154.00,7.55,,,,218,N,12/10/2019
18313,1.20,,18315,,6.77,,,,218,N,12/10/2019
18314,1.60,,18315,,6.76,,,,218,N,12/10/2019
18315,1.80,CESMEG,,170.00,7.07,Plain liana,,,218,N,12/10/2019
18316,1.70,CAPIND,,178.00,7.32,,,,218,N,12/10/2019
18317,1.90,,,174.00,8.38,Glandular liana,,,218,N,12/10/2019
18318,2.30,CYDHET,,192.00,6.42,,,,218,N,12/10/2019
18319,2.60,CYDHET,,186.00,6.49,,,,218,N,12/10/2019
18320,2.90,,,190.00,6.72,Glandular liana,,,218,N,12/10/2019
18321,4.40,,,204.00,6.56,Glandular liana,,,218,N,12/10/2019
18322,1.40,BYTCAT,,202.00,6.66,,,,218,N,12/10/2019
18323,1.10,BYTCAT,,202.00,6.14,,,,218,N,12/10/2019
18324,2.00,TETVOL,,198.00,5.06,,,,218,N,12/10/2019
18325,1.30,CORPAN,,236.00,14.05,"NE:232, 15.60",,,218,E,12/10/2019
18326,1.00,FORSPI,,240.00,12.38,,,,218,E,12/10/2019
18327,2.00,FORSPI,,240.00,12.39,,,,218,E,12/10/2019
18328,1.60,ALLOCC,,242.00,12.47,,,,218,E,12/10/2019
18329,4.50,BUNBIO,,250,11.44,,,,218,E,12/10/2019
18330,1.20,CYDHET,,250.00,10.98,,,,218,E,12/10/2019
18331,1.10,EUGSAL,,250.00,9.56,,,,218,E,12/10/2019
18332,1.00,,18331,,,,,,218,E,12/10/2019
18333,16.80,MANCHI,,258.00,9.33,,,,218,E,12/10/2019
18334,2.10,FORSPI,,260.00,10.10,,,,218,E,12/10/2019
18335,2.20,FORSPI,,256.00,8.07,,,,218,E,12/10/2019
18336,1.50,CYDHET,,256.00,8.69,,,,218,E,12/10/2019
18337,1.50,FORSPI,,256.00,8.73,,,,218,E,12/10/2019
18338,3.40,FORSPI,,280.00,10.78,,,,218,E,12/10/2019
18339,1.40,CYDHET,,282.00,10.05,,,,218,E,12/10/2019
18340,1.90,BYTCAT,,282.00,9.93,,,,218,E,12/10/2019
18341,3.70,FORSPI,,284.00,9.62,,,,218,E,12/10/2019
18342,17.00,SAPPAL,,298.00,9.38,,,,218,E,12/10/2019
18343,1.50,,,298.00,10.43,Glandular liana,,,218,E,12/10/2019
18344,1.10,,,298.00,8.57,Gummy liana,,,218,E,12/10/2019
18345,1.00,SERRHO,,298.00,9.03,,,,218,E,12/10/2019
18346,2.20,PAUCUR,,298.00,9.01,,,,218,E,12/10/2019
18347,3.00,CYDHET,,298.00,9.63,,,,218,E,12/10/2019
18348,3.20,FORSPI,,298.00,9.69,,,,218,E,12/10/2019
18349,1.10,STEOBO,,300.00,9.83,,,,218,E,12/10/2019
18350,1.40,ALLOCC,,308.00,10.49,,,,218,E,12/10/2019
18351,2.30,FORSPI,,310.00,13.50,,,,218,E,12/10/2019
18352,1.80,TETVOL,,310.00,12.90,,,,218,E,12/10/2019
18353,4.20,XYLSEE,,312.00,13.07,,,,218,E,12/10/2019
18354,9.60,OCOVER,,318.00,13.44,,,,218,E,12/10/2019
18355,2.70,FORSPI,,316.00,13.72,,,,218,E,12/10/2019
18356,1.10,FORSPI,,316.00,13.58,,,,218,E,12/10/2019
18357,13.80,MANCHI,,320.00,13.40,,,,218,E,12/10/2019
18358,2.20,CYDHET,,322.00,11.17,,,,218,E,12/10/2019
18359,22.00,MANCHI,,318.00,9.87,,,,218,E,12/10/2019
18360,2.20,FORSPI,,320.00,9.64,,,,218,E,12/10/2019
18361,1.20,ALLOCC,,308.00,9.34,,,,218,E,12/10/2019
18362,2.30,FORSPI,,314.00,8.34,,,,218,E,12/10/2019
18363,1.30,TETVOL,,320.00,7.64,,,,218,E,12/10/2019
18364,6.40,RANTHU,,312.00,7.03,,,,218,E,12/10/2019
18365,3.70,CYDHET,,312.00,6.17,,,,218,E,12/10/2019
18366,4.20,CYDHET,,304.00,5.87,,,,218,E,12/10/2019
18367,3.20,FORSPI,,306.00,5.23,,,,218,E,12/10/2019
18368,1.80,FORSPI,,306.00,5.19,,,,218,E,12/10/2019
18369,9.20,RANMON,,304.00,5.63,,,,218,E,12/10/2019
18370,1.70,TETVOL,,296.00,4.98,,,,218,E,12/10/2019
18371,1.30,CYDHET,,308.00,3.39,,,,218,E,12/10/2019
18372,1.10,CYDHET,,308.00,3.78,,,,218,E,12/10/2019
18373,1.10,CYDHET,,306.00,2.62,,,,218,E,12/10/2019
18374,7.60,CHOSPI,,290.00,1.73,,,,218,E,12/10/2019
18375,6.80,,18374,,,,,,218,E,12/10/2019
18376,1.80,FORSPI,,270.00,1.87,,,,218,E,12/10/2019
18377,3.90,CYDHET,,318.00,1.44,,,,218,E,12/10/2019
18378,5.00,PAUCUR,,280.00,3.38,,,,218,E,12/10/2019
18379,2.60,FORSPI,,252.00,1.40,,,,218,E,12/10/2019
18380,1.20,FORSPI,,240.00,3.22,,,,218,E,12/10/2019
18381,1.20,CYDDIV,,234.00,2.47,,,,218,E,12/10/2019
18382,2.80,CYDHET,,234.00,3.17,,,,218,E,12/10/2019
18383,1.20,CYDHET,,238.00,6.51,,,,218,E,12/10/2019
,,,,,,,,,218,E,12/10/2019
18384,1.70,ALBEDU,,238.00,6.24,,,,218,E,12/10/2019
18385,1.30,CYDHET,,236.00,7.51,,,,218,E,12/10/2019
18386,1.00,FORSPI,,236.00,7.52,,,,218,E,12/10/2019
18387,1.10,CASCOR,,238.00,7.96,,,,218,E,12/10/2019
18388,3.90,BUNBIO,,236.00,9.15,,,840,218,E,12/10/2019
18389,1.70,CYDHET,,236.00,9.52,,,,218,E,12/10/2019
18390,1.20,FORSPI,,234.00,9.89,,,,218,E,12/10/2019
18391,1.80,TETVOL,,238.00,9.70,,,,218,E,12/10/2019
18392,2.50,CASCOR,,236.00,10.31,,,,218,E,12/10/2019
18393,2.30,TETVOL,,236.00,12.45,,,,218,E,12/10/2019
18394,1.60,FORSPI,,233.00,12.37,,,,218,E,12/10/2019
18395,3.20,FORSPI,,235.00,12.66,,,,218,E,12/10/2019
18396,6.50,MACBIO,,238.00,12.89,,,,218,E,12/10/2019
18397,1.40,CYDHET,,238.00,12.91,,,,218,E,12/10/2019
18398,1.30,FORSPI,,234.00,12.89,,,,218,E,12/10/2019
18399,2.10,STEOBO,,234.00,10.32,,,,218,E,12/10/2019
18400,1.60,,18399,,,,,,218,E,12/10/2019
18401,3.30,LONOLI,,234.00,10.02,,,,218,E,12/10/2019
18402,3.70,ALLOCC,,240.00,9.31,,,,218,E,12/10/2019
18403,1.90,,18402,,,,,,218,E,12/10/2019
18404,1.30,,18402,,,,,,218,E,12/10/2019
18405,3.50,CYDHET,,246.00,7.03,,,,218,E,12/10/2019
18406,5.30,CYDHET,,234.00,8.07,,,,218,E,12/10/2019
18407,7.00,XYLSEE,,242.00,7.63,,,,218,E,12/10/2019
18408,1.70,CYDHET,,242.00,7.24,,,,218,E,12/10/2019
18409,3.50,STEOBO,,242.00,6.95,,,,218,E,12/10/2019
18410,2.30,CAPIND,,238.00,5.83,,,,218,E,12/10/2019
18411,2.10,CYDHET,,240.00,5.75,,,,218,E,12/10/2019
18412,1.80,CYDHET,,254.00,7.31,,,,218,E,12/10/2019
18413,1.60,CYDHET,,254.00,6.72,,,,218,E,12/10/2019
18414,1.90,,,256.00,6.06,Green liana,,,218,E,12/10/2019
18415,21.70,LUESPE,,256.00,6.11,,,,218,E,12/10/2019
18416,4.90,,18415,,,,,,218,E,12/10/2019
18417,2.10,CYDHET,,266.00,6.55,,,,218,E,12/10/2019
18418,2.50,FORSPI,,266.00,5.77,,,,218,E,12/10/2019
18419,1.20,FORSPI,,296.00,8.08,,,,218,E,12/10/2019
18420,1.70,LONOLI,,296.00,7.21,,,,218,E,12/10/2019
18421,1.20,CASCOR,,296.00,6.94,,,,218,E,12/10/2019
18422,1.40,CYDHET,,276.00,4.45,,,,218,E,12/10/2019
18423,1.30,CYDHET,,276.00,4.28,,,,218,E,12/10/2019
18424,13.60,MANCHI,,262.00,4.41,,,,218,E,12/10/2019
