ID,DBH,SPP,MAIN,DEG,DIST,NOTES,NAIL,MS,PLOT,TRI,DATE
8772,15.50,ASTGRA,,242.00,8.77,,,,130,E,7/25/19
8773,1.20,SEMMEX,,280.00,7.02,,,,130,E,7/25/19
8774,4.30,TABOCH,,292.00,7.74,,,,130,E,7/25/19
8775,1.20,FORSPI,,292.00,7.74,Dotted liana,,,130,E,7/25/19
8776,3.80,GUEMAC,,334.00,12.77,"SE:316,15.70",,,130,S,7/25/19
8777,1.20,,8776,,,,,,130,S,7/25/19
8778,1.20,CAPIND,,228.00,12.66,,,,130,S,7/25/19
8779,2.10,FORSPI,,334.00,12.77,Dotted liana,,,130,S,7/25/19
8780,31.10,EXOMEX,,268.00,11.67,,,,130,S,7/25/19
8781,6.10,CYDDIV,,340.00,11.48,Rough liana,,,130,S,7/25/19
8782,2.60,CYDDIV,,268.00,11.67,Rough liana,,,130,S,7/25/19
8783,1.60,CYDDIV,,346.00,12.10,Rough liana,,,130,S,7/25/19
8784,4.10,MACUNG,,268.00,12.66,Rough liana,,,130,S,7/25/19
8785,4.10,MACUNG,,352.00,12.04,Rough liana,,,130,S,7/25/19
8786,2.80,MACUG,,340.00,11.48,Rough liana,,,130,S,7/25/19
8787,6.70,MACUNG,,342.00,11.67,Rough liana,,,130,S,7/25/19
8788,4.40,MACUNG,,348.00,12.39,Rough liana,,5312,130,S,7/25/19
8789,3.90,PISACU,,350.00,10.55,,,,130,S,7/25/19
8790,3.80,CYDHET,,356.00,11.19,Striped liana,,5311,130,S,7/25/19
8791,4.50,CAPIND,,6.00,11.59,,,,130,S,7/25/19
8792,1.50,ACACOL,,8.00,10.29,,,,130,S,7/25/19
8793,1.30,LONMIN,,8.00,11.87,,,,130,S,7/25/19
8794,1.20,,8793,,,,,,130,S,7/25/19
8795,6.70,RANMON,,10.00,12.29,,,,130,S,7/25/19
8796,3.70,ACACOL,,14.00,10.59,,,,130,S,7/25/19
8797,4.50,CYDHET,,12.00,11.22,Striped liana,,,130,S,7/25/19
8798,7.10,LONMIN,,24.00,10.80,,,,130,S,7/25/19
8799,1.90,FORSPI,,24.00,11.44,Dotted liana,,,130,S,7/25/19
8800,5.10,CYDHET,,24.00,12.99,Striped liana,,,130,S,7/25/19
8801,5.80,LONMIN,,30.00,13.79,,,,130,S,7/25/19
8802,1.90,LONMIN,,34.00,13.62,,,5618,130,S,7/25/19
8803,1.00,PISACU,,30.00,15.71,,,5620,130,S,7/25/19
8804,4.40,CYDHET,,38.00,13.34,Striped liana,,,130,S,7/25/19
8805,3.00,TABOCH,,38.00,12.25,,,,130,S,7/25/19
8806,1.10,,8805,,,,,,130,S,7/25/19
8807,4.90,CYDHET,,38.00,12.12,Striped liana,,,130,S,7/25/19
8808,6.30,CYDHET,,32.00,11.81,Striped liana,,,130,S,7/25/19
8809,27.40,CALCAN,,20.00,11.41,,,,130,S,7/25/19
8810,5.10,,8809,,,,,,130,S,7/25/19
8811,2.10,CYDHET,,26.00,10.69,Striped liana,,,130,S,7/25/19
8812,2.70,CYDHET,,22.00,11.60,Striped liana,,,130,S,7/25/19
8813,2.60,SPOPUR,,12.00,8.96,,,,130,S,7/25/19
8814,1.40,,8813,,,,,,130,S,7/25/19
8815,5.00,ACACOL,,10.00,9.46,,,,130,S,7/25/19
8816,2.30,ARRPAT,,16.00,8.05,Rough liana,,,130,S,7/25/19
8817,2.00,LONMIN,,22.00,5.43,,,,130,S,7/25/19
8818,1.10,CYDHET,,16.00,6.03,Striped liana,,,130,S,7/25/19
8819,1.50,AMPPAN,,10.00,6.24,Striped liana,,,130,S,7/25/19
8820,1.30,CYDHET,,20.00,,Striped liana,,,130,S,7/25/19
8821,8.50,MACBIO,,6.00,5.69,,,,130,S,7/25/19
8822,0.90,CYDDIV,,6.00,5.65,Rough liana,,,130,S,7/25/19
8823,0.90,CYDHET,,4.00,4.02,Striped liana,,,130,S,7/25/19
8824,1.00,CYDHET,,8.00,4.35,Striped liana,,,130,S,7/25/19
8825,2.10,CYDDIV,,338.00,4.65,Rough liana,,,130,S,7/25/19
8826,1.40,,,,,Rough liana,,,130,S,7/25/19
8827,2.00,CYDHET,,4.00,3.44,Striped liana,,,130,S,7/25/19
8828,1.40,CTDHET,,2.00,3.05,Striped liana,,,130,S,7/25/19
8829,3.30,CYDHET,,350.00,4.69,Striped liana,,5334,130,S,7/25/19
8830,2.50,XYLSEE,,330.00,5.20,,,,130,S,7/25/19
8831,9.50,GENAME,,346.00,6.09,,0,5330,130,S,7/25/19
8832,3.20,LONFEL,,340.00,7.40,,,,130,S,7/25/19
8833,2.00,CYDHET,,338.00,6.90,Striped liana,,,130,S,7/25/19
8834,1.50,SERRHO,,326,7.35,"Liana, serjana",,,130,S,7/25/19
8835,2.10,PISACU,,322.00,8.02,,,,130,S,7/25/19
8836,4.00,ASTGRA,,320.00,9.25,,,,130,S,7/25/19
8837,2.10,CYDDIV,,316.00,9.03,Rough liana,,,130,S,7/25/19
8838,4.30,CYDHET,,320.00,10.35,Striped liana,,,130,S,7/25/19
8839,5.40,CAPIND,,318.00,10.53,,,,130,S,7/25/19
8840,3.30,CYDHET,,328.00,11.79,Striped liana,,,130,S,7/25/19
8841,4.90,CYDHET,,334.00,10.90,Striped liana,,,130,S,7/25/19
8842,3.70,CYDHET,,326.00,9.58,Striped liana,,,130,S,7/25/19
8843,4.60,CYDHET,,348.00,10.28,Striped liana,,5315,130,S,7/25/19
8844,3.80,CYDHET,,340.00,9.70,Striped liana,,,130,S,7/25/19
8845,4.20,CYDHET,,346.00,9.58,Striped liana,,,130,S,7/25/19
8846,2.90,CYDHET,,350.00,9.30,Striped liana,,5318,130,S,7/25/19
8847,2.30,ACACOL,,346.00,9.94,,,,130,S,7/25/19
8848,4.80,TABOCH,,354.00,8.98,,0,5321,130,S,7/25/19
8849,1.40,PAUCUR,,352.00,10.00,Liana,,,130,S,7/25/19
8850,2.70,CYDHET,,2.00,9.34,Striped liana,,,130,S,7/25/19
8851,1.40,LONMIN,,16.00,7.51,,,,130,S,7/25/19
8852,3.20,LONMIN,,2.00,7.57,,,,130,S,7/25/19
8853,1.90,XYLSEE,,348.00,7.62,,,5324,130,S,7/25/19
8854,2.20,TABOCH,,340.00,7.78,,,,130,S,7/25/19
8855,1.40,CYDDIV,,346.00,8.16,Rough liana,,,130,S,7/25/19
8856,1.30,LONMIN,,344.00,7.99,,,5331,130,S,7/25/19
15628,7.80,CAPIND,,42.00,13.45,"SW:32,15.59",0,5828,230,W,8/16/19
15629,1.70,FORSPI,,42.00,13.45,,,5826,230,W,8/16/19
15630,2.10,SERRHO,,52.00,3.90,Serjania,,,230,W,8/16/19
15631,1.20,,15632,,,,,,230,W,8/16/19
15632,1.50,CAPIND,,58.00,11.00,,,5831,230,W,8/16/19
15633,2.80,MACUNG,,48.00,9.42,,,5827,230,W,8/16/19
15634,1.70,MACUNG,,50.00,9.51,,,5832,230,W,8/16/19
15635,2.90,MACUNG,,48.00,9.42,,,5829,230,W,8/16/19
15636,1.60,MACUNG,,48.00,9.30,,,5830,230,W,8/16/19
15637,1.00,MACUNG,,48.00,9.43,,,5835,230,W,8/16/19
15638,16.90,LUESPE,,50.00,9.38,,,5838,230,W,8/16/19
15639,1.20,MACUNG,,50.00,10.03,,,5834,230,W,8/16/19
15640,1.10,ACACOL,,50.00,8.71,,,,230,W,8/16/19
15641,2.90,CAPIND,,56.00,9.37,,,5833,230,W,8/16/19
15642,3.90,SIMGLA,,78.00,7.07,,,,230,W,8/16/19
15643,2.50,,15642,,,,,,230,W,8/16/19
15644,3.10,CAPIND,,92.00,8.59,,,5839,230,W,8/16/19
15645,1.30,CYDHET,,88.00,8.60,Cydista,,5842,230,W,8/16/19
15646,1.10,CYDHET,,98.00,8.44,Cydista,,5843,230,W,8/16/19
15647,4.10,CAPIND,,100.00,7.2,Fallen,,,230,W,8/16/19
15648,4.00,,15646,,,,,,230,W,8/16/19
15649,5.40,ARRPAT,,110.00,9.77,,,,230,W,8/16/19
15650,1.70,MACUNG,,130.00,10.8,,,,230,W,8/16/19
15651,1.30,MACUNG,,130.00,10.8,,,,230,W,8/16/19
15652,2.30,CYDHET,,128.00,10.2,Cydista,,,230,W,8/16/19
15653,1.10,MACUNG,,130.00,10.8,,,,230,W,8/16/19
15654,14.40,PISACU,,120.00,8.48,,0,5852,230,W,8/16/19
15655,2.80,PISACU,,118.00,8.14,,,5847,230,W,8/16/19
15656,1.40,CAPIND,,104.00,9.09,,,,230,W,8/16/19
15657,4.50,SEMMEX,,116.00,7.42,,,,230,W,8/16/19
15658,2.70,,15657,,,,,,230,W,8/16/19
15659,1.10,CAPIND,,108.00,6.21,,,,230,W,8/16/19
15660,1.20,CYDHET,,118.00,4.79,Cydista,,,230,W,8/16/19
15661,3.50,LONMIN,,112.00,4.42,,,,230,W,8/16/19
15662,1.30,PETVOL,,112.00,4.56,,,,230,W,8/16/19
15663,2.50,ASTGRA,,114.00,4.07,,,,230,W,8/16/19
15664,1.80,FORSPI,,123.00,4.9,,,,230,W,8/16/19
15665,2.40,SIDCAP,,118.00,3.53,,,,230,W,8/16/19
15666,1.00,PETVOL,,94.00,3.89,,,,230,W,8/16/19
15667,1.50,MACBIO,,66.00,2.79,,,,230,W,8/16/19
15668,1.20,CYDHET,,54.00,0.59,Cydista,,,230,W,8/16/19
15669,2.10,CAPIND,,38.00,1.87,,,,230,W,8/16/19
15670,1.60,,15669,,,,,,230,W,8/16/19
15671,1.20,MACUNG,,40.00,4.79,,,,230,W,8/16/19
15672,13.40,CASPRA,,40.00,4.59,,,,230,W,8/16/19
15673,2.90,MACUNG,,,,Next to 15659,,,230,W,8/16/19
15674,1.60,MACUNG,,40.00,4.79,,,,230,W,8/16/19
15675,6.30,MACUNG,,44.00,4.16,,,,230,W,8/16/19
15676,14.00,THODEC,,34.00,7.48,,,,230,W,8/16/19
15677,2.90,MACUNG,,32.00,7.32,,,,230,W,8/16/19
15678,1.00,MACUNG,,34.00,7.48,,,,230,W,8/16/19
15679,1.60,CYDDIV,,48.00,7.99,,,,230,W,8/16/19
15680,1.70,MACUNG,,40.00,8.91,,,,230,W,8/16/19
15681,6.90,CAPIND,,42.00,8.85,,,,230,W,8/16/19
15682,1.20,CYDDIV,,40.00,10.28,,,,230,W,8/16/19
15683,3.30,LONFEL,,40.00,10.04,,,,230,W,8/16/19
15684,5.00,COUELI,,78.00,5.84,,,,230,W,8/16/19
15685,3.10,,15684,,,,,,230,W,8/16/19
15686,1.80,,15684,,,,,,230,W,8/16/19
15687,1.50,MACUNG,,70.00,5.85,,,,230,W,8/16/19
15688,1.90,TETVOL,,98.00,5.59,,,,230,W,8/16/19
15689,6.60,SERROH,,140.00,12.44,"NW:134,12.38",0,5862,230,N,8/16/19
15690,5.40,MACUNG,,140.00,12.18,,,,230,N,8/16/19
15691,1.40,MACUNG,,136.00,11.83,,,,230,N,8/16/19
15692,1.10,CAPIND,,142.00,8.61,,,,230,N,8/16/19
15693,1.10,,15692,,,,,,230,N,8/16/19
15694,1.20,,15692,,,,,,230,N,8/16/19
15695,9.70,LONMIN,,168.00,9.27,,,,230,N,8/16/19
15696,1.90,MACUNG,,168.00,9.1,,,,230,N,8/16/19
15697,3.00,MACUNG,,168,9.27,,,,230,N,8/16/19
15698,2.90,LONMIN,,168,9.22,,,,230,N,8/16/19
15699,2.00,,15698,,,,,,230,N,8/16/19
15700,1.00,FORSPI,,170,9.58,,,,230,N,8/16/19
15701,5.20,TABOCH,,152,7.15,,,,230,N,8/16/19
15702,3.40,SAPPAL,,196,7.77,,,6061,230,N,8/16/19
15703,1.90,,15702,,,,,6060,230,N,8/16/19
15704,1.30,MACUNG,,196,7.96,,,,230,N,8/16/19
15705,3.50,STEOBO,,210,8.77,,,,230,N,8/16/19
15706,3.50,SEMMEX,,232,10.74,,,,230,N,8/16/19
15707,2.50,,15706,,,,,,230,N,8/16/19
15708,2.80,TABOCH,,232,1.38,,,,230,N,8/16/19
15709,1.30,SEMMEX,,228,12.8,,,,230,N,8/16/19
15710,1.00,,15709,,,,,,230,N,8/16/19
15711,3.80,CAPIND,,232,12.85,,,,230,N,8/16/19
15712,14.90,CHOSPI,,238,10.39,,,,230,N,8/16/19
15713,1.60,MACUNG,,238,10.51,,,,230,N,8/16/19
15714,1.20,MACUNG,,238,10.09,,,,230,N,8/16/19
15715,1.70,MACUNG,,134,10.19,,,,230,N,8/16/19
15716,1.70,MACUNG,,238,10.51,,,,230,N,8/16/19
15717,1.60,MACUNG,,134,10.19,,,,230,N,8/16/19
15718,1.70,XYLSEE,,230,9.5,,,,230,N,8/16/19
15719,2.40,MACUNG,,230,8.18,,,,230,N,8/16/19
15720,2.10,CYDHET,,230,8.93,Cydista,,,230,N,8/16/19
15721,1.30,DIONIC,,224,8.2,,,,230,N,8/16/19
15722,1.20,CAPIND,,220,7.78,,,,230,N,8/16/19
15723,30.40,BURSIM,,220,7.61,,,,230,N,8/16/19
15724,2.70,MACUNG,,212,7.28,,,,230,N,8/16/19
15725,1.60,MACUNG,,222,7.42,,,,230,N,8/16/19
15726,1.20,MACUNG,,218,7.45,,,,230,N,8/16/19
15727,1.50,MACUNG,,222,7.42,,,,230,N,8/16/19
15728,11.90,STEOBO,,254,1.88,,,6031,230,N,8/16/19
15729,7.70,,15728,,,,,6030,230,N,8/16/19
15730,2.00,MACUNG,,266,1.54,,,6022,230,N,8/16/19
15731,3.50,MACUNG,,264,2.12,,,,230,N,8/16/19
15732,1.40,MACUNG,,264,1.73,,,6020,230,N,8/16/19
15733,18.30,SEMMEX,,264,1.96,,0,6018,230,N,8/16/19
15734,1.30,,15733,,,,,,230,N,8/16/19
15735,1.30,MACUNG,,266,1.54,,,6027,230,N,8/16/19
15736,3.20,CYDHET,,354,1.09,,,,230,N,8/16/19
15737,3.20,MACUNG,,212,1.53,,,6021,230,N,8/16/19
15738,2.20,MACUNG,,212,1.53,,,6019,230,N,8/16/19
15739,2.70,MACUNG,,190,2.07,,,,230,N,8/16/19
15740,1.70,MACUNG,,152,1.7,,,,230,N,8/16/19
15741,2.50,CYDHET,,136,1.91,Cydista,,,230,N,8/16/19
15742,4.50,CYDHET,,136,1.91,,,,230,N,8/16/19
15743,3.50,ARRPAT,,116,2.92,,,,230,N,8/16/19
15744,4.10,CYDHET,,196,3.1,Cydista,,6034,230,N,8/16/19
15745,3.70,CYDHET,,196,3.1,Cydista,,,230,N,8/16/19
15746,6.30,CYDHET,,190,2.78,Cydista,,6036,230,N,8/16/19
15747,2.60,MACUNG,,200,2.76,,,6046,230,N,8/16/19
15748,2.30,MACUNG,,208,3.75,,,6051,230,N,8/16/19
