ID,DBH,SPP,MAIN,DEG,DIST,NOTES,NAIL,MS,PLOT,TRI,DATE
7534,1.60,SEMMEX,,142.00,21.50,"NW:140,22",,,124,N,7/16/19
7535,4.10,ALBEDU,,140.00,21.25,,,,124,N,7/16/19
7536,2.20,,7535,,,,,,124,N,7/16/19
7537,1.60,,7535,,,,,,124,N,7/16/19
7538,1.40,,7535,,,,,,124,N,7/16/19
7539,1.00,,7535,,,,,,124,N,7/16/19
7540,9.00,ALBEDU,,150.00,17.00,,,,124,N,7/16/19
7541,3.90,,7540,,,,,,124,N,7/16/19
7542,4.10,,7540,,,,,,124,N,7/16/19
7543,2.50,,7540,,,,,,124,N,7/16/19
7544,2.70,,7540,,,,,,124,N,7/16/19
7545,4.10,,7540,,,,,,124,N,7/16/19
7546,4.50,,7540,,,,,,124,N,7/16/19
7547,6.30,,7540,,,,,,124,N,7/16/19
7548,7.30,,7540,,,,,,124,N,7/16/19
7549,2.20,,7550,,,,,,124,N,7/16/19
7550,3.20,SEMMEX,,150.00,17.00,,,,124,N,7/16/19
7551,21.30,CALCAN,,154.00,17.00,,0,,124,N,7/16/19
7552,1.30,,,168.00,16.50,Dotted liana,,,124,N,7/16/19
7553,2.30,CAPIND,,168.00,16.50,,,,124,N,7/16/19
7554,7.50,SEMMEX,,172.00,16.10,,,,124,N,7/16/19
7555,2.30,TETVOL,,180.00,16.13,,,,124,N,7/16/19
7556,2.50,CAPVER,,182.00,16.50,Voucher,,,124,N,7/16/19
7557,8.50,GUAULM,,180.00,15.50,,,,124,N,7/16/19
7558,5.80,,7557,,,,,,124,N,7/16/19
7559,4.50,CASCOR,,180.00,13.72,,,,124,N,7/16/19
7560,1.40,,,180.00,13.72,Dotted liana,,,124,N,7/16/19
7561,17.50,GUAULM,,178.00,13.13,,5,,124,N,7/16/19
7562,4.90,CASCOR,,184.00,13.75,,,,124,N,7/16/19
7563,1.20,,,180.00,13.20,Dotted liana,,,124,N,7/16/19
7564,3.70,CASCOR,,188.00,14.47,,,,124,N,7/16/19
7565,11.30,GUAULM,,190.00,13.13,,,,124,N,7/16/19
7566,3.90,CASCOR,,190.00,12.55,,,,124,N,7/16/19
7567,41.20,COCVIT,,194.00,13.22,,0,,124,N,7/16/19
7568,15.30,GUAULM,,196.00,12.64,,0,,124,N,7/16/19
7569,7.70,REHTRI,,200.00,14.22,,,,124,N,7/16/19
7570,1.90,XYLSEE,,204.00,13.04,,,,124,N,7/16/19
7571,2.40,XYLSEE,,204.00,12.80,,,,124,N,7/16/19
7572,1.70,XYLSEE,,198.00,12.46,,,,124,N,7/16/19
7573,2.50,XYLSEE,,200.00,12.22,,,,124,N,7/16/19
7574,1.60,XYLSEE,,190.00,7.94,,,,124,N,7/16/19
7575,14.60,GUAULM,,180.00,8.70,,0,,124,N,7/16/19
7576,1.80,PSYHOR,,186.00,9.21,Same as 7302,,,124,N,7/16/19
7577,1.10,FORSPI,,182.00,7.33,Dotted liana,,,124,N,7/16/19
7578,5.60,ARDREV,,180.00,7.21,,,,124,N,7/16/19
7579,2.60,,7578,,,,,,124,N,7/16/19
7580,1.40,,7578,,,,,,124,N,7/16/19
7581,1.30,FORSPI,,188.00,5.66,Dotted liana,,,124,N,7/16/19
7582,4.90,CAPIND,,190.00,5.60,,,,124,N,7/16/19
7583,2.00,ALBEDU,,186.00,4.78,,,,124,N,7/16/19
7584,1.40,,7583,,,,,,124,N,7/16/19
7585,3.30,ALBEDU,,182.00,3.76,,,,124,N,7/16/19
7586,3.30,,7585,,,,,,124,N,7/16/19
7587,2.70,,7585,,,,,,124,N,7/16/19
7588,1.50,,7585,,,,,,124,N,7/16/19
7589,2.30,,7585,,,,,,124,N,7/16/19
7590,1.40,,7585,,,,,,124,N,7/16/19
7591,3.70,ALBEDU,,194.00,3.55,,,,124,N,7/16/19
7592,3.00,ALBEDU,,186.00,2.91,,,,124,N,7/16/19
7593,2.40,ALBEDU,,180.00,2.84,,,,124,N,7/16/19
7594,2.20,ACACOL,,170.00,6.16,,,,124,N,7/16/19
7595,3.70,ALBEDU,,172.00,7.57,,,,124,N,7/16/19
7596,3.80,,7595,,,,,,124,N,7/16/19
7597,1.60,,7595,,,,,,124,N,7/16/19
7598,2.00,ALBEDU,,160.00,6.70,,,,124,N,7/16/19
7599,1.40,,7598,,,,,,124,N,7/16/19
7600,1.90,XYLSEE,,154.00,9.16,,,,124,N,7/16/19
7601,1.60,SEMMEX,,142.00,17.50,,,,124,N,7/16/19
7602,38.40,GUAULM,,144.00,18.00,,0,,124,N,7/16/19
7603,17.20,,7602,,,,,,124,N,7/16/19
7604,21.70,,7602,,,,,,124,N,7/16/19
7605,15.70,ANNPUR,,172.00,11.82,,,,124,N,7/16/19
7606,3.70,XYLSEE,,220.00,12.50,"NE:208, 15.49",,,124,E,7/16/19
7607,32.60,GUAULM,,212.00,9.13,,0,,124,E,7/16/19
7608,3.50,,7607,,,,,,124,E,7/16/19
7609,2.10,SEMMEX,,222.00,6.38,,,,124,E,7/16/19
7610,22.70,GUAULM,,238.00,5.86,,,,124,E,7/16/19
7611,24.10,GUAULM,,264.00,4.04,,0,,124,E,7/16/19
7612,1.90,,,256.00,4.22,Goblin liana,,,124,E,7/16/19
7613,1.10,FORSPI,,240.00,4.68,Dotted liana,,,124,E,7/16/19
7614,1.60,HIRREC,,282.00,5.83,New liana,,,124,E,7/16/19
7615,1.30,HIRREC,,284.00,5.83,Speckled liana,,,124,E,7/16/19
7616,4.40,ALBEDU,,306.00,7.32,,,,124,E,7/16/19
7617,18.60,GUAULM,,308.00,7.41,,0,,124,E,7/16/19
7618,4.20,HIRREC,,312,6.35,New liana,,,124,E,7/16/19
7619,3.80,HIRREC,,302.00,6.00,New liana,,,124,E,7/16/19
7620,1.80,HIRREC,,314.00,6.91,New liana,,,124,E,7/16/19
7621,1.60,HIRREC,,316.00,6.59,New liana,,,124,E,7/16/19
7622,1.30,,7625,,,,,,124,E,7/16/19
7623,1.20,,7625,,,,,,124,E,7/16/19
7624,1.90,,7625,,,,,,124,E,7/16/19
7625,2.00,ALBEDU,,302.00,5.50,,,,124,E,7/16/19
7626,1.60,,7625,,,,,,124,E,7/16/19
7627,1.00,MACTIN,,300.00,2.38,,,,124,E,7/16/19
7628,3.80,CAPIND,,306.00,2.38,,,,124,E,7/16/19
7629,6.80,RANTHU,,298.00,1.04,,,,124,E,7/16/19
7630,1.30,ACACOL,,226.00,0.48,,,,124,E,7/16/19
7631,1.60,SEMMEX,,224.00,3.75,,,,124,E,7/16/19
7632,1.70,,7631,,,,,,124,E,7/16/19
7633,2.00,SEMMEX,,272.00,4.00,"In center, next to 7611",,,124,E,7/16/19
7634,1.80,,7633,,,,,,124,E,7/16/19
7635,1.90,,7633,,,,,,124,E,7/16/19
7636,1.50,,7633,,,,,,124,E,7/16/19
7637,1.00,,7633,,,,,,124,E,7/16/19
7638,1.70,XYLSEE,,218.00,4.15,,,,124,E,7/16/19
7639,1.70,FORSPI,,212.00,5.61,Dotted liana,,,124,E,7/16/19
7640,2.90,FORSPI,,218.00,6.00,Dotted liana,,,124,E,7/16/19
7641,1.50,FORSPI,,218.00,6.00,Dotted liana,,,124,E,7/16/19
7642,3.70,CAPIND,,204.00,6.87,,,,124,E,7/16/19
7643,1.90,,7642,,,,,,124,E,7/16/19
7644,1.30,,,210.00,6.50,Dotted liana,,,124,E,7/16/19
7645,2.10,PAUCUR,,200.00,8.56,,,,124,E,7/16/19
7646,3.50,CYDDIV,,194.00,7.92,,,,124,E,7/16/19
7647,2.10,FORSPI,,202.00,8.85,Dotted liana,,,124,E,7/16/19
7648,3.90,CYDDIV,,206.00,9.02,Speckled liana,,,124,E,7/16/19
7649,1.50,CYDDIV,,202.00,7.73,Speckled liana,,,124,E,7/16/19
7650,1.40,PAUCUR,,318.00,7.31,"SE:316,8.84",,,124,S,7/16/19
7651,1.20,PAUCUR,,318.00,7.31,,,,124,S,7/16/19
7652,3.20,SEMMEX,,322.00,5.58,,,,124,S,7/16/19
7653,2.90,,7652,,,,,,124,S,7/16/19
7654,1.80,TETVOL,,334.00,6.05,,,,124,S,7/16/19
7655,1.80,TETVOL,,326.00,4.67,,,,124,S,7/16/19
7656,1.00,CAPIND,,348.00,5.26,,,,124,S,7/16/19
7657,1.10,,7656,,,,,,124,S,7/16/19
7658,12.50,MANCHI,,12.00,3.90,,,,124,S,7/16/19
7659,4.50,ARRPAT,,14.00,4.24,Rough liana,,,124,S,7/16/19
7660,1.60,HIRREC,,16.00,4.12,New liana,,,124,S,7/16/19
7661,1.80,TETVOL,,16.00,4.02,,,,124,S,7/16/19
7662,1.40,BUNBIO,,30.00,4.16,,,,124,S,7/16/19
7663,2.30,TETVOL,,40.00,6.54,,,,124,S,7/16/19
7664,1.40,TETVOL,,48.00,7.89,,,,124,S,7/16/19
7665,1.50,TETVOL,,50.00,8.89,,,,124,S,7/16/19
7666,1.50,HIRREC,,42.00,9.54,New liana,,,124,S,7/16/19
7667,1.00,SEMMEX,,50.00,10.32,,,,124,S,7/16/19
7668,4.10,TABOCH,,58.00,10.47,,,,124,S,7/16/19
7669,1.10,TETVOL,,60.00,10.29,,,,124,S,7/16/19
7670,1.80,TETVOL,,60.00,10.95,,,,124,S,7/16/19
7671,1.50,TETVOL,,64.00,10.90,,,,124,S,7/16/19
7672,1.00,TETVOL,,64.00,11.67,,,,124,S,7/16/19
7673,1.10,TETVOL,,70.00,13.18,,,,124,S,7/16/19
7674,1.60,TETVOL,,60.00,7.10,,,,124,S,7/16/19
7675,8.90,OCOVER,,66.00,6.31,,,,124,S,7/16/19
7676,3.70,,7675,,,,,,124,S,7/16/19
7677,3.10,,7675,,,,,,124,S,7/16/19
7678,19.90,MACBIO,,68.00,5.17,,,,124,S,7/16/19
7679,1.80,TETVOL,,62.00,4.71,,,,124,S,7/16/19
7680,1.00,TETVOL,,52.00,4.97,,,,124,S,7/16/19
7681,3.30,1.1,7683,,,,,,124,S,7/16/19
7682,3.10,TETVOL,,34.00,1.81,,,,124,S,7/16/19
7683,4.60,ALBEDU,,52.00,1.81,,,,124,S,7/16/19
7684,4.30,,7683,,,,,,124,S,7/16/19
7685,1.80,,7683,,,,,,124,S,7/16/19
7686,1.10,,7683,,,,,,124,S,7/16/19
7687,2.60,ALBEDU,,10.00,1.11,,,,124,S,7/16/19
7688,1.50,ALBEDU,,352.00,1.54,,,,124,S,7/16/19
7689,1.90,TETVOL,,4.00,4.82,,,,124,S,7/16/19
7690,1.10,GUEMAC,,252.00,6.08,Near 7656,,,124,S,7/16/19
16931,2.60,FORSPI,,42.00,10.58,"SW:46,13.03",,,224,W,8/17/19
16932,2.40,HIRREC,,38.00,11.51,,,,224,W,8/17/19
16933,1.80,HIRREC,,42.00,11.22,,,,224,W,8/17/19
16934,2.10,ALBEDU,,48.00,9.77,,,,224,W,8/17/19
16935,1.40,XYLSEE,,54.00,8.36,,,,224,W,8/17/19
16936,4.00,SEMMEX,,60.00,8.64,,,,224,W,8/17/19
16937,2.10,,16936,,,,,,224,W,8/17/19
16938,2.40,SEMMEX,,74.00,7.78,,,,224,W,8/17/19
16939,1.70,,16938,,,,,,224,W,8/17/19
16940,2.80,CAPIND,,78.00,8.55,,,,224,W,8/17/19
16941,2.20,,16940,,,,,,224,W,8/17/19
16942,4.70,CASCOR,,84.00,8.35,,,,224,W,8/17/19
16943,2.20,CASCOR,,118.00,7.76,,,,224,W,8/17/19
16944,4.60,ALBEDU,,124.00,10.13,,,,224,W,8/17/19
16945,2.30,,16944,,,,,,224,W,8/17/19
16946,1.40,,16944,,,,,,224,W,8/17/19
16947,1.40,CYDDIV,,128.00,9.67,,,,224,W,8/17/19
16948,1.90,FORSPI,,110.00,10.41,,,,224,W,8/17/19
16949,2.40,ALBEDU,,132.00,10.89,,,,224,W,8/17/19
16950,2.00,,16949,,,,,,224,W,8/17/19
16951,5.70,JAQNER,,140.00,10.45,,,,224,W,8/17/19
16952,2.60,BUNBIO,,136.00,9.9,,,,224,W,8/17/19
16953,2.60,CHOSPI,,148.00,11.22,,,,224,W,8/17/19
16954,2.90,,16953,,,,,,224,W,8/17/19
16955,1.50,,16953,,,,,,224,W,8/17/19
16956,5.40,XYLSEE,,144.00,11.13,,,,224,W,8/17/19
16957,2.30,PAUCUR,,148.00,11.13,,,,224,W,8/17/19
16958,3.20,ALBEDU,,142.00,9.79,,,,224,W,8/17/19
16959,3.10,,16958,,,,,,224,W,8/17/19
16960,2.00,,16958,,,,,,224,W,8/17/19
16961,2.30,,16958,,,,,,224,W,8/17/19
16962,2.40,,16958,,,,,,224,W,8/17/19
16963,3.10,,16965,,,,,,224,W,8/17/19
16964,3.50,,16965,,,,,,224,W,8/17/19
16965,4.20,JAQNER,,138.00,9.58,,,,224,W,8/17/19
16966,2.50,CYDDIV,,128.00,8.02,,,,224,W,8/17/19
16967,3.10,DIONIC,,166.00,3.16,,,,224,W,8/17/19
16968,40.10,CALCAN,,172.00,2.34,,0,,224,W,8/17/19
16969,8.40,,16968,,,,,,224,W,8/17/19
16970,17.30,,16968,,,,,,224,W,8/17/19
16971,2.70,,16968,,,,,,224,W,8/17/19
16972,10.70,,16968,,,,,,224,W,8/17/19
16973,21.40,,16968,,,,,,224,W,8/17/19
16974,9.20,SEMMEX,,68.00,2.42,,,,224,W,8/17/19
16975,5.30,,16974,,,,,,224,W,8/17/19
16976,30.40,LONMIN,,56.00,5.85,"Tall tree, Lonchocarpus minimiflorus",15,,224,W,8/17/19
16977,1.80,ACACOL,,56,6.7,,,,224,W,8/17/19
16978,8.10,SEMMEX,,94.00,5.07,,,,224,W,8/17/19
16979,2.30,,16978,,,,,,224,W,8/17/19
16980,3.60,,16978,,,,,,224,W,8/17/19
16981,8.90,ALBADI,,98.00,5.44,,,,224,W,8/17/19
16982,2.20,ACATEN,,108,5.4,,,,224,W,8/17/19
16983,3.10,LONACU,,114,5.06,,,,224,W,8/17/19
16984,5.80,DIONIC,,130,7.03,,,,224,W,8/17/19
16985,4.20,ALBEDU,,100,9.04,,,,224,W,8/17/19
16986,1.50,,16985,,,,,,224,W,8/17/19
16987,1.40,PAUCUR,,152,12.48,"NW:142,14.25",,,224,N,8/17/19
16988,6.00,RANMON,,154,10.35,,,,224,N,8/17/19
16989,5.10,ALBEDU,,158,10.15,,,,224,N,8/17/19
16990,2.80,,16989,,,,,,224,N,8/17/19
16991,4.10,,16989,,,,,,224,N,8/17/19
16992,5.90,ALBADI,,154,10.07,,,,224,N,8/17/19
16993,1.80,ACACOL,,164,9.97,,,,224,N,8/17/19
16994,2.90,ACACOL,,164,11.27,,,,224,N,8/17/19
16995,1.60,CYDDIV,,158,12.25,,,,224,N,8/17/19
16996,1.20,,16992,,,,,,224,N,8/17/19
16997,1.30,MACUNG,,166,8.36,,,,224,N,8/17/19
16998,1.50,RANMON,,172,9.88,,,,224,N,8/17/19
16999,1.00,,16988,,,,,,224,N,8/17/19
17000,40.20,BURSIM,,180,9.18,,,,224,N,8/17/19
17001,26.30,GUAULM,,184,10.54,,,,224,N,8/19/19
17002,15.60,,17001,,,,,,224,N,8/19/19
17003,4.20,PISACU,,186,11.06,,,,224,N,8/19/19
17004,4.00,,17003,,,,,,224,N,8/19/19
17005,3.80,ALLOCC,,208,10.42,,,,224,N,8/19/19
17006,1.90,,17005,,,,,,224,N,8/19/19
17007,1.60,,17005,,,,,,224,N,8/19/19
17008,2.40,SEMMEX,,208,11.9,,,,224,N,8/19/19
17009,1.50,FORSPI,,208,12.23,,,,224,N,8/19/19
17010,2.80,ALBEDU,,220,6.93,,,,224,N,8/19/19
17011,3.00,ACACOL,,180,4.8,,,,224,N,8/19/19
17012,1.00,CAPIND,,182,5.62,,,,224,N,8/19/19
17013,3.90,CAPIND,,168,5.88,,,,224,N,8/19/19
17014,5.70,CAPIND,,184,7.93,,,,224,N,8/19/19
17015,18.60,LUECAN,,162,10.07,,0,,224,N,8/19/19
17016,3.20,ALBEDU,,158,9.95,,,,224,N,8/19/19
17017,3.80,ALBEDU,,158,10.05,,,,224,N,8/19/19
17018,1.80,CAPIND,,186,7.49,,,,224,N,8/19/19
17019,1.30,LONACU,,184,8.41,,,,224,N,8/19/19
17020,1.00,ACATEN,,200,9.56,,,,224,N,8/19/19
17021,1.30,EUGSAL,,198,7.56,,,,224,N,8/19/19
17022,1.10,CASCOR,,202,8,,,,224,N,8/19/19
17023,1.50,FORSPI,,204,7.61,,,,224,N,8/19/19
17024,1.10,FORSPI,,206,8.01,,,,224,N,8/19/19
17025,3.80,XYLSEE,,206,7.79,,,,224,N,8/19/19
17026,6.40,MYRFRU,,206,7.79,,,,224,N,8/19/19
17027,1.40,FORSPI,,204,7.79,,,,224,N,8/19/19
17028,1.80,FORSPI,,208,7.92,,,,224,N,8/19/19
17029,1.40,FORSPI,,206,7.8,,,,224,N,8/19/19
17030,2.00,SAPPAL,,232,14.09,"NE:228,15.88",,,224,E,8/19/19
17031,58.30,CALCAN,,248,12.21,,,,224,E,8/19/19
17032,9.00,,17031,,,,,,224,E,8/19/19
17033,8.20,,17031,,,,,,224,E,8/19/19
17034,9.20,,17031,,,,,,224,E,8/19/19
17035,3.10,CYDHET,,248,12.84,Cydista,,,224,E,8/19/19
17036,2.10,CYDDIV,,248,12.7,,,,224,E,8/19/19
17037,1.30,FORSPI,,250,12.17,,,,224,E,8/19/19
17038,1.00,LONMIN,,250,11.9,,,,224,E,8/19/19
17039,1.50,TETVOL,,250,11.2,,,,224,E,8/19/19
17040,54.50,BURSIM,,246,10.56,,0,,224,E,8/19/19
17041,2.20,XYLSEE,,252,8.62,,,,224,E,8/19/19
17042,25.40,SEMMEX,,268,8.41,"Fallen, Howard May 1982, 5",0,,224,E,8/19/19
17043,1.30,ALBEDU,,264,8.52,,,,224,E,8/19/19
17044,5.80,,17042,,,,,,224,E,8/19/19
17045,3.90,,17042,,,,,,224,E,8/19/19
17046,2.30,,17042,,,,,,224,E,8/19/19
17047,1.80,,17042,,,,,,224,E,8/19/19
17048,1.10,MANCHI,,258,10.64,,,,224,E,8/19/19
17049,1.60,CORPAN,,266,10.48,,,,224,E,8/19/19
17050,1.10,,17049,,,,,,224,E,8/19/19
17051,1.90,CASCOR,,272,10.74,,,,224,E,8/19/19
17052,4.60,BUNBIO,,274,11.35,,,,224,E,8/19/19
17053,7.60,CHOSPI,,272,12.3,,,,224,E,8/19/19
17054,1.30,XYLSEE,,274,11.93,,,,224,E,8/19/19
17055,27.90,SEMMEX,,272,12.41,,0,,224,E,8/19/19
17056,9.20,,17055,,,,,,224,E,8/19/19
17057,2.40,,17055,,,,,,224,E,8/19/19
17058,3.10,,17055,,,,,,224,E,8/19/19
17059,3.00,,17055,,,,,,224,E,8/19/19
17060,2.20,,17055,,,,,,224,E,8/19/19
17061,2.60,,17055,,,,,,224,E,8/19/19
17062,3.40,,17055,,,,,,224,E,8/19/19
17063,1.80,FORSPI,,274,12.6,,,,224,E,8/19/19
17064,2.60,FORSPI,,272,11.19,,,,224,E,8/19/19
17065,1.90,BANCOR,,284,11.42,Malpig liana,,,224,E,8/19/19
17066,2.70,FORSPI,,288,12.84,,,,224,E,8/19/19
17067,1.80,,17071,,,,,,224,E,8/19/19
17068,1.30,,17071,,,,,,224,E,8/19/19
17069,2.30,FORSPI,,288,10.32,,,,224,E,8/19/19
17070,1.50,MARENG,,288,10.94,Gummy liana,,,224,E,8/19/19
17071,13.50,CAPIND,,288,10.32,,0,,224,E,8/19/19
17072,13.10,,17071,,,,,,224,E,8/19/19
17073,8.30,,17071,,,,,,224,E,8/19/19
17074,7.60,,17071,,,,,,224,E,8/19/19
17075,3.70,,17071,,,,,,224,E,8/19/19
17076,8.00,,17071,,,,,,224,E,8/19/19
17077,2.60,TETVOL,,302,9.56,,,,224,E,8/19/19
17078,1.90,FORSPI,,296,8.48,,,,224,E,8/19/19
17079,1.70,HIRREC,,300,6.51,,,,224,E,8/19/19
17080,2.10,FORSPI,,292,7.11,,,,224,E,8/19/19
17081,1.40,HIRREC,,298,5.29,,,,224,E,8/19/19
17082,1.40,HIRREC,,302,6.12,,,,224,E,8/19/19
